,user,item,rate
41133,1341,1688,4
41134,1634,1015,4
41135,1298,4243,4
41136,631,3560,4
41137,1264,238,3
41138,173,3936,2
41139,174,3496,5
41140,971,2342,5
41141,813,2619,4
41142,765,3814,2
41143,72,2562,4
41144,1153,3384,5
41145,1103,4213,5
41146,14,860,2
41147,619,3618,4
41148,245,2670,5
41149,1246,3640,4
41150,1533,4349,3
41151,1571,1551,4
41152,1740,3670,5
41153,1176,557,5
41154,483,1775,5
41155,1560,2297,4
41156,411,3323,2
41157,1725,4395,5
41158,255,733,4
41159,597,4458,4
41160,1385,2910,4
41161,1149,1600,3
41162,1126,1353,2
41163,1843,2012,3
41164,802,1321,5
41165,371,160,5
41166,1210,2009,4
41167,1507,4253,3
41168,939,2112,5
41169,1253,592,4
41170,1344,632,4
41171,874,4677,4
41172,1685,462,3
41173,193,1538,4
41174,723,3399,4
41175,1571,473,4
41176,4,2008,2
41177,608,3384,2
41178,610,2295,4
41179,1312,927,4
41180,1180,421,5
41181,583,4314,4
41182,273,2310,4
41183,403,4559,4
41184,1177,788,4
41185,1237,624,5
41186,608,275,4
41187,665,169,3
41188,855,4051,5
41189,1491,2112,2
41190,657,150,5
41191,440,4176,4
41192,168,3401,3
41193,234,3944,4
41194,1255,2099,5
41195,168,3865,4
41196,1826,1678,4
41197,1439,1121,4
41198,1491,2874,3
41199,1579,1036,5
41200,1791,4246,4
41201,177,4594,4
41202,343,1502,5
41203,1114,1009,3
41204,1399,3370,3
41205,573,4015,5
41206,412,1259,1
41207,1185,4653,5
41208,255,1779,4
41209,554,2516,3
41210,1852,3137,2
41211,1301,1056,5
41212,1146,3441,5
41213,764,2466,2
41214,1172,1115,5
41215,487,120,4
41216,1181,430,4
41217,245,4633,4
41218,483,3479,5
41219,1795,3898,1
41220,1796,777,4
41221,1121,113,3
41222,1252,858,4
41223,1253,1825,5
41224,1726,2933,4
41225,1350,2769,5
41226,77,2597,4
41227,1759,4435,4
41228,1104,1318,2
41229,1048,3680,4
41230,39,2244,5
41231,1509,1885,4
41232,914,2335,4
41233,1301,3957,4
41234,225,4521,2
41235,171,2475,4
41236,1351,3244,4
41237,1106,1998,3
41238,846,3692,4
41239,1205,2433,4
41240,464,3656,4
41241,244,3084,5
41242,1105,4164,4
41243,705,4625,4
41244,1784,2281,4
41245,444,4230,3
41246,211,448,2
41247,812,57,3
41248,356,1571,1
41249,206,4274,4
41250,1146,2089,5
41251,753,2799,1
41252,841,4169,2
41253,26,155,4
41254,245,4298,4
41255,1801,4369,5
41256,659,4167,4
41257,1350,968,3
41258,1167,2745,4
41259,757,2389,5
41260,308,4370,4
41261,107,4565,3
41262,148,2597,4
41263,867,807,5
41264,402,175,4
41265,1328,3656,4
41266,1267,1815,3
41267,768,2238,4
41268,592,2833,1
41269,1137,2475,1
41270,352,142,5
41271,193,3722,4
41272,554,855,4
41273,1333,1549,4
41274,1082,4255,4
41275,720,619,3
41276,122,4156,4
41277,95,2914,5
41278,193,1601,5
41279,518,3053,5
41280,177,187,4
41281,1753,303,5
41282,1238,3244,2
41283,330,3181,5
41284,845,2874,4
41285,200,978,4
41286,425,414,4
41287,1350,968,3
41288,432,3686,4
41289,67,3478,4
41290,67,4370,4
41291,910,4152,4
41292,183,744,5
41293,1090,4571,4
41294,1032,4349,5
41295,1386,4678,4
41296,346,3817,1
41297,1105,300,4
41298,1312,559,3
41299,1593,2000,3
41300,486,1792,4
41301,601,4382,2
41302,487,4409,4
41303,243,4521,3
41304,961,3398,5
41305,483,775,3
41306,342,865,4
41307,1746,558,4
41308,1345,4608,4
41309,487,2701,2
41310,1137,4560,4
41311,554,1800,4
41312,1509,1975,3
41313,1385,2450,3
41314,1162,1679,3
41315,1246,876,5
41316,14,815,4
41317,1176,1555,3
41318,1718,4395,4
41319,1048,3680,4
41320,1167,1142,4
41321,1730,593,4
41322,864,886,4
41323,483,1320,4
41324,646,4360,5
41325,813,3545,4
41326,1301,3084,4
41327,1533,1416,5
41328,602,853,5
41329,1027,1485,4
41330,417,4367,4
41331,514,4343,3
41332,1634,4646,5
41333,332,1864,4
41334,1259,4677,4
41335,996,1856,4
41336,776,788,5
41337,1345,4274,5
41338,193,2126,4
41339,851,1808,3
41340,1150,1955,5
41341,196,3309,5
41342,490,2226,5
41343,1511,1173,3
41344,295,4004,4
41345,834,4399,5
41346,1387,2106,5
41347,746,2066,1
41348,1187,572,5
41349,231,844,5
41350,413,4359,4
41351,1491,4601,2
41352,676,203,5
41353,97,4150,5
41354,1885,1863,3
41355,826,3634,3
41356,1654,4608,3
41357,1142,771,4
41358,813,1571,3
41359,1819,3367,4
41360,813,1357,4
41361,1396,629,4
41362,177,473,5
41363,623,549,5
41364,1312,400,4
41365,1706,1775,4
41366,1571,3015,3
41367,1601,2213,4
41368,255,2283,5
41369,889,2648,5
41370,1121,1643,3
41371,1180,2502,5
41372,1144,2024,5
41373,1350,2906,3
41374,599,2858,5
41375,1376,4734,4
41376,1205,499,3
41377,1680,3655,4
41378,1172,1775,5
41379,1604,2066,4
41380,407,1129,3
41381,1433,3031,3
41382,886,33,5
41383,1274,933,3
41384,1399,3560,4
41385,1810,3315,3
41386,39,4625,5
41387,235,4395,4
41388,949,4341,4
41389,426,1818,2
41390,773,836,4
41391,1278,261,3
41392,1885,1002,5
41393,260,1484,5
41394,935,2389,4
41395,1477,2370,5
41396,1840,2015,5
41397,1694,187,5
41398,847,3564,4
41399,200,2359,5
41400,423,471,5
41401,592,2833,1
41402,73,2726,3
41403,432,1263,5
41404,1180,2024,3
41405,1829,2906,4
41406,403,3300,3
41407,1372,2896,4
41408,245,1928,4
41409,1389,1600,4
41410,1312,4,4
41411,1032,942,5
41412,1029,3547,3
41413,1255,62,5
41414,1605,3575,3
41415,1732,688,5
41416,606,2506,4
41417,554,4195,3
41418,1459,62,2
41419,1104,593,1
41420,1319,1480,3
41421,224,1009,5
41422,1504,301,4
41423,1787,169,3
41424,1002,3487,4
41425,1154,473,5
41426,1362,2626,4
41427,263,4077,3
41428,193,3411,4
41429,1595,1121,3
41430,1141,1023,4
41431,517,4693,5
41432,820,113,5
41433,1885,1393,3
41434,134,1196,4
41435,1498,2883,3
41436,488,3172,4
41437,1454,1048,5
41438,1822,1475,5
41439,1388,3415,4
41440,1685,2118,4
41441,169,3466,2
41442,1880,853,4
41443,27,2404,5
41444,46,4081,3
41445,408,2567,3
41446,1481,969,2
41447,1139,1081,5
41448,1810,4074,1
41449,1149,178,4
41450,1472,92,3
41451,346,327,5
41452,1393,1578,5
41453,327,2464,4
41454,1070,4511,5
41455,21,2472,4
41456,97,1994,5
41457,1109,2766,5
41458,696,4512,5
41459,623,3952,3
41460,1105,300,4
41461,1239,610,3
41462,1786,1538,4
41463,1187,3969,4
41464,1833,2131,4
41465,1807,1523,5
41466,753,950,5
41467,725,1655,5
41468,983,1810,3
41469,1488,2738,3
41470,1312,4608,3
41471,106,1316,4
41472,234,1180,4
41473,343,694,5
41474,1539,4563,4
41475,384,2877,5
41476,1454,2760,2
41477,1342,2137,4
41478,1488,2521,2
41479,1654,161,4
41480,425,1236,4
41481,255,747,4
41482,793,1469,2
41483,1150,3084,4
41484,1660,1600,5
41485,1385,927,3
41486,1350,4321,4
41487,718,1237,3
41488,152,3889,4
41489,177,2935,5
41490,1529,597,5
41491,1862,3513,4
41492,1151,717,1
41493,259,1856,4
41494,659,3489,4
41495,1073,3871,4
41496,1301,1161,3
41497,1301,3588,4
41498,123,4337,4
41499,273,1144,4
41500,381,2535,4
41501,1239,2654,5
41502,911,3398,5
41503,1723,1570,4
41504,231,1291,2
41505,193,2142,4
41506,1328,4326,4
41507,740,1315,5
41508,1180,1806,4
41509,1205,3380,5
41510,404,1415,4
41511,736,3875,4
41512,1740,3516,5
41513,14,916,4
41514,514,636,3
41515,1718,2674,4
41516,1549,1075,5
41517,947,4390,3
41518,1388,742,4
41519,1350,3195,4
41520,554,4524,3
41521,255,4015,5
41522,1131,2960,4
41523,1857,1762,4
41524,1667,3521,5
41525,191,1484,4
41526,1185,916,4
41527,834,1998,4
41528,536,2956,4
41529,1529,4273,2
41530,1180,3588,3
41531,725,4023,5
41532,150,227,4
41533,1230,831,3
41534,1187,1366,4
41535,424,3327,4
41536,1880,3656,5
41537,752,1794,4
41538,1509,873,5
41539,1585,1354,5
41540,573,557,4
41541,403,4625,4
41542,906,4015,5
41543,14,4049,2
41544,1301,458,5
41545,793,609,4
41546,1854,746,3
41547,484,4701,3
41548,1003,1870,4
41549,1669,2141,4
41550,79,2479,2
41551,1166,2854,3
41552,1385,1451,3
41553,255,3468,3
41554,1091,345,4
41555,1822,3783,5
41556,113,4548,4
41557,599,3181,4
41558,1187,3779,4
41559,1796,3607,4
41560,428,477,4
41561,1654,982,5
41562,346,592,3
41563,983,2089,2
41564,1454,2171,5
41565,1507,3598,2
41566,176,3408,4
41567,1488,1849,4
41568,311,2097,4
41569,193,3636,3
41570,1243,1815,3
41571,784,1598,4
41572,811,4058,5
41573,1024,378,5
41574,1475,1350,4
41575,1187,1149,4
41576,309,583,3
41577,393,3636,4
41578,1381,3621,5
41579,239,3153,4
41580,601,4382,2
41581,1109,2579,4
41582,244,2137,4
41583,51,2112,5
41584,1480,3839,3
41585,1737,2048,5
41586,245,3183,3
41587,1509,4644,5
41588,1190,2557,4
41589,905,1395,5
41590,1533,1570,3
41591,1087,126,4
41592,1396,4630,4
41593,514,2597,4
41594,1026,1620,4
41595,245,1044,3
41596,1067,4691,1
41597,835,2935,5
41598,1529,1947,1
41599,1205,2099,4
41600,812,52,4
41601,1725,4331,3
41602,1758,4373,5
41603,1320,1507,4
41604,1745,1018,3
41605,1759,3084,5
41606,1172,4565,4
41607,1167,4248,4
41608,856,1021,3
41609,125,1136,5
41610,177,3084,4
41611,768,1371,4
41612,1571,322,5
41613,1307,2726,2
41614,1248,1706,2
41615,989,2533,4
41616,1846,62,3
41617,80,557,5
41618,1576,4061,5
41619,351,69,5
41620,412,2563,5
41621,1388,1104,4
41622,1098,3756,5
41623,1396,4557,5
41624,1385,1775,3
41625,1214,3084,4
41626,14,3030,3
41627,1052,1475,3
41628,1681,8,4
41629,1264,901,4
41630,378,3804,5
41631,889,4732,4
41632,1185,1404,3
41633,1275,3347,2
41634,72,2442,4
41635,1312,4539,4
41636,737,4692,4
41637,623,545,4
41638,1730,1208,5
41639,1507,946,1
41640,487,358,3
41641,1681,4080,1
41642,1607,1791,4
41643,1387,2998,4
41644,1166,2398,2
41645,248,2254,3
41646,1745,2566,3
41647,1529,781,4
41648,440,4397,3
41649,813,4410,4
41650,1546,131,4
41651,674,691,3
41652,1447,326,4
41653,619,4615,4
41654,1187,1634,4
41655,776,4388,2
41656,489,4337,4
41657,412,3612,5
41658,483,1320,4
41659,1759,597,5
41660,1742,2857,5
41661,623,3744,4
41662,1862,3826,4
41663,889,1538,5
41664,717,4428,5
41665,1571,4665,4
41666,864,2418,4
41667,1593,2566,3
41668,312,3720,5
41669,1205,4015,5
41670,1509,0,3
41671,816,3461,4
41672,1459,62,2
41673,425,2525,5
41674,1252,4579,5
41675,1197,4625,5
41676,1312,400,3
41677,905,671,4
41678,1616,3990,1
41679,1033,3348,4
41680,799,4154,4
41681,1673,4145,4
41682,1696,559,5
41683,1581,2433,5
41684,1162,135,4
41685,259,4420,4
41686,134,4383,4
41687,813,1173,3
41688,1846,3380,5
41689,602,4691,3
41690,426,3194,5
41691,255,2726,5
41692,166,416,4
41693,189,3689,4
41694,46,4048,5
41695,772,3622,5
41696,80,1411,5
41697,1001,165,4
41698,1172,4746,5
41699,1182,1878,3
41700,880,2897,4
41701,516,4128,5
41702,7,40,5
41703,1213,1754,5
41704,921,3114,2
41705,889,4732,4
41706,1351,473,5
41707,1559,635,3
41708,1350,3379,4
41709,1752,1750,3
41710,393,3782,5
41711,488,4632,4
41712,183,2494,4
41713,524,2089,3
41714,1576,211,4
41715,1118,1435,5
41716,1343,2373,3
41717,983,188,3
41718,295,4004,5
41719,1114,2157,3
41720,1028,400,4
41721,897,3511,5
41722,1571,1936,3
41723,206,4415,5
41724,590,4286,4
41725,1028,3908,4
41726,1723,3651,4
41727,1255,2699,4
41728,786,2028,5
41729,834,1109,4
41730,426,3015,4
41731,428,4034,4
41732,436,2726,5
41733,1386,1771,4
41734,208,2004,4
41735,856,164,3
41736,1027,1387,4
41737,245,3084,2
41738,1507,3504,4
41739,657,42,5
41740,1796,3827,2
41741,311,3146,4
41742,439,2567,4
41743,1027,655,5
41744,1533,891,4
41745,938,2976,3
41746,1052,1475,3
41747,174,1598,5
41748,1399,473,4
41749,1862,4329,3
41750,1509,1975,3
41751,1339,21,4
41752,785,1643,4
41753,998,929,5
41754,211,3132,5
41755,58,266,4
41756,1610,379,3
41757,225,610,4
41758,412,3891,3
41759,768,2827,3
41760,378,4327,2
41761,98,4518,5
41762,889,2653,4
41763,206,1934,4
41764,1424,4708,5
41765,665,36,4
41766,271,1166,5
41767,820,4126,3
41768,1446,907,2
41769,214,1277,4
41770,812,315,4
41771,1205,4080,3
41772,245,1129,4
41773,293,2808,5
41774,1004,950,1
41775,1328,3094,2
41776,1705,3770,3
41777,371,2134,5
41778,1529,3462,2
41779,200,2759,2
41780,188,1635,4
41781,1745,2015,3
41782,231,1930,4
41783,1,2199,3
41784,703,2147,5
41785,1819,959,4
41786,1560,2675,4
41787,638,1879,5
41788,1504,1688,3
41789,1529,525,4
41790,432,3109,2
41791,1046,4598,3
41792,889,1548,4
41793,300,1097,5
41794,1634,3857,3
41795,1252,1407,5
41796,1867,4734,4
41797,1278,3817,3
41798,426,1938,4
41799,1571,441,4
41800,426,4646,4
41801,426,3694,4
41802,1593,444,5
41803,281,608,4
41804,1183,2666,4
41805,148,3842,5
41806,764,2099,1
41807,1287,454,3
41808,1192,4130,4
41809,1009,4400,5
41810,1646,1981,4
41811,342,3421,5
41812,1385,3842,3
41813,136,4561,5
41814,665,1145,4
41815,1255,2889,3
41816,231,2351,4
41817,343,2840,5
41818,353,1433,1
41819,659,3073,4
41820,1854,2665,3
41821,1506,1009,4
41822,1593,2889,4
41823,1776,1295,4
41824,1011,2612,4
41825,488,1144,5
41826,350,4727,4
41827,782,4352,4
41828,1472,2838,3
41829,259,4420,4
41830,232,4298,1
41831,637,4246,5
41832,1137,2739,4
41833,1104,1248,4
41834,1718,592,4
41835,1341,237,4
41836,411,3172,4
41837,1095,3320,2
41838,1509,3056,3
41839,1529,1766,5
41840,906,2660,4
41841,488,340,4
41842,1244,4376,5
41843,448,4318,1
41844,1187,2609,4
41845,602,2839,4
41846,272,104,3
41847,26,4409,4
41848,623,4130,4
41849,1032,2349,4
41850,1488,4486,4
41851,1488,2358,3
41852,191,3907,4
41853,426,2501,4
41854,1593,4111,5
41855,739,1278,4
41856,1593,1184,5
41857,1520,855,4
41858,1312,2661,3
41859,1482,2922,3
41860,255,1742,4
41861,329,1295,4
41862,1706,3505,4
41863,1733,865,4
41864,1027,1921,4
41865,405,1182,5
41866,232,2529,2
41867,1185,4214,4
41868,1183,81,4
41869,1027,3574,3
41870,245,3084,5
41871,39,4625,5
41872,1396,126,4
41873,1458,3945,3
41874,115,853,4
41875,1009,592,3
41876,600,2244,5
41877,292,3892,5
41878,1109,4707,4
41879,1840,4037,1
41880,371,160,5
41881,1571,3408,4
41882,1108,1551,4
41883,440,674,5
41884,1181,902,5
41885,191,449,4
41886,550,954,4
41887,1384,1586,4
41888,1472,1473,2
41889,910,256,2
41890,1396,2519,3
41891,79,2499,5
41892,554,855,4
41893,1343,482,3
41894,1312,1367,2
41895,1646,3021,3
41896,1759,50,4
41897,1465,3608,2
41898,1396,3889,5
41899,520,3966,4
41900,692,2956,1
41901,1213,2540,2
41902,1552,3987,4
41903,248,895,4
41904,64,3084,5
41905,1011,3645,2
41906,1341,558,5
41907,1263,2491,4
41908,1082,2474,2
41909,1418,2693,4
41910,106,769,4
41911,131,114,3
41912,1632,996,3
41913,1180,4441,4
41914,1384,226,3
41915,1654,1375,1
41916,419,4183,4
41917,1797,1488,5
41918,439,557,5
41919,1544,4074,4
41920,1571,3408,5
41921,1507,3656,4
41922,1362,3371,4
41923,7,632,5
41924,1312,4658,3
41925,483,211,3
41926,1205,4279,4
41927,1088,1815,4
41928,1862,3741,4
41929,150,3694,5
41930,1706,3720,5
41931,961,321,3
41932,1150,3517,3
41933,1097,4347,4
41934,1312,4526,4
41935,1696,3618,5
41936,1278,2513,4
41937,718,2389,3
41938,1571,3408,5
41939,1181,1036,3
41940,1511,650,5
41941,1880,2966,4
41942,718,1419,4
41943,619,2395,4
41944,1506,1182,3
41945,610,3299,5
41946,514,3031,5
41947,1094,1190,5
41948,608,3380,4
41949,1152,557,4
41950,514,3930,3
41951,1507,3084,5
41952,1399,3453,3
41953,1571,2877,5
41954,514,2215,4
41955,1841,1188,5
41956,871,2449,3
41957,813,219,4
41958,51,4355,4
41959,1511,2106,5
41960,928,3959,4
41961,1203,3191,4
41962,745,1210,5
41963,1144,873,5
41964,1606,3403,4
41965,1529,4156,1
41966,697,401,2
41967,602,1057,3
41968,1181,1036,3
41969,718,769,4
41970,1576,3393,4
41971,1187,177,4
41972,206,3966,4
41973,309,1350,2
41974,1582,4226,4
41975,112,1997,5
41976,1350,2851,4
41977,3,1525,5
41978,1646,1799,3
41979,1593,4580,3
41980,1278,1555,4
41981,1718,3918,3
41982,1118,4629,4
41983,432,3107,3
41984,193,3496,5
41985,487,508,4
41986,67,687,4
41987,752,40,4
41988,340,3607,5
41989,981,2472,4
41990,838,2597,5
41991,1225,1934,5
41992,1172,39,4
41993,1562,4345,4
41994,1130,3084,2
41995,245,1941,4
41996,938,4458,4
41997,239,2990,4
41998,77,3229,3
41999,244,1643,4
42000,647,2826,5
42001,813,806,4
42002,911,495,5
42003,1860,355,4
42004,1507,281,5
42005,1399,2477,4
42006,1562,4042,4
42007,968,4007,4
42008,439,155,4
42009,1454,1479,5
42010,1754,3935,5
42011,13,832,3
42012,1617,428,4
42013,1222,409,5
42014,745,2649,5
42015,290,1215,5
42016,755,1433,5
42017,1555,69,3
42018,1172,4203,5
42019,327,4534,5
42020,983,107,4
42021,1357,2035,3
42022,1180,3652,4
42023,1350,4248,4
42024,1080,3453,2
42025,1252,3403,3
42026,1183,4489,4
42027,1350,266,3
42028,1892,4287,4
42029,1533,1210,2
42030,519,1553,3
42031,1044,4257,4
42032,1369,1267,3
42033,255,177,3
42034,1205,4015,5
42035,426,2501,4
42036,1840,4373,4
42037,98,3201,4
42038,436,2726,5
42039,426,3547,5
42040,1550,1375,4
42041,1867,3385,4
42042,904,1863,3
42043,1887,4415,5
42044,1235,1505,4
42045,1053,4092,4
42046,573,4646,4
42047,530,2000,2
42048,1707,1441,5
42049,1509,1794,4
42050,904,1849,4
42051,1195,2403,4
42052,706,1317,2
42053,1180,2687,5
42054,152,593,4
42055,1507,557,5
42056,1213,2741,3
42057,1491,3560,5
42058,1272,128,4
42059,1098,462,4
42060,1388,613,4
42061,1542,2325,3
42062,785,4326,4
42063,1828,4130,4
42064,255,733,3
42065,943,2508,4
42066,342,3493,4
42067,223,3486,4
42068,1521,1890,4
42069,786,1576,5
42070,834,3023,1
42071,1744,284,5
42072,1564,3015,3
42073,865,3741,4
42074,404,3647,4
42075,1389,214,1
42076,1350,3592,3
42077,1002,3015,3
42078,231,794,5
42079,1607,4266,5
42080,311,4646,3
42081,1491,3361,4
42082,412,3235,4
42083,323,2994,4
42084,897,4074,4
42085,426,2976,5
42086,1828,4130,4
42087,275,2253,4
42088,983,312,4
42089,231,4048,4
42090,659,3656,4
42091,1293,3645,4
42092,1509,4080,3
42093,1320,1771,4
42094,1529,3370,5
42095,1581,2293,5
42096,1097,606,4
42097,1654,33,4
42098,1175,2526,5
42099,1016,1362,1
42100,768,4165,4
42101,1399,3007,4
42102,1504,832,1
42103,1759,3035,3
42104,487,155,5
42105,889,1538,5
42106,904,62,2
42107,768,1218,4
42108,1180,1591,4
42109,26,3094,4
42110,1399,2477,4
42111,488,1471,4
42112,600,1755,5
42113,1037,1974,1
42114,336,508,3
42115,253,3528,3
42116,1170,1045,5
42117,983,3380,5
42118,812,3596,5
42119,342,3016,4
42120,1386,3089,3
42121,1343,4047,4
42122,150,4580,4
42123,1797,1433,3
42124,1810,1627,5
42125,1521,2356,5
42126,1468,806,5
42127,1509,2264,4
42128,1895,1475,3
42129,1868,3380,5
42130,653,4708,5
42131,835,4253,4
42132,1316,253,2
42133,717,1233,4
42134,1790,1650,4
42135,113,3958,4
42136,1238,174,4
42137,1564,632,2
42138,1114,597,4
42139,1170,2351,3
42140,1796,1532,5
42141,921,4111,5
42142,845,4473,4
42143,340,2856,3
42144,245,3114,4
42145,412,2910,3
42146,1810,4074,1
42147,790,576,5
42148,1272,4334,3
42149,745,4623,4
42150,1180,2098,5
42151,1027,3630,4
42152,1571,1087,3
42153,1274,1475,5
42154,1819,1552,4
42155,1184,1876,4
42156,937,3286,5
42157,1409,927,2
42158,765,4065,2
42159,316,1001,2
42160,1843,1647,4
42161,519,2925,5
42162,177,2943,4
42163,194,3070,4
42164,332,1864,4
42165,752,1352,5
42166,252,584,4
42167,626,4633,5
42168,321,3800,3
42169,1796,1532,5
42170,1393,1799,3
42171,1475,1096,4
42172,1082,4314,4
42173,1784,161,5
42174,1080,1967,5
42175,1316,2579,4
42176,914,1427,4
42177,319,1129,3
42178,311,2468,2
42179,1571,2188,3
42180,785,4334,2
42181,257,344,5
42182,307,1063,5
42183,1046,1601,4
42184,688,3962,4
42185,1013,4537,4
42186,1685,3680,4
42187,1513,3398,5
42188,346,1563,5
42189,1571,3368,4
42190,189,4007,3
42191,51,1490,3
42192,1121,3493,3
42193,1529,1975,2
42194,772,3737,5
42195,1544,2346,4
42196,1029,592,4
42197,14,2050,3
42198,811,3741,5
42199,281,4627,3
42200,1660,3178,4
42201,1222,409,5
42202,1666,4540,1
42203,408,4045,5
42204,1544,4074,4
42205,336,165,3
42206,1180,4451,5
42207,1118,3166,3
42208,1646,2116,3
42209,29,1306,5
42210,718,3176,3
42211,929,592,3
42212,1819,4018,4
42213,1593,2457,4
42214,669,3370,5
42215,847,1766,5
42216,1264,3753,4
42217,1350,4238,4
42218,255,2943,4
42219,855,3242,5
42220,26,4439,4
42221,1654,3521,4
42222,1555,3166,4
42223,85,1469,2
42224,150,2787,3
42225,518,2131,5
42226,1537,1009,4
42227,1582,461,5
42228,605,689,3
42229,281,1397,4
42230,245,1846,4
42231,1137,4423,3
42232,1831,1920,3
42233,274,2089,4
42234,1070,3125,3
42235,412,1394,4
42236,245,3339,4
42237,590,2574,4
42238,867,3260,4
42239,368,4398,2
42240,445,1864,5
42241,1048,3810,4
42242,413,2449,5
42243,1459,1978,4
42244,961,4274,3
42245,1166,1083,2
42246,906,1464,5
42247,1241,3089,4
42248,97,3236,2
42249,189,1400,4
42250,255,2949,4
42251,530,3136,1
42252,1170,1045,5
42253,1187,3674,4
42254,1846,1750,2
42255,519,3309,2
42256,1252,2977,5
42257,835,686,4
42258,432,3262,2
42259,938,4470,3
42260,136,78,5
42261,793,1321,3
42262,234,1300,4
42263,683,557,4
42264,321,2335,5
42265,1509,473,4
42266,483,3316,5
42267,427,3084,5
42268,191,3816,4
42269,643,2458,1
42270,1827,4218,2
42271,312,2078,4
42272,1013,4117,4
42273,329,1030,4
42274,413,1493,3
42275,828,4226,5
42276,1150,2433,4
42277,1705,4623,4
42278,1016,1362,1
42279,1011,3871,5
42280,588,3132,2
42281,1166,1631,3
42282,67,3722,4
42283,840,564,4
42284,1529,508,3
42285,1820,19,4
42286,554,2321,4
42287,1183,4177,4
42288,1009,238,4
42289,242,719,5
42290,1401,3378,4
42291,1118,3166,3
42292,423,1985,5
42293,1456,2209,4
42294,1525,2687,4
42295,232,592,2
42296,1820,4492,3
42297,764,3380,5
42298,1141,931,4
42299,428,4274,4
42300,1204,506,3
42301,961,3282,3
42302,1759,4590,3
42303,1278,2147,3
42304,1888,82,5
42305,837,3262,4
42306,77,1802,5
42307,669,2877,4
42308,75,4235,4
42309,1027,437,4
42310,460,2589,5
42311,1680,3084,4
42312,624,3206,4
42313,311,1996,3
42314,193,2648,5
42315,231,1659,5
42316,193,151,5
42317,1618,3232,4
42318,1520,230,5
42319,193,1538,4
42320,1509,1610,4
42321,1121,3408,4
42322,897,21,3
42323,1230,437,3
42324,1046,3722,3
42325,1758,2577,5
42326,112,1812,5
42327,753,4451,4
42328,334,4270,4
42329,243,4356,3
42330,1027,2389,4
42331,971,4076,4
42332,1894,4407,3
42333,1312,554,4
42334,1507,541,4
42335,717,954,4
42336,818,812,3
42337,1571,3130,5
42338,188,2990,5
42339,939,3461,4
42340,1137,177,3
42341,383,1591,4
42342,279,462,3
42343,794,2813,5
42344,483,4036,5
42345,1671,4389,3
42346,350,2476,1
42347,1550,2990,5
42348,432,3262,2
42349,1868,1329,5
42350,1153,4584,3
42351,653,3087,2
42352,1447,4048,5
42353,602,3577,5
42354,1132,4644,5
42355,1607,2513,5
42356,136,4199,2
42357,753,106,5
42358,785,2029,2
42359,1238,3581,4
42360,990,2138,5
42361,1386,1604,4
42362,737,3166,4
42363,1454,959,3
42364,380,865,3
42365,683,3656,3
42366,784,1598,4
42367,659,4199,5
42368,470,4415,5
42369,1555,3123,5
42370,495,838,4
42371,388,3202,5
42372,1871,323,4
42373,1139,3056,1
42374,1507,174,4
42375,1015,865,5
42376,683,2833,2
42377,231,1291,2
42378,1109,1507,5
42379,1533,1210,2
42380,150,2085,3
42381,245,2833,2
42382,425,4653,4
42383,418,1750,4
42384,543,2106,5
42385,483,3955,3
42386,806,379,4
42387,1737,3259,2
42388,1350,2171,3
42389,464,4433,4
42390,191,4155,3
42391,1694,713,5
42392,1705,4349,4
42393,550,928,5
42394,1817,4037,2
42395,1680,312,4
42396,746,1715,2
42397,600,2244,5
42398,1153,2283,4
42399,1314,216,3
42400,1699,2611,4
42401,1027,655,5
42402,1752,4520,1
42403,341,2024,2
42404,866,4434,5
42405,58,4574,2
42406,1108,3152,4
42407,1888,886,5
42408,1550,1499,4
42409,1063,2054,5
42410,1027,985,4
42411,341,2513,5
42412,1491,557,5
42413,773,4409,5
42414,1857,106,4
42415,255,4708,5
42416,1262,525,2
42417,1350,1441,4
42418,806,3461,5
42419,625,1745,4
42420,1694,3251,4
42421,671,4458,5
42422,935,209,3
42423,260,150,4
42424,1357,1050,5
42425,1141,3655,4
42426,351,771,4
42427,255,1758,4
42428,412,1259,3
42429,983,3608,1
42430,1104,2386,3
42431,983,4334,2
42432,1082,836,4
42433,971,3084,4
42434,653,1569,4
42435,889,1432,3
42436,608,4571,5
42437,73,4566,4
42438,1150,2345,4
42439,1272,128,4
42440,588,2218,4
42441,1130,597,4
42442,488,33,5
42443,412,2177,5
42444,18,3624,4
42445,1801,520,4
42446,810,2305,3
42447,93,1686,3
42448,343,2992,4
42449,169,4418,1
42450,488,3448,4
42451,17,4631,4
42452,1150,3174,3
42453,890,2609,3
42454,281,2446,3
42455,342,4079,5
42456,1318,1015,3
42457,1880,499,3
42458,98,2404,5
42459,1150,2345,4
42460,1144,187,4
42461,295,4004,5
42462,336,1844,3
42463,1278,1002,4
42464,1860,1572,5
42465,799,3612,5
42466,1593,4622,4
42467,1725,853,3
42468,368,4129,3
42469,1745,680,5
42470,1264,1817,4
42471,1742,2441,4
42472,397,1352,5
42473,867,1215,3
42474,1523,2218,4
42475,1238,2535,4
42476,745,920,4
42477,274,2147,5
42478,947,182,4
42479,1214,3084,4
42480,731,90,5
42481,906,4015,5
42482,1509,3077,4
42483,1343,2104,4
42484,1252,557,4
42485,423,2836,5
42486,514,3645,4
42487,717,473,5
42488,200,4164,5
42489,912,2260,4
42490,1320,2538,4
42491,1091,2906,2
42492,1654,593,3
