user,item,feature,rate
1339,222,"[[267, 1]]",5
1087,222,"[[3430, 1], [3343, 1]]",4
1486,222,"[[2093, 1]]",2
1217,222,"[[356, 1], [256, 1], [3645, 1], [453, 1], [108, 1]]",5
1845,222,"[[2438, 1]]",4
1576,222,"[[3645, 1]]",4
1366,222,"[[1259, 1]]",4
1845,222,"[[2933, 1], [1049, 1], [1724, 1]]",5
1529,222,"[[1199, 1], [275, 1], [1433, 1], [1157, 1], [1049, 1], [1353, 1], [1368, 1]]",4
1532,222,"[[2812, 1]]",4
1550,222,"[[2353, 1]]",3
1741,222,"[[1911, 1], [219, 1], [1337, 1], [1062, 1]]",4
761,222,"[[990, 1], [2456, 1], [3117, 1], [453, 1], [2093, 1]]",3
1520,222,"[[2071, 1], [2851, 1], [1629, 1]]",2
1362,1445,"[[356, 1]]",4
865,1445,"[[1829, 1], [1287, 1], [2562, 1], [2093, 1], [2408, 1]]",3
236,1445,"[[2767, 1]]",4
1157,1445,"[[87, 1]]",4
1319,1445,"[[2217, 1]]",4
834,2060,"[[1671, 1], [1475, 1]]",4
1187,2060,"[[2491, 1], [12, 1], [453, 1], [2093, 1], [1475, 1]]",5
869,2060,"[[356, 1]]",4
705,2060,"[[2247, 1], [453, 1], [211, 1]]",5
960,2060,"[[1365, 1], [1782, 1], [356, 1]]",3
1082,2060,"[[2368, 1], [3235, 1], [2445, 1], [1956, 1], [2247, 1], [3222, 1], [1782, 1]]",5
43,2060,"[[2093, 1]]",4
578,2690,"[[2731, 1], [1782, 1], [2267, 1]]",4
1489,2690,"[[3237, 1]]",4
699,2690,"[[28, 1]]",5
1221,2690,"[[2969, 1], [2731, 1], [924, 1], [2093, 1]]",4
1508,2690,"[[686, 1], [1124, 1], [3237, 1], [256, 1]]",4
1508,2690,"[[3226, 1], [2969, 1], [601, 1], [3459, 1], [2990, 1], [2093, 1]]",5
485,2690,"[[3596, 1], [1831, 1], [2562, 1]]",4
1508,2690,"[[1782, 1], [3237, 1], [844, 1], [2849, 1]]",5
33,2690,"[[2554, 1], [1782, 1], [3491, 1], [2093, 1], [959, 1]]",3
386,2690,"[[1029, 1]]",4
1508,2690,"[[3596, 1], [483, 1], [427, 1], [2093, 1], [2849, 1]]",5
1773,2690,"[[3455, 1]]",4
1508,2690,"[[2445, 1], [3645, 1]]",5
33,2690,"[[2248, 1], [1671, 1]]",4
1508,2690,"[[686, 1], [1782, 1]]",5
1773,2690,"[[3235, 1], [1831, 1], [1467, 1], [990, 1], [2028, 1], [3237, 1], [2093, 1]]",5
525,2690,"[[3237, 1]]",5
1508,2690,"[[3596, 1], [427, 1], [256, 1], [2990, 1], [2849, 1], [2248, 1]]",5
1562,2690,"[[3596, 1], [256, 1], [3645, 1], [1584, 1], [3424, 1]]",4
714,2690,"[[3237, 1], [686, 1]]",4
1562,2690,"[[3596, 1], [3625, 1], [139, 1], [1952, 1]]",5
1777,2690,"[[3078, 1], [1199, 1], [2731, 1], [3598, 1], [3459, 1], [3357, 1]]",4
544,2690,"[[3244, 1], [3588, 1], [1671, 1]]",4
610,2690,"[[284, 1], [3596, 1], [1225, 1], [1124, 1], [1952, 1], [2248, 1], [139, 1]]",4
1806,3243,"[[284, 1], [2404, 1], [465, 1]]",4
1865,3243,"[[1395, 1], [2093, 1]]",3
420,3243,"[[2562, 1], [2093, 1], [465, 1]]",4
1800,3243,"[[869, 1], [109, 1], [1724, 1], [3459, 1]]",2
464,3243,"[[2562, 1], [465, 1], [1447, 1], [211, 1]]",4
676,3243,"[[496, 1], [1782, 1], [1049, 1], [176, 1], [211, 1]]",1
1684,3243,"[[2554, 1]]",4
1022,1829,"[[375, 1]]",4
1654,1829,"[[1326, 1], [2088, 1], [1754, 1]]",5
79,1829,"[[2963, 1], [2850, 1], [1269, 1], [924, 1]]",5
249,1829,"[[2963, 1], [2850, 1], [2093, 1], [975, 1]]",5
249,1829,"[[2088, 1], [1049, 1], [975, 1]]",5
1175,1829,"[[2088, 1]]",4
965,1829,"[[375, 1], [2270, 1], [1782, 1]]",4
554,1829,"[[28, 1], [2088, 1], [1269, 1], [485, 1]]",3
983,1829,"[[3237, 1], [2093, 1], [1269, 1]]",4
53,2329,"[[2562, 1]]",4
1807,2329,"[[1903, 1]]",4
560,2329,"[[1903, 1], [1365, 1], [3484, 1]]",3
1104,2329,"[[1049, 1]]",4
1628,2329,"[[657, 1], [2963, 1], [1952, 1], [2562, 1], [453, 1], [333, 1]]",5
1599,2329,"[[1467, 1], [3237, 1], [1671, 1]]",4
98,2329,"[[176, 1]]",3
675,2329,"[[2963, 1]]",4
1355,2329,"[[1903, 1], [2093, 1]]",5
1257,2329,"[[2975, 1], [1179, 1]]",1
1097,2329,"[[333, 1]]",2
1624,4224,"[[2445, 1], [2088, 1], [1545, 1], [1128, 1], [3235, 1], [2088, 1], [1128, 1]]",2
178,4224,"[[2204, 1], [2456, 1]]",4
1756,4224,"[[1038, 1], [869, 1], [1280, 1], [841, 1]]",4
1654,4224,"[[2204, 1], [789, 1]]",4
563,4224,"[[1225, 1], [2829, 1]]",4
1172,4224,"[[1328, 1], [1365, 1]]",4
1172,4224,"[[1387, 1], [1128, 1], [2093, 1]]",5
732,4224,"[[2204, 1], [1900, 1]]",3
914,4224,"[[284, 1], [846, 1], [1782, 1], [2204, 1], [465, 1], [2620, 1]]",4
1350,4224,"[[2829, 1]]",4
1129,4224,"[[3237, 1]]",4
1172,4224,"[[1328, 1], [1387, 1]]",5
1107,4224,"[[841, 1]]",5
241,4224,"[[2767, 1]]",4
1688,4224,"[[28, 1]]",1
1776,456,"[[200, 1], [3544, 1], [841, 1]]",4
967,456,"[[2491, 1], [1124, 1], [789, 1], [453, 1], [2093, 1]]",4
1638,456,"[[356, 1]]",3
425,456,"[[1199, 1], [2812, 1], [2562, 1], [2093, 1], [356, 1], [3544, 1], [2562, 1]]",3
1027,456,"[[2088, 1], [2456, 1], [1199, 1]]",4
500,456,"[[200, 1], [2667, 1]]",4
1670,456,"[[1262, 1]]",4
14,456,"[[3226, 1], [2058, 1], [200, 1], [1280, 1]]",4
1542,456,"[[1518, 1], [3172, 1], [3589, 1]]",2
259,456,"[[3570, 1], [1280, 1], [1782, 1], [2028, 1]]",4
928,456,"[[2368, 1], [200, 1], [1782, 1], [2093, 1]]",5
964,456,"[[2456, 1]]",4
1388,456,"[[2445, 1], [2764, 1], [356, 1]]",3
944,456,"[[2408, 1], [1914, 1], [2674, 1]]",2
665,456,"[[1900, 1], [1199, 1], [200, 1], [1124, 1], [3237, 1], [2093, 1], [1914, 1]]",4
1,456,"[[243, 1], [1518, 1]]",4
665,456,"[[284, 1], [267, 1], [2963, 1], [3625, 1], [3645, 1], [973, 1], [1049, 1], [2088, 1], [789, 1], [2620, 1], [3343, 1], [1269, 1]]",4
665,456,"[[1287, 1], [2093, 1], [1019, 1], [356, 1], [2408, 1]]",3
1886,456,"[[2456, 1], [2514, 1]]",4
665,456,"[[2661, 1]]",3
1862,2973,"[[2368, 1], [2562, 1], [620, 1], [2521, 1]]",5
1598,2973,"[[1914, 1], [404, 1]]",4
1087,2973,"[[600, 1], [1124, 1], [176, 1], [1914, 1]]",5
1784,2973,"[[3563, 1], [2093, 1]]",5
1529,2973,"[[2990, 1]]",4
1887,2973,"[[2812, 1]]",5
1831,2973,"[[844, 1]]",4
46,2973,"[[600, 1], [2562, 1], [2204, 1]]",5
1350,922,"[[1629, 1]]",5
1298,922,"[[1365, 1], [3645, 1], [2093, 1]]",4
1760,922,"[[507, 1], [2891, 1], [3398, 1]]",4
1192,922,"[[356, 1]]",5
323,922,"[[1900, 1], [2204, 1], [975, 1]]",1
1240,3382,"[[356, 1], [1128, 1]]",4
1819,3382,"[[1629, 1], [348, 1], [524, 1], [1049, 1], [456, 1], [1062, 1], [1782, 1]]",4
975,3382,"[[28, 1], [1076, 1]]",5
549,3382,"[[2093, 1]]",2
995,3382,"[[28, 1]]",4
1652,3382,"[[1900, 1]]",4
330,3382,"[[585, 1], [2812, 1], [108, 1], [108, 1]]",3
1230,470,"[[2554, 1], [2975, 1], [2204, 1]]",4
1670,470,"[[2963, 1], [2247, 1], [2706, 1]]",3
326,470,"[[1280, 1], [1782, 1], [2706, 1], [3605, 1], [1629, 1]]",3
1886,470,"[[1782, 1], [2706, 1], [637, 1]]",2
14,470,"[[2706, 1], [2562, 1]]",4
769,470,"[[2093, 1], [1629, 1]]",2
928,470,"[[2706, 1], [924, 1], [2456, 1]]",3
1388,470,"[[1903, 1], [356, 1], [1409, 1], [1269, 1]]",4
918,3793,"[[1903, 1], [580, 1]]",5
281,3793,"[[1903, 1], [671, 1]]",5
1741,3793,"[[1129, 1], [1903, 1]]",4
1183,3793,"[[3357, 1], [1782, 1]]",4
1385,3793,"[[1629, 1], [1903, 1], [356, 1], [2706, 1], [2706, 1]]",5
1028,1880,"[[2975, 1], [1899, 1], [2716, 1], [1387, 1], [1062, 1]]",4
1350,1880,"[[3398, 1]]",3
231,1880,"[[1040, 1]]",5
943,1880,"[[1040, 1], [2975, 1], [2556, 1], [1227, 1], [924, 1]]",4
947,1880,"[[2204, 1], [2184, 1], [456, 1], [517, 1]]",3
1368,1880,"[[1040, 1], [483, 1], [1387, 1]]",4
248,1880,"[[1040, 1], [2353, 1]]",3
1225,1880,"[[2562, 1], [2184, 1], [2184, 1]]",4
1464,2456,"[[3292, 1], [2706, 1]]",4
514,2456,"[[1903, 1], [2706, 1], [453, 1]]",3
1436,2456,"[[283, 1], [1903, 1], [1952, 1], [453, 1], [3237, 1]]",5
514,2456,"[[1782, 1], [711, 1], [2706, 1]]",4
1175,2456,"[[1903, 1], [1365, 1], [2674, 1], [2975, 1], [671, 1], [1903, 1]]",4
155,2456,"[[2554, 1], [2975, 1], [3237, 1], [3343, 1], [2093, 1], [2093, 1]]",5
772,2456,"[[524, 1], [2093, 1]]",5
514,2456,"[[3235, 1], [2706, 1]]",5
554,2456,"[[3235, 1], [1547, 1], [924, 1], [2706, 1]]",3
271,2456,"[[1467, 1]]",3
1650,2456,"[[1547, 1], [1903, 1], [3237, 1], [2695, 1], [2093, 1], [2990, 1]]",4
1033,1085,"[[3235, 1], [2706, 1], [1049, 1], [453, 1], [2093, 1], [2491, 1]]",4
1626,1085,"[[986, 1]]",4
1309,1085,"[[3235, 1], [1049, 1], [1871, 1], [3235, 1]]",1
1105,1085,"[[2491, 1], [2990, 1]]",4
1447,1085,"[[1782, 1], [3645, 1], [2093, 1], [1782, 1]]",1
151,1085,"[[1199, 1], [356, 1], [2267, 1], [453, 1], [3343, 1], [1269, 1]]",1
356,1085,"[[2093, 1]]",1
94,1085,"[[2933, 1], [3662, 1], [1782, 1], [788, 1], [2093, 1]]",3
1624,1085,"[[2028, 1]]",4
1809,1085,"[[3235, 1], [2963, 1], [3071, 1], [3235, 1]]",5
1706,1085,"[[2922, 1], [2028, 1]]",3
811,1085,"[[1019, 1], [2933, 1]]",5
1679,1085,"[[3235, 1], [1124, 1], [356, 1]]",5
897,1085,"[[1656, 1], [3663, 1]]",3
475,1085,"[[3235, 1], [924, 1], [2620, 1]]",3
512,1085,"[[3625, 1], [2649, 1]]",4
897,1085,"[[3235, 1], [1199, 1], [3655, 1]]",4
1585,1085,"[[1199, 1]]",4
566,1085,"[[3535, 1], [3235, 1], [2933, 1], [2093, 1]]",3
1741,1085,"[[3235, 1], [1328, 1]]",3
1389,1085,"[[28, 1], [465, 1]]",5
265,1085,"[[356, 1], [3235, 1]]",3
685,1085,"[[2408, 1], [2093, 1], [2331, 1]]",4
1412,3739,"[[2028, 1], [2562, 1]]",5
428,3739,"[[1900, 1], [3235, 1], [2445, 1], [3261, 1], [563, 1], [2562, 1], [2336, 1], [2963, 1], [2562, 1]]",5
1118,3739,"[[2445, 1]]",4
1559,3739,"[[356, 1], [990, 1]]",5
1257,3739,"[[3235, 1], [2028, 1], [2678, 1]]",3
104,3739,"[[356, 1], [1326, 1], [2028, 1], [1221, 1]]",4
1548,3044,"[[539, 1], [256, 1], [108, 1]]",4
623,3044,"[[356, 1], [256, 1], [2202, 1], [109, 1], [256, 1]]",3
1002,3044,"[[3226, 1], [256, 1], [1049, 1]]",4
213,3044,"[[20, 1], [2456, 1]]",4
290,3044,"[[356, 1]]",5
1839,3044,"[[1301, 1], [524, 1]]",4
829,3044,"[[1019, 1], [456, 1], [256, 1], [3100, 1]]",3
729,3044,"[[256, 1], [927, 1], [256, 1]]",1
1227,3044,"[[1969, 1], [2204, 1]]",2
290,3044,"[[1900, 1], [1376, 1], [2433, 1], [356, 1], [256, 1], [109, 1], [511, 1]]",5
290,3044,"[[2131, 1]]",5
1066,1232,"[[924, 1]]",4
1804,1232,"[[3673, 1]]",5
1471,1232,"[[3563, 1], [3357, 1], [2674, 1], [2097, 1]]",5
858,1232,"[[3455, 1]]",4
1560,1232,"[[956, 1]]",4
1819,1232,"[[108, 1]]",5
1072,1232,"[[2157, 1], [1952, 1], [2695, 1]]",3
847,1232,"[[2731, 1]]",4
1459,1232,"[[2870, 1]]",4
1552,1232,"[[2491, 1], [1124, 1]]",4
233,1232,"[[1406, 1], [1337, 1]]",5
1358,1232,"[[2097, 1]]",4
1315,1232,"[[3343, 1]]",3
1797,1232,"[[2771, 1], [1684, 1], [2267, 1], [176, 1], [3379, 1]]",1
1074,1232,"[[356, 1], [1062, 1]]",3
255,1232,"[[1043, 1], [1062, 1]]",3
378,3333,"[[2267, 1], [2028, 1]]",4
1491,3333,"[[2093, 1]]",4
1491,3333,"[[356, 1], [356, 1], [2028, 1]]",4
1144,3333,"[[2204, 1], [109, 1], [2456, 1]]",4
717,3333,"[[2267, 1]]",4
1399,3333,"[[1252, 1], [905, 1], [356, 1], [2028, 1], [453, 1]]",4
426,3333,"[[1782, 1], [2267, 1], [453, 1], [2267, 1], [109, 1]]",4
949,3333,"[[356, 1], [2267, 1], [2093, 1], [924, 1], [1269, 1]]",4
1264,3333,"[[797, 1], [1263, 1]]",4
845,3333,"[[267, 1], [1782, 1], [3645, 1], [2267, 1]]",5
697,3333,"[[2445, 1], [2028, 1], [3398, 1], [2028, 1]]",2
1135,2652,"[[3457, 1]]",5
1175,2652,"[[3235, 1]]",4
377,2652,"[[485, 1], [1124, 1], [3237, 1], [1914, 1]]",5
1819,2652,"[[2962, 1], [2562, 1], [1782, 1]]",3
1111,2652,"[[1903, 1]]",3
412,2652,"[[3226, 1], [356, 1]]",3
1439,2652,"[[1365, 1], [2562, 1]]",4
211,2652,"[[2093, 1]]",5
975,2652,"[[2408, 1], [3184, 1]]",4
142,2652,"[[3235, 1], [2962, 1]]",5
1741,2652,"[[1629, 1], [1629, 1], [2990, 1], [2093, 1]]",1
1407,2652,"[[3226, 1], [2456, 1]]",4
1154,2652,"[[3570, 1], [28, 1], [1287, 1], [1766, 1], [2093, 1], [453, 1]]",4
293,2652,"[[450, 1], [2706, 1], [465, 1], [2456, 1], [453, 1], [2093, 1], [342, 1], [453, 1]]",5
570,2652,"[[108, 1], [2093, 1]]",4
633,2652,"[[453, 1], [1782, 1], [806, 1]]",4
187,2652,"[[430, 1]]",5
660,2652,"[[3645, 1]]",5
359,2652,"[[2562, 1], [3237, 1]]",5
1192,2652,"[[947, 1]]",3
699,251,"[[3649, 1]]",4
192,251,"[[2731, 1], [2093, 1], [1062, 1]]",5
1508,251,"[[2374, 1], [3184, 1], [2093, 1]]",3
1603,251,"[[256, 1], [2456, 1], [2093, 1], [32, 1]]",4
1777,251,"[[356, 1]]",4
82,251,"[[2554, 1]]",5
1114,3102,"[[1629, 1], [356, 1], [1782, 1], [927, 1], [1952, 1], [1985, 1]]",4
1205,3102,"[[1175, 1], [57, 1], [517, 1], [1280, 1], [214, 1], [3283, 1]]",3
255,3102,"[[453, 1], [3283, 1], [3331, 1], [3424, 1]]",3
1085,3102,"[[1280, 1]]",2
728,3102,"[[1019, 1], [1065, 1], [3237, 1], [1964, 1]]",2
1507,3102,"[[3226, 1], [3357, 1], [1227, 1]]",4
1105,2694,"[[200, 1], [2577, 1]]",5
466,2694,"[[1064, 1], [2850, 1], [1914, 1]]",4
690,2694,"[[87, 1], [657, 1], [267, 1], [1064, 1], [1914, 1], [3357, 1]]",4
1486,2694,"[[1124, 1], [1280, 1]]",3
836,2694,"[[1225, 1], [2577, 1]]",3
1369,2694,"[[3226, 1], [200, 1]]",4
1685,2694,"[[483, 1]]",2
1450,2694,"[[1070, 1], [356, 1]]",5
1156,1807,"[[1903, 1]]",4
86,1807,"[[1900, 1], [1900, 1]]",4
933,1807,"[[3235, 1]]",4
391,1807,"[[2357, 1]]",5
545,1807,"[[2088, 1]]",5
341,1807,"[[2891, 1], [2620, 1], [2093, 1], [453, 1]]",2
885,1807,"[[176, 1]]",5
1348,1807,"[[2088, 1]]",5
971,1807,"[[1199, 1]]",4
1402,1807,"[[453, 1], [2093, 1]]",5
1725,1807,"[[2368, 1], [1782, 1], [2093, 1]]",4
344,1807,"[[2088, 1]]",5
1317,1807,"[[1900, 1]]",5
1882,1807,"[[1900, 1], [356, 1], [2706, 1], [503, 1], [2093, 1]]",4
1372,1807,"[[2554, 1], [2706, 1]]",3
1610,1807,"[[1900, 1]]",4
198,1807,"[[1900, 1], [3237, 1]]",5
1270,1807,"[[1900, 1], [356, 1], [1287, 1]]",4
439,1807,"[[1328, 1], [1698, 1], [356, 1], [2456, 1], [2093, 1]]",4
753,1807,"[[1952, 1]]",2
526,1807,"[[3235, 1], [2088, 1], [453, 1], [109, 1]]",5
1065,1807,"[[1900, 1], [356, 1], [2674, 1], [2706, 1], [2093, 1], [1532, 1]]",5
764,1807,"[[1900, 1], [2706, 1]]",2
429,1807,"[[356, 1], [3237, 1], [2093, 1]]",5
180,1807,"[[453, 1]]",5
1491,1807,"[[1900, 1], [524, 1]]",4
1002,1807,"[[1900, 1], [2088, 1], [2093, 1]]",3
426,1807,"[[284, 1], [1900, 1], [2554, 1], [2339, 1], [2456, 1], [2093, 1]]",3
1020,1807,"[[3235, 1], [2088, 1]]",3
1509,1807,"[[1199, 1], [524, 1], [2767, 1], [485, 1], [1871, 1]]",4
969,1807,"[[453, 1]]",5
1858,1807,"[[1952, 1], [2088, 1], [1778, 1]]",5
168,1807,"[[3235, 1]]",4
692,1807,"[[1782, 1]]",5
1873,1807,"[[2088, 1]]",5
413,1807,"[[1782, 1], [3222, 1], [2093, 1]]",4
972,1807,"[[2849, 1], [3424, 1]]",3
268,1807,"[[2247, 1]]",4
255,1807,"[[1019, 1], [1874, 1], [962, 1]]",3
972,1807,"[[2093, 1], [3357, 1]]",3
972,1807,"[[2562, 1], [2093, 1]]",4
1137,3218,"[[1629, 1], [1782, 1], [2093, 1], [1629, 1]]",4
311,3218,"[[3357, 1], [3563, 1], [1049, 1], [2093, 1]]",3
1176,3218,"[[1269, 1]]",3
1490,3218,"[[267, 1], [1914, 1], [1772, 1]]",4
255,3218,"[[1365, 1], [108, 1]]",4
1529,3218,"[[2353, 1], [3237, 1], [2093, 1]]",2
245,3218,"[[1782, 1], [3604, 1], [2562, 1], [453, 1]]",4
1033,667,"[[1724, 1], [3343, 1]]",4
200,667,"[[3292, 1], [1076, 1], [2456, 1]]",5
514,667,"[[1365, 1]]",5
1293,667,"[[2969, 1], [869, 1]]",5
102,667,"[[3076, 1], [109, 1]]",5
249,667,"[[1076, 1], [2204, 1]]",5
985,667,"[[2456, 1], [256, 1]]",5
951,667,"[[108, 1]]",5
1358,667,"[[2456, 1]]",4
428,667,"[[778, 1], [2562, 1], [2990, 1], [2093, 1]]",5
933,195,"[[1629, 1], [1365, 1], [3625, 1], [1269, 1], [2620, 1]]",4
1282,195,"[[2491, 1]]",3
1197,195,"[[1772, 1], [2088, 1]]",4
1160,195,"[[356, 1], [485, 1]]",4
1324,195,"[[2000, 1]]",3
637,195,"[[267, 1], [3076, 1], [356, 1], [453, 1]]",3
1187,195,"[[1019, 1], [1871, 1], [2126, 1], [789, 1], [1530, 1]]",4
442,195,"[[356, 1], [924, 1], [2088, 1], [2093, 1], [841, 1]]",5
1153,195,"[[356, 1], [108, 1]]",4
13,195,"[[3235, 1]]",3
169,195,"[[3078, 1], [1225, 1], [1964, 1], [1269, 1]]",3
1549,195,"[[3235, 1], [841, 1]]",4
1424,195,"[[3117, 1], [1845, 1]]",3
110,195,"[[2093, 1]]",4
1740,195,"[[2408, 1], [990, 1], [2093, 1], [2408, 1]]",4
1806,195,"[[2093, 1]]",3
960,195,"[[1124, 1], [184, 1], [3343, 1], [1952, 1]]",4
616,195,"[[1019, 1], [3343, 1]]",4
1850,195,"[[1782, 1], [2468, 1], [1625, 1], [924, 1]]",4
1029,195,"[[3078, 1], [284, 1], [3625, 1], [2408, 1], [990, 1], [1269, 1], [3663, 1]]",4
282,195,"[[3625, 1], [1269, 1]]",4
901,195,"[[924, 1]]",4
132,195,"[[924, 1], [2093, 1]]",5
607,195,"[[356, 1], [841, 1]]",4
908,195,"[[3663, 1]]",5
1839,195,"[[1640, 1], [924, 1], [2093, 1]]",3
1769,195,"[[1019, 1], [2562, 1], [841, 1], [284, 1], [356, 1]]",5
1155,195,"[[356, 1], [2093, 1], [2408, 1]]",3
1769,195,"[[1019, 1], [2562, 1], [841, 1], [284, 1], [356, 1]]",5
774,195,"[[3226, 1], [844, 1]]",5
1509,195,"[[2408, 1], [1124, 1]]",3
439,1960,"[[483, 1], [2963, 1], [3255, 1], [211, 1], [924, 1]]",4
1391,1960,"[[2093, 1]]",5
1415,1960,"[[2706, 1], [3663, 1]]",4
493,1960,"[[1782, 1], [1049, 1], [1269, 1], [2706, 1]]",3
1248,1960,"[[2963, 1], [3655, 1]]",4
1873,1960,"[[2093, 1]]",2
834,2083,"[[2554, 1]]",4
487,2083,"[[267, 1], [1280, 1], [1353, 1]]",4
1187,2083,"[[3235, 1], [267, 1], [1280, 1], [2157, 1], [176, 1], [3235, 1]]",4
245,2083,"[[1040, 1], [1782, 1], [2989, 1], [2088, 1]]",2
705,2083,"[[2267, 1], [3663, 1], [2093, 1]]",2
277,2083,"[[356, 1]]",5
420,2083,"[[2028, 1]]",4
864,2083,"[[1328, 1], [267, 1], [2267, 1], [1328, 1]]",3
536,2083,"[[267, 1], [2408, 1], [2975, 1], [2028, 1]]",4
1180,2083,"[[2933, 1], [924, 1]]",4
499,2083,"[[267, 1], [1365, 1], [2267, 1]]",4
311,2083,"[[2604, 1], [2562, 1]]",3
1713,4487,"[[3078, 1], [1040, 1], [3247, 1], [2093, 1], [1086, 1]]",4
1396,4487,"[[1903, 1]]",4
1299,4487,"[[3226, 1], [1903, 1], [356, 1], [2247, 1]]",4
1811,4487,"[[990, 1]]",2
530,4487,"[[1199, 1], [1903, 1]]",5
1169,3423,"[[184, 1]]",4
1149,3423,"[[256, 1]]",3
1532,3423,"[[2000, 1], [3076, 1], [1124, 1], [924, 1]]",4
1646,3423,"[[2667, 1], [2204, 1], [844, 1]]",3
1097,3423,"[[2058, 1], [3164, 1], [2267, 1], [2058, 1]]",3
1257,3423,"[[2267, 1], [2028, 1], [1086, 1]]",4
1300,3423,"[[2058, 1], [3237, 1], [1269, 1]]",4
988,1726,"[[1911, 1], [122, 1]]",3
195,1726,"[[3235, 1], [2403, 1], [2267, 1], [3424, 1], [1269, 1], [267, 1]]",4
79,1726,"[[28, 1]]",3
271,1726,"[[2764, 1]]",5
695,1726,"[[267, 1], [126, 1], [1269, 1]]",5
563,2257,"[[3235, 1], [3283, 1], [958, 1], [2093, 1]]",3
1385,2257,"[[281, 1], [456, 1], [2562, 1]]",3
1022,2257,"[[379, 1], [1629, 1], [522, 1]]",3
1068,2257,"[[2088, 1]]",4
1134,2257,"[[1782, 1]]",3
1244,2257,"[[2562, 1]]",3
1121,819,"[[3226, 1], [356, 1], [2562, 1], [2595, 1], [2093, 1]]",5
818,819,"[[1547, 1], [1903, 1], [3031, 1], [3605, 1], [671, 1]]",5
818,819,"[[200, 1], [1467, 1], [356, 1], [20, 1]]",5
1255,819,"[[1269, 1], [1903, 1]]",4
1121,819,"[[1900, 1], [1903, 1]]",5
150,819,"[[356, 1], [671, 1], [2016, 1]]",4
399,819,"[[537, 1], [1199, 1], [1903, 1], [900, 1], [2706, 1], [671, 1], [1903, 1]]",2
608,819,"[[2088, 1]]",4
1488,819,"[[1629, 1], [1547, 1], [1903, 1], [3270, 1]]",2
439,819,"[[2791, 1]]",4
1166,819,"[[2706, 1], [3605, 1], [2990, 1], [2706, 1], [671, 1]]",4
1509,819,"[[1903, 1], [1547, 1], [345, 1]]",2
1694,819,"[[1903, 1]]",3
1582,819,"[[2604, 1], [1903, 1], [1124, 1], [453, 1], [573, 1]]",3
1882,819,"[[657, 1], [1547, 1], [2563, 1], [1269, 1], [711, 1]]",4
74,819,"[[483, 1], [3257, 1], [2975, 1], [453, 1]]",3
1882,819,"[[657, 1], [1903, 1], [711, 1]]",5
1525,819,"[[1547, 1], [1782, 1], [2706, 1]]",4
921,819,"[[1629, 1], [1547, 1]]",4
1197,819,"[[3076, 1], [990, 1], [2093, 1]]",4
421,819,"[[1903, 1], [2093, 1]]",4
32,819,"[[1629, 1], [1234, 1]]",5
1509,819,"[[1049, 1]]",4
1372,819,"[[269, 1], [2247, 1], [2975, 1], [109, 1], [453, 1], [3210, 1], [1269, 1]]",5
1242,819,"[[356, 1], [671, 1]]",5
115,819,"[[2706, 1]]",3
1180,819,"[[1547, 1], [1903, 1]]",5
1509,819,"[[2247, 1]]",4
859,819,"[[869, 1], [1903, 1], [2963, 1], [3491, 1]]",5
80,819,"[[2706, 1]]",4
1806,819,"[[3076, 1], [108, 1], [2093, 1]]",4
362,819,"[[2963, 1], [1269, 1], [1952, 1]]",5
733,819,"[[2554, 1], [1903, 1], [3491, 1]]",4
1082,819,"[[1903, 1], [1782, 1], [2247, 1], [2706, 1], [2975, 1], [671, 1], [1903, 1], [2247, 1], [2706, 1], [3237, 1]]",3
573,819,"[[1903, 1], [1365, 1]]",3
1507,819,"[[924, 1], [1903, 1], [1782, 1]]",5
1759,819,"[[1903, 1], [2706, 1], [453, 1], [2093, 1]]",2
884,819,"[[1782, 1]]",4
602,819,"[[1365, 1]]",4
420,819,"[[1903, 1], [1518, 1], [2706, 1], [1269, 1]]",4
1141,819,"[[1903, 1], [2674, 1], [524, 1], [453, 1], [2093, 1], [1269, 1]]",3
733,819,"[[3570, 1], [1903, 1], [3645, 1], [3605, 1]]",5
1618,819,"[[1547, 1], [2562, 1]]",3
1571,819,"[[2093, 1], [841, 1]]",4
733,819,"[[2339, 1], [1903, 1], [1782, 1], [2247, 1], [924, 1], [2093, 1], [3605, 1]]",5
1816,819,"[[2674, 1]]",3
1213,819,"[[2963, 1], [1903, 1], [2480, 1], [2706, 1], [3645, 1], [2975, 1], [176, 1], [671, 1], [986, 1]]",3
609,491,"[[28, 1], [2456, 1]]",3
368,491,"[[1269, 1], [3535, 1], [2990, 1]]",3
357,491,"[[1225, 1], [3237, 1]]",5
1275,491,"[[453, 1]]",5
136,491,"[[789, 1]]",5
1347,491,"[[2093, 1]]",5
1022,491,"[[1387, 1], [2267, 1]]",5
832,491,"[[3226, 1]]",5
675,491,"[[1199, 1], [356, 1], [2093, 1]]",5
1111,491,"[[3596, 1]]",5
249,2091,"[[1199, 1], [2963, 1]]",4
1175,2091,"[[2204, 1], [671, 1]]",4
253,2091,"[[1903, 1], [395, 1], [563, 1], [430, 1]]",2
1860,2091,"[[2706, 1], [671, 1], [1269, 1]]",4
1076,2091,"[[430, 1], [2093, 1]]",4
1706,4142,"[[600, 1]]",4
241,4142,"[[2058, 1], [1270, 1], [580, 1]]",4
1167,4142,"[[2562, 1], [3237, 1]]",3
3,4142,"[[2456, 1]]",3
807,4142,"[[2764, 1], [524, 1], [958, 1], [2204, 1], [2456, 1]]",5
