user,item,feature,rate
72,3844,"[[207, 1], [694, 1], [2071, 1], [1104, 1]]",4
111,507,"[[1044, 1], [1368, 1], [88, 1]]",4
50,1489,"[[941, 1], [1692, 1], [294, 1], [1172, 1], [249, 1], [731, 1], [1869, 1]]",4
104,468,"[[2002, 1]]",4
56,4304,"[[142, 1], [792, 1]]",4
48,4900,"[[268, 1], [1155, 1], [501, 1], [1243, 1], [1556, 1]]",4
83,4157,"[[581, 1], [491, 1], [1155, 1], [845, 1], [261, 1], [246, 1], [445, 1]]",4
118,2051,"[[705, 1]]",4
42,1106,"[[1479, 1], [941, 1], [1549, 1]]",4
137,4292,"[[2025, 1], [2016, 1], [125, 1]]",4
10,3126,"[[777, 1]]",4
134,1013,"[[1928, 1], [1293, 1]]",3
113,3877,"[[268, 1], [1213, 1]]",3
50,560,"[[1272, 1], [268, 1], [1739, 1], [146, 1], [2071, 1], [596, 1], [821, 1], [731, 1], [1104, 1]]",5
121,4159,"[[694, 1]]",5
3,2832,"[[1674, 1], [1155, 1], [596, 1]]",4
46,5117,"[[69, 1], [186, 1]]",5
105,1903,"[[1971, 1], [646, 1]]",4
92,5004,"[[77, 1], [496, 1]]",4
11,1255,"[[1126, 1]]",3
141,4588,"[[1278, 1], [1874, 1], [237, 1], [1368, 1]]",5
15,5022,"[[1869, 1], [1155, 1], [186, 1], [1213, 1], [476, 1], [565, 1]]",3
88,4361,"[[1734, 1], [1834, 1]]",5
39,4458,"[[941, 1]]",5
40,3766,"[[1599, 1], [581, 1], [1092, 1], [324, 1], [351, 1], [1515, 1]]",2
79,4377,"[[565, 1], [1423, 1]]",4
87,3895,"[[565, 1]]",5
135,1653,"[[186, 1], [186, 1], [1213, 1]]",4
113,422,"[[565, 1]]",2
93,101,"[[1458, 1], [1341, 1], [1213, 1], [385, 1], [731, 1], [385, 1]]",4
28,3529,"[[270, 1], [876, 1], [1172, 1], [596, 1], [1210, 1]]",5
22,1170,"[[1372, 1], [565, 1], [1213, 1], [718, 1]]",4
89,3674,"[[941, 1], [1621, 1], [436, 1]]",5
86,2454,"[[1047, 1], [1874, 1]]",5
111,555,"[[795, 1], [1525, 1]]",5
96,4093,"[[186, 1], [643, 1], [1213, 1]]",4
92,2459,"[[1023, 1], [62, 1], [1986, 1]]",3
142,4918,"[[1023, 1]]",4
10,975,"[[1503, 1], [592, 1], [380, 1], [581, 1], [556, 1], [1210, 1], [246, 1], [941, 1], [509, 1], [1548, 1], [310, 1], [1423, 1], [1928, 1], [1941, 1]]",5
136,3615,"[[62, 1], [1467, 1]]",4
99,3519,"[[1273, 1], [1423, 1]]",4
81,4614,"[[1874, 1]]",5
84,491,"[[1697, 1], [1873, 1], [1567, 1], [1172, 1], [476, 1]]",3
29,2350,"[[581, 1], [77, 1], [1155, 1], [604, 1], [896, 1], [1928, 1], [1782, 1]]",3
91,4048,"[[1714, 1], [736, 1], [1096, 1], [191, 1], [1567, 1], [2036, 1], [246, 1], [2002, 1], [1567, 1], [385, 1]]",3
147,3773,"[[1213, 1]]",4
103,2813,"[[1692, 1], [476, 1], [1813, 1], [186, 1]]",3
35,605,"[[1479, 1], [476, 1]]",4
114,4212,"[[1210, 1], [1104, 1], [1977, 1], [1104, 1]]",3
22,4711,"[[1870, 1]]",3
108,2505,"[[146, 1], [736, 1], [1536, 1], [1009, 1], [1423, 1]]",4
37,508,"[[1874, 1]]",5
13,4805,"[[1423, 1]]",5
2,4148,"[[690, 1]]",3
56,876,"[[432, 1], [186, 1], [1874, 1]]",4
49,3038,"[[941, 1], [186, 1], [1172, 1], [1315, 1]]",5
112,4625,"[[1093, 1], [286, 1]]",4
67,1618,"[[503, 1], [1503, 1], [2065, 1], [268, 1], [581, 1], [597, 1], [1155, 1], [914, 1], [596, 1], [1399, 1], [1648, 1], [777, 1], [1319, 1]]",3
103,1131,"[[839, 1]]",4
99,795,"[[1584, 1], [246, 1], [731, 1]]",5
131,2234,"[[249, 1]]",5
86,547,"[[255, 1]]",3
83,2367,"[[1996, 1]]",3
31,1893,"[[1931, 1]]",4
121,3023,"[[629, 1], [1958, 1], [88, 1], [1203, 1]]",4
101,305,"[[993, 1]]",4
80,1457,"[[643, 1], [88, 1]]",4
31,3930,"[[1931, 1], [1546, 1]]",4
98,1575,"[[268, 1], [835, 1], [186, 1], [1108, 1], [312, 1]]",4
56,4963,"[[1023, 1], [605, 1], [1529, 1]]",5
22,109,"[[941, 1], [1946, 1]]",4
145,4619,"[[216, 1], [1142, 1], [1155, 1], [652, 1], [261, 1], [339, 1], [777, 1], [2089, 1]]",4
147,3809,"[[1889, 1], [1450, 1], [449, 1], [1397, 1], [646, 1]]",5
32,4635,"[[299, 1]]",4
42,442,"[[689, 1], [581, 1], [1155, 1], [186, 1], [768, 1], [643, 1], [1679, 1], [1479, 1], [1683, 1]]",3
140,1798,"[[1716, 1], [941, 1], [1016, 1], [1479, 1], [1574, 1], [1656, 1], [1078, 1], [1016, 1]]",5
35,4385,"[[777, 1]]",3
31,2182,"[[491, 1], [1096, 1], [1023, 1], [1797, 1], [731, 1]]",3
126,185,"[[1479, 1]]",4
91,3032,"[[1315, 1]]",3
22,4014,"[[2073, 1], [1104, 1]]",5
32,579,"[[689, 1], [186, 1], [1567, 1], [1479, 1]]",4
151,122,"[[1978, 1], [268, 1], [736, 1], [2087, 1]]",4
113,837,"[[1441, 1], [761, 1]]",3
39,2446,"[[835, 1], [1155, 1], [976, 1], [1780, 1], [1213, 1]]",3
92,5132,"[[2052, 1], [1044, 1], [596, 1], [992, 1], [1928, 1], [1648, 1], [361, 1]]",5
99,662,"[[1163, 1], [1889, 1], [186, 1], [1874, 1], [1172, 1]]",4
148,1335,"[[1423, 1], [125, 1]]",4
26,4900,"[[920, 1], [268, 1], [1155, 1], [545, 1], [1612, 1], [556, 1], [246, 1], [1850, 1]]",4
16,446,"[[1479, 1], [1423, 1]]",2
99,228,"[[1248, 1], [736, 1], [437, 1], [1091, 1]]",4
78,2645,"[[941, 1], [736, 1], [428, 1]]",4
57,1609,"[[15, 1], [289, 1], [70, 1], [246, 1], [1979, 1]]",4
9,4198,"[[1093, 1], [1873, 1], [581, 1], [186, 1], [533, 1], [1172, 1], [1172, 1]]",4
63,264,"[[246, 1]]",3
35,3176,"[[268, 1], [46, 1]]",5
8,1502,"[[1219, 1], [59, 1], [1104, 1]]",4
145,1428,"[[1567, 1]]",3
76,4021,"[[628, 1], [1874, 1], [1213, 1]]",5
42,1772,"[[1869, 1], [1674, 1], [268, 1], [1155, 1], [640, 1], [1874, 1]]",5
82,2308,"[[230, 1]]",1
38,3020,"[[896, 1]]",4
92,4105,"[[205, 1]]",4
42,2838,"[[137, 1], [1662, 1], [1874, 1], [987, 1], [596, 1], [761, 1]]",4
101,3028,"[[1779, 1]]",3
145,1053,"[[1674, 1], [1044, 1]]",1
42,1677,"[[1085, 1], [1874, 1], [896, 1], [1979, 1], [1925, 1]]",3
11,444,"[[186, 1]]",3
144,783,"[[313, 1], [694, 1]]",4
59,659,"[[268, 1], [835, 1]]",5
149,2345,"[[1273, 1]]",4
88,1091,"[[726, 1], [1579, 1], [186, 1], [526, 1], [690, 1], [249, 1]]",3
8,1087,"[[937, 1], [2071, 1]]",2
113,3002,"[[246, 1], [592, 1]]",3
139,4439,"[[1700, 1], [1674, 1], [274, 1], [186, 1]]",2
85,2239,"[[1093, 1], [186, 1], [1567, 1], [87, 1]]",5
39,4673,"[[428, 1]]",5
35,2196,"[[1479, 1]]",3
16,808,"[[2024, 1], [914, 1], [2001, 1], [1172, 1], [1213, 1]]",3
10,2989,"[[2036, 1], [1874, 1], [592, 1]]",3
10,2705,"[[736, 1]]",3
96,3932,"[[1323, 1], [675, 1], [731, 1]]",3
87,855,"[[1870, 1]]",2
98,2651,"[[1925, 1]]",3
19,4441,"[[795, 1]]",4
127,4224,"[[1548, 1], [479, 1], [941, 1]]",5
9,526,"[[689, 1], [1873, 1], [508, 1]]",5
44,688,"[[1874, 1], [428, 1], [1928, 1]]",4
2,3527,"[[738, 1]]",2
48,5247,"[[268, 1], [1465, 1], [1155, 1], [643, 1], [545, 1], [268, 1]]",4
129,2578,"[[137, 1], [1874, 1]]",4
116,5225,"[[941, 1], [1093, 1], [293, 1], [142, 1], [1096, 1], [551, 1], [256, 1], [385, 1], [486, 1], [1210, 1]]",5
58,3040,"[[1078, 1], [268, 1], [1866, 1], [905, 1], [1168, 1], [230, 1], [324, 1]]",5
56,1213,"[[1163, 1], [1189, 1], [656, 1], [1093, 1], [703, 1], [8, 1], [1315, 1], [61, 1], [15, 1], [1692, 1]]",5
9,977,"[[69, 1], [1172, 1], [1423, 1], [62, 1], [1914, 1]]",4
26,1028,"[[1273, 1], [230, 1]]",3
104,4759,"[[761, 1]]",2
128,561,"[[186, 1], [1979, 1]]",3
86,3391,"[[268, 1]]",2
84,741,"[[694, 1], [761, 1], [1213, 1], [694, 1]]",3
10,2649,"[[47, 1], [1224, 1], [230, 1]]",4
81,4623,"[[1719, 1], [835, 1]]",4
149,3844,"[[2079, 1], [1928, 1]]",5
102,2828,"[[694, 1], [1355, 1], [1023, 1], [596, 1], [246, 1], [61, 1]]",4
146,3924,"[[1978, 1], [1278, 1], [1874, 1]]",4
134,1517,"[[1873, 1], [509, 1]]",5
120,4293,"[[1189, 1], [1543, 1], [835, 1], [1850, 1], [1953, 1]]",5
86,3245,"[[689, 1]]",4
66,34,"[[77, 1], [606, 1], [1243, 1]]",4
142,498,"[[906, 1]]",4
28,2282,"[[1925, 1]]",4
74,1982,"[[1632, 1], [1979, 1], [1529, 1]]",5
94,3421,"[[1189, 1], [186, 1], [1023, 1], [1213, 1], [186, 1]]",3
104,1043,"[[1979, 1]]",4
61,4620,"[[143, 1]]",3
31,3019,"[[592, 1]]",4
144,5185,"[[941, 1], [146, 1], [993, 1], [186, 1], [1612, 1], [249, 1]]",4
101,1560,"[[268, 1]]",5
86,2791,"[[1592, 1]]",3
83,1943,"[[186, 1], [1023, 1], [2030, 1], [1210, 1], [731, 1], [2073, 1]]",4
59,4878,"[[1873, 1], [142, 1], [1873, 1]]",4
59,4668,"[[1096, 1], [835, 1], [1536, 1]]",4
91,235,"[[941, 1], [2024, 1], [689, 1], [980, 1], [2001, 1], [1264, 1], [1315, 1], [1213, 1], [100, 1]]",4
129,3005,"[[905, 1], [1213, 1]]",5
150,4931,"[[138, 1], [1978, 1]]",4
58,1170,"[[268, 1], [755, 1], [565, 1], [324, 1]]",4
102,3244,"[[1978, 1]]",3
98,1390,"[[1958, 1]]",4
92,1655,"[[62, 1]]",4
42,813,"[[89, 1], [1731, 1]]",5
56,1174,"[[1869, 1], [83, 1], [1155, 1], [565, 1], [1397, 1], [643, 1], [761, 1], [1308, 1]]",3
16,2076,"[[516, 1], [845, 1]]",5
138,4009,"[[691, 1], [1213, 1], [324, 1]]",3
59,2234,"[[1674, 1], [1372, 1], [1200, 1], [1692, 1], [1213, 1], [1677, 1]]",3
15,1688,"[[1479, 1]]",4
79,2041,"[[731, 1]]",4
58,4662,"[[1189, 1], [268, 1], [1213, 1]]",4
122,1749,"[[1674, 1]]",5
45,816,"[[152, 1], [268, 1]]",5
88,4716,"[[1078, 1], [186, 1], [1023, 1]]",4
31,4049,"[[1096, 1], [180, 1]]",5
148,5192,"[[1009, 1], [1213, 1], [1078, 1]]",3
149,1926,"[[941, 1], [1126, 1], [1213, 1]]",4
77,102,"[[1874, 1]]",4
125,3666,"[[1372, 1], [196, 1], [1719, 1]]",4
122,2568,"[[243, 1], [581, 1], [268, 1], [77, 1], [1155, 1], [1780, 1], [1928, 1], [1867, 1], [1243, 1]]",4
31,2274,"[[594, 1], [1273, 1]]",5
22,4290,"[[1632, 1]]",4
58,1187,"[[2016, 1]]",3
128,568,"[[293, 1], [77, 1], [588, 1], [1155, 1], [1441, 1], [1780, 1]]",5
50,616,"[[1854, 1], [581, 1], [268, 1], [293, 1], [1543, 1], [33, 1], [1963, 1], [556, 1], [1850, 1], [884, 1], [1717, 1]]",3
42,1696,"[[920, 1], [689, 1], [1418, 1], [1874, 1], [1479, 1], [246, 1]]",4
7,2351,"[[1273, 1]]",3
66,3632,"[[1874, 1]]",4
39,2215,"[[980, 1]]",3
136,392,"[[1507, 1]]",3
42,783,"[[2093, 1], [1732, 1], [1213, 1], [694, 1]]",4
22,1745,"[[2036, 1]]",3
34,3537,"[[34, 1], [1479, 1]]",3
74,1905,"[[1503, 1], [1889, 1], [1315, 1], [1172, 1], [1731, 1], [1956, 1]]",4
139,4246,"[[646, 1]]",3
75,4192,"[[1874, 1]]",3
98,1154,"[[1874, 1]]",2
131,3244,"[[565, 1]]",4
69,3129,"[[1189, 1], [545, 1]]",5
71,3776,"[[1213, 1]]",2
90,2754,"[[793, 1], [1273, 1]]",3
118,1337,"[[376, 1], [1791, 1], [1418, 1], [1397, 1]]",5
112,3029,"[[602, 1]]",4
50,620,"[[1479, 1], [32, 1]]",3
63,2021,"[[1027, 1], [992, 1]]",5
111,3114,"[[795, 1]]",5
116,199,"[[581, 1], [1155, 1], [565, 1], [1639, 1]]",4
3,4512,"[[385, 1], [689, 1]]",4
121,3488,"[[941, 1]]",3
3,381,"[[689, 1], [1423, 1], [249, 1], [1213, 1]]",4
56,355,"[[1738, 1], [1135, 1]]",5
16,3785,"[[757, 1]]",2
119,1444,"[[871, 1], [2016, 1]]",4
126,3532,"[[1632, 1]]",5
102,1727,"[[255, 1]]",4
103,5150,"[[88, 1]]",3
39,1943,"[[941, 1], [1873, 1], [1783, 1], [186, 1], [1548, 1], [1746, 1], [246, 1], [1213, 1]]",3
50,4733,"[[2037, 1], [131, 1], [1738, 1], [1639, 1], [2094, 1], [1423, 1]]",3
3,1270,"[[1475, 1]]",4
88,2545,"[[1714, 1], [1096, 1], [736, 1], [2001, 1], [1023, 1], [191, 1], [1963, 1], [1567, 1], [102, 1], [336, 1], [1956, 1], [980, 1]]",4
42,820,"[[736, 1]]",5
142,823,"[[581, 1], [845, 1], [152, 1]]",4
39,4886,"[[1870, 1]]",4
92,5199,"[[1023, 1], [1979, 1], [1928, 1], [1172, 1]]",2
10,3114,"[[1499, 1], [795, 1]]",5
86,1927,"[[18, 1], [565, 1]]",1
147,572,"[[1931, 1], [1658, 1], [289, 1], [1213, 1]]",5
140,3377,"[[1536, 1], [1023, 1], [62, 1]]",2
118,678,"[[941, 1], [186, 1], [1567, 1], [1213, 1]]",5
31,187,"[[620, 1]]",5
144,409,"[[826, 1]]",5
22,1430,"[[1213, 1]]",4
144,2727,"[[565, 1]]",5
15,3392,"[[596, 1]]",3
148,4713,"[[596, 1]]",4
93,611,"[[1479, 1], [245, 1], [268, 1]]",5
38,4514,"[[646, 1]]",5
114,5243,"[[607, 1], [1394, 1], [351, 1]]",2
100,5158,"[[596, 1]]",5
16,3810,"[[2024, 1], [581, 1], [1155, 1], [274, 1], [186, 1], [509, 1], [1928, 1], [1213, 1], [1321, 1]]",5
93,5151,"[[1078, 1], [268, 1], [1126, 1], [1746, 1], [61, 1]]",4
1,3834,"[[1979, 1]]",5
37,1669,"[[1078, 1], [792, 1], [137, 1], [1350, 1], [969, 1]]",4
16,4943,"[[15, 1], [1273, 1]]",5
18,2799,"[[1123, 1], [1273, 1]]",3
4,953,"[[47, 1], [1092, 1], [62, 1], [1500, 1], [1433, 1]]",4
43,3609,"[[1674, 1], [152, 1], [1046, 1], [1155, 1], [1441, 1], [799, 1]]",3
114,4323,"[[268, 1], [835, 1], [186, 1], [1928, 1], [1873, 1], [1084, 1]]",4
103,2304,"[[142, 1]]",5
45,4960,"[[597, 1], [635, 1], [1744, 1]]",5
79,1923,"[[1189, 1], [965, 1], [589, 1], [1110, 1]]",5
4,655,"[[137, 1]]",4
26,2360,"[[1363, 1], [186, 1], [2089, 1], [596, 1], [1986, 1], [1963, 1]]",4
115,4114,"[[694, 1]]",4
140,1520,"[[40, 1], [1979, 1]]",5
87,59,"[[1023, 1]]",3
34,3800,"[[941, 1], [1023, 1]]",5
55,5190,"[[1674, 1], [920, 1], [941, 1], [1692, 1], [835, 1], [1743, 1], [596, 1], [43, 1], [969, 1]]",4
83,1523,"[[268, 1], [1479, 1], [255, 1]]",5
81,940,"[[249, 1]]",4
141,5195,"[[596, 1]]",4
59,2507,"[[293, 1], [565, 1], [1928, 1]]",5
147,4153,"[[1273, 1]]",4
105,4122,"[[1670, 1]]",5
88,3658,"[[2036, 1], [1485, 1], [336, 1], [2036, 1]]",3
88,2189,"[[1639, 1]]",5
149,4824,"[[246, 1]]",4
100,2015,"[[69, 1], [508, 1], [1916, 1]]",3
88,3038,"[[1873, 1], [891, 1], [1418, 1], [1397, 1], [1023, 1], [1963, 1]]",4
19,2095,"[[689, 1], [146, 1], [1078, 1], [736, 1]]",5
78,2576,"[[835, 1], [496, 1], [351, 1]]",1
147,4036,"[[268, 1], [1873, 1], [1692, 1], [268, 1], [146, 1], [790, 1]]",4
101,3704,"[[592, 1], [941, 1], [1909, 1], [1014, 1], [262, 1], [343, 1], [1423, 1], [2073, 1], [289, 1], [596, 1]]",5
102,1066,"[[152, 1], [1142, 1], [186, 1], [1397, 1], [1514, 1], [1213, 1], [1355, 1]]",3
3,3087,"[[806, 1], [62, 1], [1213, 1]]",4
10,4329,"[[635, 1]]",5
24,2463,"[[1235, 1], [1172, 1], [1078, 1]]",4
37,1184,"[[526, 1], [1461, 1]]",5
125,5114,"[[1189, 1]]",4
141,340,"[[491, 1], [1030, 1], [88, 1], [1278, 1], [1368, 1], [381, 1]]",2
43,4784,"[[1674, 1], [1155, 1], [1867, 1], [969, 1]]",4
56,4998,"[[2005, 1], [1423, 1]]",5
147,1942,"[[1440, 1], [770, 1], [845, 1]]",4
104,1884,"[[1283, 1], [999, 1], [1227, 1], [246, 1], [19, 1], [1213, 1]]",4
3,3218,"[[596, 1], [777, 1]]",3
52,2215,"[[980, 1]]",5
38,1362,"[[1567, 1], [2073, 1], [1213, 1], [1172, 1]]",2
92,3720,"[[1639, 1], [596, 1]]",5
84,3134,"[[1423, 1], [662, 1]]",3
92,2215,"[[1417, 1], [428, 1]]",4
96,611,"[[2007, 1], [101, 1]]",5
39,3834,"[[268, 1], [795, 1]]",4
118,2023,"[[1423, 1]]",3
92,4732,"[[941, 1], [581, 1], [1023, 1]]",4
83,703,"[[891, 1], [1567, 1], [709, 1]]",5
100,3479,"[[187, 1], [1301, 1], [1582, 1], [1479, 1], [1838, 1], [1210, 1], [702, 1], [830, 1], [1671, 1], [1213, 1], [731, 1], [876, 1], [580, 1]]",4
87,3435,"[[1928, 1]]",4
60,4263,"[[738, 1], [342, 1], [1075, 1]]",4
56,4802,"[[1674, 1], [1879, 1], [1044, 1], [1956, 1], [1990, 1]]",4
15,3708,"[[1986, 1]]",4
49,1285,"[[581, 1], [293, 1], [1543, 1], [1213, 1], [1243, 1], [581, 1], [565, 1], [1213, 1]]",1
90,1330,"[[2016, 1], [596, 1], [951, 1], [2016, 1]]",1
52,997,"[[1224, 1], [694, 1], [186, 1], [1397, 1], [1213, 1], [694, 1]]",5
127,77,"[[592, 1]]",4
83,3757,"[[565, 1]]",3
147,3247,"[[1093, 1], [142, 1], [485, 1], [509, 1], [2033, 1]]",5
100,2776,"[[142, 1], [581, 1], [18, 1], [1714, 1], [131, 1], [329, 1], [1731, 1], [1213, 1], [731, 1], [491, 1], [703, 1], [777, 1], [1559, 1], [1423, 1], [1189, 1], [294, 1], [889, 1]]",4
117,5132,"[[1310, 1], [581, 1], [77, 1], [1155, 1], [777, 1], [421, 1], [1777, 1], [496, 1], [645, 1], [1243, 1], [498, 1]]",4
88,3921,"[[1963, 1]]",3
56,2493,"[[1023, 1], [1530, 1], [310, 1]]",5
75,370,"[[586, 1]]",5
35,1314,"[[757, 1], [9, 1], [1543, 1], [718, 1]]",4
118,418,"[[2043, 1], [757, 1], [1172, 1]]",4
31,2239,"[[976, 1], [980, 1], [1874, 1]]",5
145,949,"[[1806, 1]]",3
48,5010,"[[1310, 1], [1780, 1]]",3
15,1734,"[[1763, 1], [1671, 1]]",5
92,5221,"[[941, 1], [1126, 1], [62, 1], [969, 1], [246, 1]]",4
83,122,"[[860, 1], [1574, 1]]",5
146,602,"[[152, 1], [1953, 1], [1621, 1], [581, 1], [1743, 1], [1952, 1], [246, 1], [1850, 1], [1213, 1], [1104, 1], [1953, 1], [1536, 1], [8, 1]]",4
135,3230,"[[1900, 1]]",2
120,2804,"[[1748, 1], [596, 1], [1817, 1]]",4
114,4341,"[[246, 1]]",3
96,2508,"[[1870, 1], [1479, 1], [1273, 1]]",4
96,4935,"[[1155, 1], [186, 1], [1479, 1], [61, 1]]",5
10,2649,"[[941, 1], [1093, 1], [1599, 1], [1567, 1], [1651, 1], [1213, 1]]",5
121,3423,"[[402, 1]]",4
146,4764,"[[1530, 1]]",5
77,3313,"[[1273, 1]]",5
68,1662,"[[1479, 1], [1946, 1]]",1
86,4682,"[[1189, 1], [268, 1]]",2
140,4933,"[[1093, 1], [549, 1], [1548, 1], [333, 1], [1866, 1]]",4
48,2814,"[[1014, 1], [428, 1]]",5
31,5007,"[[1273, 1], [708, 1], [1092, 1]]",4
114,2974,"[[694, 1], [777, 1], [1213, 1]]",4
151,5134,"[[1956, 1]]",3
39,2845,"[[1567, 1], [62, 1]]",3
6,2278,"[[2079, 1], [1126, 1], [969, 1], [2079, 1]]",5
27,330,"[[757, 1]]",4
119,4057,"[[646, 1]]",4
152,3836,"[[241, 1], [77, 1], [163, 1], [1213, 1]]",5
130,3711,"[[1479, 1], [1213, 1]]",4
62,1135,"[[630, 1], [1423, 1], [1818, 1]]",4
41,720,"[[941, 1], [1155, 1], [71, 1], [1213, 1]]",4
29,3920,"[[1096, 1], [1126, 1]]",4
151,5214,"[[1873, 1], [1155, 1], [556, 1], [1075, 1], [385, 1]]",4
50,2398,"[[610, 1], [1372, 1], [268, 1], [124, 1], [351, 1]]",3
11,1102,"[[247, 1], [777, 1]]",5
91,4307,"[[1963, 1]]",5
145,4472,"[[1894, 1], [24, 1]]",5
50,611,"[[376, 1], [777, 1], [710, 1], [1065, 1], [1172, 1]]",5
151,994,"[[1503, 1], [1487, 1], [556, 1], [1210, 1], [246, 1], [1423, 1]]",4
128,4824,"[[1897, 1], [1874, 1], [428, 1]]",3
105,4332,"[[77, 1], [460, 1], [273, 1]]",4
40,4499,"[[1548, 1], [1423, 1], [1213, 1], [731, 1], [1873, 1]]",4
103,2188,"[[643, 1], [324, 1]]",4
53,1393,"[[69, 1], [694, 1], [1104, 1]]",5
147,3635,"[[357, 1]]",4
42,5233,"[[268, 1]]",4
119,3519,"[[1273, 1]]",4
36,3664,"[[1978, 1], [1044, 1]]",4
41,3833,"[[1048, 1], [1530, 1], [2073, 1], [545, 1], [1484, 1]]",5
150,2602,"[[15, 1], [293, 1], [565, 1], [969, 1]]",5
28,4021,"[[1674, 1], [1938, 1], [777, 1], [1210, 1]]",5
12,3448,"[[21, 1]]",4
151,2133,"[[1368, 1]]",2
43,1933,"[[941, 1]]",3
149,1875,"[[24, 1]]",4
10,496,"[[1372, 1], [268, 1], [1155, 1], [1210, 1], [1942, 1], [1369, 1], [2089, 1]]",3
69,4249,"[[565, 1]]",3
118,4734,"[[186, 1], [1273, 1]]",4
17,4263,"[[565, 1], [1213, 1]]",4
114,4731,"[[1243, 1], [835, 1], [1677, 1]]",3
114,599,"[[612, 1], [1742, 1]]",4
22,4186,"[[1963, 1], [1210, 1]]",3
31,2368,"[[941, 1], [592, 1], [186, 1], [246, 1], [1213, 1], [2030, 1]]",5
87,2720,"[[61, 1]]",4
97,649,"[[163, 1], [1397, 1], [1188, 1]]",4
122,1241,"[[77, 1], [1155, 1], [484, 1], [1928, 1]]",4
10,703,"[[2062, 1], [428, 1], [678, 1]]",5
129,401,"[[1104, 1]]",5
10,3702,"[[15, 1], [1099, 1], [101, 1], [1213, 1]]",4
56,5221,"[[1873, 1], [1418, 1], [1172, 1]]",4
61,1081,"[[1874, 1]]",2
12,2865,"[[937, 1], [1273, 1], [1053, 1]]",4
87,1344,"[[1511, 1], [730, 1], [694, 1]]",4
52,2341,"[[1738, 1], [186, 1], [1023, 1], [731, 1]]",4
45,2674,"[[825, 1]]",5
112,4711,"[[1273, 1], [1818, 1]]",3
83,1413,"[[1423, 1], [1213, 1], [184, 1], [1493, 1], [1213, 1]]",3
42,2183,"[[1874, 1]]",3
92,3216,"[[307, 1]]",4
41,3370,"[[1946, 1]]",5
39,4297,"[[777, 1]]",4
131,296,"[[1639, 1], [61, 1]]",3
102,4872,"[[565, 1], [596, 1], [293, 1], [1548, 1]]",4
147,2184,"[[635, 1], [835, 1], [640, 1], [959, 1], [1874, 1], [596, 1], [1956, 1]]",5
100,3548,"[[757, 1], [2024, 1], [1511, 1], [2001, 1], [186, 1], [1397, 1], [65, 1], [2021, 1], [1177, 1], [1213, 1], [731, 1]]",4
93,3885,"[[294, 1], [125, 1]]",4
10,4193,"[[783, 1], [1674, 1], [1372, 1], [380, 1], [142, 1], [839, 1], [975, 1], [539, 1], [618, 1], [1213, 1], [941, 1], [835, 1], [234, 1], [1639, 1], [1567, 1], [992, 1]]",5
100,2430,"[[1023, 1], [289, 1]]",3
81,4267,"[[294, 1]]",5
32,2134,"[[1979, 1]]",4
22,3436,"[[187, 1], [694, 1], [1963, 1], [1210, 1]]",3
63,1964,"[[1869, 1], [268, 1], [738, 1]]",4
50,1139,"[[757, 1], [24, 1], [1925, 1], [1653, 1], [1177, 1], [1330, 1]]",5
11,4415,"[[176, 1]]",3
10,2180,"[[941, 1], [142, 1]]",3
140,3247,"[[1093, 1], [2045, 1], [2037, 1], [1608, 1], [810, 1], [428, 1], [1888, 1], [1738, 1], [1023, 1]]",4
24,1784,"[[1093, 1], [274, 1], [565, 1], [1213, 1], [1397, 1]]",1
110,3800,"[[891, 1], [1155, 1], [777, 1], [444, 1], [736, 1]]",4
126,3204,"[[1670, 1]]",5
42,1449,"[[1789, 1], [1479, 1]]",4
32,3357,"[[1273, 1]]",3
2,3221,"[[137, 1]]",3
16,4888,"[[268, 1], [428, 1]]",4
4,749,"[[1096, 1], [1354, 1], [2062, 1], [428, 1], [1009, 1], [905, 1], [1928, 1], [385, 1], [1177, 1]]",4
63,1305,"[[28, 1]]",4
88,4206,"[[757, 1], [1978, 1]]",4
88,4197,"[[1273, 1], [897, 1]]",4
113,3547,"[[1064, 1]]",3
56,4294,"[[152, 1], [1769, 1], [581, 1], [212, 1], [694, 1], [1928, 1], [1444, 1], [508, 1]]",4
104,785,"[[1111, 1]]",2
16,681,"[[1441, 1], [268, 1]]",3
49,4342,"[[243, 1]]",2
101,2971,"[[268, 1], [1928, 1]]",4
63,3284,"[[1946, 1]]",4
145,293,"[[512, 1]]",5
53,4728,"[[1423, 1]]",4
64,2230,"[[1273, 1]]",5
151,1092,"[[941, 1], [341, 1], [1155, 1], [1487, 1], [324, 1], [1210, 1]]",3
95,3777,"[[596, 1], [730, 1], [1104, 1], [694, 1]]",2
111,3355,"[[1889, 1]]",4
4,4785,"[[1273, 1]]",3
146,1488,"[[137, 1], [643, 1], [1172, 1]]",4
97,2091,"[[1791, 1], [249, 1], [142, 1], [1104, 1]]",5
92,3513,"[[1674, 1], [738, 1], [186, 1]]",2
39,2648,"[[42, 1]]",4
117,3034,"[[1979, 1]]",2
88,3474,"[[581, 1], [21, 1], [596, 1]]",4
131,2651,"[[176, 1]]",5
142,3809,"[[1869, 1], [1905, 1], [1584, 1], [186, 1], [1213, 1]]",5
60,189,"[[268, 1], [1155, 1], [11, 1], [1369, 1], [1956, 1], [565, 1]]",4
149,1962,"[[1078, 1], [694, 1], [1479, 1]]",5
149,2526,"[[460, 1], [437, 1]]",3
