,user,item,rate
4386,39,4365,1
4387,79,4177,1
4388,33,682,5
4389,83,2211,4
4390,7,3116,4
4391,37,2091,5
4392,133,4862,2
4393,25,205,4
4394,40,595,4
4395,122,2295,3
4396,100,5083,4
4397,65,2852,5
4398,48,2895,4
4399,90,5219,2
4400,106,2715,3
4401,149,3329,3
4402,88,2977,4
4403,7,1943,3
4404,86,1142,4
4405,50,3999,4
4406,31,1880,5
4407,92,2011,5
4408,18,4530,2
4409,59,4100,5
4410,102,1966,3
4411,131,4170,5
4412,3,743,4
4413,139,3474,2
4414,50,1553,2
4415,88,783,4
4416,106,3222,4
4417,145,963,4
4418,20,3264,1
4419,147,2644,2
4420,92,3136,4
4421,116,202,3
4422,57,4546,4
4423,152,4575,4
4424,59,295,3
4425,147,3834,5
4426,135,1176,4
4427,125,2472,4
4428,103,554,4
4429,20,1527,2
4430,3,4548,5
4431,90,810,2
4432,101,4369,3
4433,88,258,4
4434,56,124,4
4435,37,2277,1
4436,92,3895,3
4437,67,2704,4
4438,62,524,3
4439,90,3851,2
4440,149,3834,5
4441,94,2604,4
4442,122,1749,5
4443,6,1787,5
4444,119,552,4
4445,37,4009,1
4446,132,2639,5
4447,46,4494,5
4448,112,5154,4
4449,103,3577,3
4450,9,3148,5
4451,131,646,4
4452,22,3158,4
4453,92,2768,4
4454,56,2399,4
4455,108,1641,4
4456,26,3257,5
4457,33,1100,2
4458,121,362,5
4459,104,202,4
4460,18,4008,4
4461,75,2149,5
4462,79,442,5
4463,10,526,5
4464,121,330,4
4465,87,765,3
4466,147,2506,3
4467,115,1526,2
4468,42,2702,3
4469,147,997,4
4470,6,542,5
4471,14,3008,1
4472,50,2286,3
4473,96,4849,4
4474,8,560,4
4475,56,2800,5
4476,138,3067,4
4477,64,81,4
4478,69,1837,3
4479,147,3135,5
4480,104,4083,3
4481,70,2531,4
4482,80,4460,4
4483,83,4735,4
4484,141,4338,5
4485,57,2404,4
4486,80,4924,4
4487,54,2830,3
4488,102,3905,4
4489,20,2978,3
4490,109,4090,5
4491,15,4211,3
4492,73,4448,5
4493,141,2118,5
4494,61,2827,4
4495,146,1818,3
4496,92,3664,5
4497,64,479,3
4498,48,4149,4
4499,93,3438,4
4500,85,1908,5
4501,35,3337,4
4502,92,339,4
4503,140,760,4
4504,39,24,3
4505,22,1538,5
4506,31,659,3
4507,20,3040,4
4508,90,4305,3
4509,93,2191,4
4510,88,5020,4
4511,10,705,3
4512,144,1923,2
4513,50,3603,3
4514,143,1528,4
4515,56,3920,4
4516,108,3403,1
4517,79,3601,2
4518,146,2788,5
4519,149,3071,3
4520,111,1607,4
4521,106,2904,4
4522,10,561,3
4523,128,697,5
4524,62,4734,4
4525,109,2272,4
4526,127,3647,5
4527,147,5134,4
4528,146,2520,4
4529,78,5204,4
4530,10,2068,4
4531,127,2183,3
4532,132,2239,4
4533,46,2450,4
4534,120,2243,4
4535,103,3102,5
4536,109,4617,5
4537,118,52,4
4538,92,2212,5
4539,128,722,2
4540,102,2993,4
4541,122,2158,2
4542,142,4243,4
4543,35,2711,3
4544,137,3146,4
4545,75,4280,4
4546,116,4953,4
4547,145,2184,2
4548,54,3256,4
4549,103,799,3
4550,148,442,4
4551,85,1472,5
4552,94,4315,4
4553,146,1822,4
4554,137,2072,5
4555,95,3951,3
4556,111,1481,4
4557,48,1690,4
4558,122,4093,4
4559,43,1457,2
4560,126,3108,5
4561,104,2191,4
4562,64,2407,4
4563,120,2289,4
4564,42,4966,3
4565,37,2523,4
4566,39,2084,5
4567,28,3487,3
4568,42,2018,5
4569,88,353,4
4570,118,2995,5
4571,88,1079,5
4572,116,2768,1
4573,4,2388,5
4574,126,2118,5
4575,39,29,2
4576,80,4106,5
4577,4,3946,2
4578,36,5,3
4579,81,3833,5
4580,44,1978,4
4581,147,1009,3
4582,9,3951,4
4583,108,994,4
4584,142,1999,4
4585,146,519,4
4586,47,1063,4
4587,50,3864,4
4588,42,2733,4
4589,140,506,5
4590,5,977,4
4591,31,4631,4
4592,69,3229,4
4593,47,3378,4
4594,56,274,4
4595,42,1222,4
4596,92,1964,3
4597,109,1474,5
4598,118,4030,5
4599,80,4180,4
4600,108,4062,4
4601,92,3329,3
4602,24,4802,1
4603,149,3488,3
4604,87,1784,4
4605,151,2000,3
4606,62,963,3
4607,42,3369,3
4608,39,1123,5
4609,10,844,2
4610,126,4388,5
4611,3,3484,4
4612,69,4371,4
4613,10,3351,4
4614,104,58,4
4615,103,3575,3
4616,94,3750,2
4617,124,3216,2
4618,79,2370,5
4619,143,2310,4
4620,42,4189,4
4621,96,176,5
4622,119,1676,3
4623,91,4551,3
4624,0,5225,3
4625,108,3080,4
4626,39,3305,5
4627,142,4512,4
4628,114,2885,4
4629,86,4182,5
4630,69,2756,5
4631,30,1449,4
4632,137,571,3
4633,38,3524,4
4634,141,4631,3
4635,38,1557,4
4636,147,5095,5
4637,24,1203,5
4638,93,4624,4
4639,114,3401,3
4640,35,137,3
4641,50,4743,2
4642,31,4430,3
4643,114,64,4
4644,124,1564,3
4645,43,1961,4
4646,56,4263,5
4647,99,659,4
4648,3,4022,5
4649,70,3554,4
4650,38,2247,4
4651,114,4922,5
4652,102,4731,4
4653,92,2880,4
4654,114,5028,3
4655,22,4899,4
4656,31,3010,5
4657,75,1428,4
4658,126,1420,5
4659,128,5132,3
4660,64,3216,3
4661,89,1931,1
4662,119,3448,4
4663,8,4148,4
4664,52,3844,2
4665,80,467,5
4666,91,2287,3
4667,35,2431,5
4668,149,555,3
4669,78,1880,5
4670,148,3936,5
4671,1,2295,4
4672,46,688,5
4673,26,4462,4
4674,4,465,4
4675,22,3108,4
4676,150,3587,4
4677,56,4259,3
4678,147,3745,4
4679,101,3543,5
4680,84,1331,4
4681,73,4909,5
4682,40,548,3
4683,4,1277,5
4684,102,4918,4
4685,79,670,4
4686,151,4634,4
4687,62,3333,3
4688,60,4954,4
4689,22,1604,3
4690,102,3664,4
4691,3,161,3
4692,60,4312,4
4693,72,4404,4
4694,21,3691,4
4695,150,2317,4
4696,18,2984,4
4697,39,2215,5
4698,44,3822,4
4699,81,2604,5
4700,22,4178,4
4701,67,2568,3
4702,28,3248,4
4703,96,3938,3
4704,126,1867,5
4705,98,1236,5
4706,115,929,3
4707,52,4512,4
4708,105,1208,5
4709,111,58,3
4710,138,3494,5
4711,89,1726,4
4712,132,2698,5
4713,92,3785,3
4714,3,3193,2
4715,54,4791,4
4716,62,228,4
4717,137,52,5
4718,50,1522,3
4719,10,659,5
4720,27,2367,4
4721,31,1081,5
4722,60,4006,4
4723,116,1982,4
4724,146,4041,4
4725,75,2215,4
4726,15,4319,4
4727,3,4009,3
4728,3,3794,4
4729,43,2380,4
4730,4,2372,3
4731,62,2091,5
4732,76,1538,3
4733,76,189,4
4734,50,1666,3
4735,10,2062,4
4736,129,919,5
4737,85,1730,4
4738,85,2996,5
4739,74,2872,5
4740,146,669,4
4741,49,331,4
4742,18,2167,3
4743,147,3493,2
4744,50,3128,3
4745,22,2702,5
4746,92,128,2
4747,3,443,2
4748,118,3457,2
4749,10,1300,4
4750,149,2534,3
4751,92,2888,4
4752,92,638,4
4753,90,5261,3
4754,103,128,4
4755,6,2100,4
4756,21,2367,4
4757,42,2032,5
4758,16,2791,4
4759,99,3415,4
4760,99,2234,4
4761,109,1788,2
4762,52,2596,4
4763,61,3662,4
4764,26,4636,5
4765,66,603,4
4766,102,594,4
4767,24,5206,2
4768,42,1745,5
4769,19,4743,4
4770,1,869,5
4771,138,3917,4
4772,135,599,5
4773,92,1764,5
4774,131,3310,4
4775,91,1800,4
4776,79,200,4
4777,1,840,5
4778,99,4761,3
4779,106,4273,4
4780,44,263,5
4781,4,1767,5
4782,26,3281,4
4783,121,3080,4
4784,144,5233,5
4785,10,1059,4
4786,99,4808,2
4787,129,3280,5
4788,96,3536,3
4789,100,877,3
4790,9,3142,4
4791,10,2588,4
4792,122,3758,4
4793,73,2473,5
4794,140,2038,2
4795,15,954,4
4796,60,2924,4
4797,26,3684,3
4798,22,584,3
4799,152,3206,4
4800,116,1848,5
4801,31,538,4
4802,149,3442,4
4803,32,2375,4
4804,131,443,3
4805,144,5033,5
4806,111,923,5
4807,140,2239,4
4808,87,777,5
4809,50,18,4
4810,35,115,4
4811,88,3888,4
4812,10,4934,4
4813,85,3619,4
4814,8,4926,4
4815,76,3405,3
4816,115,4639,4
4817,94,1845,4
4818,3,296,4
4819,149,3042,3
4820,113,1912,2
4821,96,2117,5
4822,9,1953,4
4823,151,5069,4
4824,43,1923,4
4825,114,3090,4
4826,62,5204,3
4827,145,668,2
4828,121,538,5
4829,20,1541,4
4830,151,3077,3
4831,112,146,4
4832,70,936,3
4833,110,2481,5
4834,103,4050,3
4835,62,1656,3
4836,43,1489,4
4837,149,1952,5
4838,49,1170,3
4839,102,2072,5
4840,97,4371,4
4841,92,4253,4
4842,106,1493,4
4843,101,2115,5
4844,96,4705,3
4845,124,638,3
4846,91,1867,4
4847,91,1573,4
4848,139,1375,2
4849,136,1179,4
4850,69,3422,1
4851,93,4872,5
4852,37,2191,4
4853,149,1428,4
4854,92,4155,4
4855,92,563,4
4856,83,592,4
4857,126,616,5
4858,52,267,4
4859,30,1568,5
4860,85,1214,5
4861,48,2199,4
4862,71,66,3
4863,140,1653,4
4864,56,2529,5
4865,33,2522,5
4866,144,424,4
4867,2,3833,4
4868,56,1772,5
4869,89,910,4
4870,85,4034,5
4871,146,3346,4
4872,39,3324,5
4873,100,5117,5
4874,42,4290,4
4875,92,2875,4
4876,4,1826,4
4877,147,506,5
4878,101,4621,4
4879,80,3374,4
4880,82,1674,5
4881,36,977,5
4882,149,4625,5
4883,130,3834,4
4884,19,3888,5
4885,15,2740,4
4886,66,169,4
4887,42,2414,4
4888,142,4943,4
4889,128,4799,4
4890,81,972,3
4891,81,4447,5
4892,80,1839,4
4893,100,1770,5
4894,88,367,4
4895,35,1146,4
4896,71,3761,4
4897,10,3958,3
4898,104,4030,5
4899,104,4334,2
4900,20,2040,4
4901,50,92,3
4902,93,3797,3
4903,144,3810,4
4904,56,2139,4
4905,76,4784,3
4906,79,1414,4
4907,113,3313,4
4908,85,3145,3
4909,100,1699,4
4910,7,4525,4
4911,101,3424,3
4912,149,3355,4
4913,86,1519,5
4914,10,416,4
4915,36,3123,5
4916,83,3917,5
4917,56,1927,4
4918,96,755,4
4919,11,1282,4
4920,16,2050,5
4921,39,5241,5
4922,119,561,4
4923,56,4662,4
4924,96,3934,4
4925,151,1293,3
4926,104,1977,4
4927,151,2760,4
4928,103,505,4
4929,102,1663,5
4930,36,2693,4
4931,92,158,4
4932,92,616,5
4933,113,2532,4
4934,48,1985,4
4935,42,758,3
4936,90,247,5
4937,63,2813,3
4938,53,3612,3
4939,38,2412,4
4940,16,5158,4
4941,143,3171,5
4942,45,5099,5
4943,97,925,3
4944,56,4294,5
4945,65,638,2
4946,147,4798,3
4947,86,3895,4
4948,90,3556,4
4949,20,2164,4
4950,86,3974,4
4951,143,5116,5
4952,79,5143,4
4953,106,3988,4
4954,61,1756,5
4955,76,1964,4
4956,148,1132,4
4957,62,4874,4
4958,67,2864,3
4959,139,1910,3
4960,147,1702,4
4961,121,2371,4
4962,83,1044,5
4963,106,3334,4
4964,10,2215,4
4965,3,139,4
4966,138,4216,4
4967,1,2427,4
4968,142,526,4
4969,88,2773,4
4970,150,1179,5
4971,92,2986,4
4972,107,4588,3
4973,56,5182,4
4974,83,2091,2
4975,119,2651,4
4976,118,205,4
4977,38,3496,4
4978,81,2896,4
4979,39,1680,2
4980,118,3201,3
4981,32,1151,3
4982,74,3046,3
4983,110,2234,3
4984,7,4977,2
4985,66,659,4
4986,144,4307,4
4987,147,4411,4
4988,129,4231,4
4989,96,952,5
4990,10,1983,4
4991,0,254,4
4992,8,3604,5
4993,86,4105,4
4994,140,4981,3
4995,39,1885,4
4996,67,632,4
4997,32,5129,4
4998,85,4125,5
4999,59,1654,4
5000,35,2360,3
5001,80,786,4
5002,26,1714,5
5003,64,3695,3
5004,4,950,4
5005,18,584,3
5006,79,2986,4
5007,17,765,4
5008,99,1236,4
5009,79,2665,3
5010,149,1837,4
5011,137,1674,3
5012,63,5077,5
5013,106,659,4
5014,35,3056,4
5015,22,2204,2
5016,56,4293,4
5017,140,1331,3
5018,68,997,3
5019,58,32,5
5020,144,734,4
5021,62,3917,4
5022,141,2887,2
5023,31,2656,5
5024,146,4281,3
5025,112,1720,4
5026,147,3930,4
5027,92,3476,2
5028,140,2812,4
5029,92,4553,3
5030,118,4275,5
5031,147,4022,4
5032,107,84,3
5033,120,71,3
5034,51,464,3
5035,100,1011,2
5036,45,474,4
5037,147,2630,3
5038,87,3040,4
5039,144,5233,5
5040,19,5244,4
5041,70,3656,5
5042,83,1864,2
5043,149,3333,4
5044,100,4253,3
5045,16,5219,4
5046,43,4354,1
5047,39,486,2
5048,101,2324,3
5049,104,2781,4
5050,65,1949,5
5051,58,3858,4
5052,31,3561,4
5053,51,2547,4
5054,116,3924,2
5055,11,3595,5
5056,43,4626,3
5057,56,5160,4
5058,84,3483,4
5059,48,1191,4
5060,37,703,1
5061,149,364,4
5062,1,2872,5
5063,109,1282,4
5064,128,3914,4
5065,87,3769,5
5066,87,1800,4
5067,103,1165,4
5068,113,3690,3
5069,35,5179,4
5070,60,3412,3
5071,144,732,5
5072,121,3034,4
5073,98,2959,4
5074,151,2308,4
5075,146,1020,4
5076,99,4009,1
5077,149,5239,4
5078,60,1647,4
5079,114,5046,4
5080,22,3316,5
5081,138,1653,5
5082,76,1306,5
5083,101,5215,4
5084,34,5154,5
5085,62,3625,2
5086,149,0,4
5087,38,635,2
5088,92,3091,4
5089,114,593,4
5090,17,4528,4
5091,144,3530,5
5092,149,2621,3
5093,4,5260,4
5094,139,4377,3
5095,118,2683,2
5096,40,1631,4
5097,108,4382,4
5098,16,2523,4
5099,28,1145,2
5100,83,3795,4
5101,103,1789,4
5102,114,598,3
5103,146,1985,3
5104,120,4451,4
5105,20,4316,2
5106,150,5261,4
5107,1,4941,4
5108,37,1748,5
5109,88,1013,3
5110,56,1964,4
5111,109,613,2
5112,20,4624,4
5113,68,4118,4
5114,132,2862,3
5115,49,344,4
5116,17,4985,5
5117,68,1779,5
5118,47,4924,4
5119,101,3508,5
5120,87,1784,5
5121,77,4024,5
5122,7,3183,3
5123,91,517,3
5124,96,3471,2
5125,96,3838,3
5126,103,1105,3
5127,144,4671,5
5128,63,1145,3
5129,122,3125,3
5130,16,5163,5
5131,76,2074,5
5132,111,2234,2
5133,28,1653,5
5134,32,1414,4
5135,150,1785,4
5136,146,4676,4
5137,121,3758,5
5138,50,3178,3
5139,102,162,4
5140,149,1570,3
5141,10,2649,5
5142,125,1856,3
5143,88,1149,4
5144,79,4980,3
5145,108,823,5
5146,40,4,4
5147,75,2706,4
5148,83,2980,3
5149,93,3882,4
5150,51,4313,4
5151,88,3644,1
5152,37,3617,1
5153,101,663,3
5154,111,149,5
5155,12,4514,4
5156,109,330,5
5157,15,4660,4
5158,42,3419,3
5159,41,3726,2
5160,32,3535,4
5161,4,2305,3
5162,10,3469,4
5163,49,5157,2
5164,80,2723,4
5165,7,2624,4
5166,66,831,5
5167,104,4857,4
5168,147,2005,3
5169,42,1170,5
5170,28,1494,4
5171,148,4793,2
5172,4,4310,3
5173,116,3067,4
5174,58,1187,3
5175,56,4539,4
5176,114,2226,3
5177,7,1593,2
5178,88,1210,3
5179,143,2093,5
5180,114,4692,4
5181,3,1212,4
5182,40,2521,3
5183,42,4307,4
5184,129,4311,5
5185,149,1428,4
5186,88,1517,4
5187,30,4477,4
5188,50,266,2
5189,20,4540,3
5190,88,3159,4
5191,102,2090,4
5192,106,963,4
5193,24,3582,1
5194,40,2895,4
5195,92,795,4
5196,6,765,3
5197,102,1443,4
5198,108,1758,4
5199,145,2262,1
5200,2,702,3
5201,13,3530,2
5202,3,5047,4
5203,3,1685,3
5204,26,4862,3
5205,22,3382,4
5206,139,792,2
5207,67,2496,4
5208,147,2816,5
5209,138,4421,4
5210,4,250,4
5211,86,2165,3
5212,117,2214,5
5213,25,416,5
5214,42,4271,4
5215,61,349,1
5216,27,3671,4
5217,100,1916,3
5218,140,3015,5
5219,76,1362,4
5220,13,579,3
5221,149,3800,4
5222,40,4847,5
5223,108,4039,4
5224,50,2800,3
5225,59,1653,4
5226,31,2349,5
5227,47,3977,4
5228,95,4685,3
5229,47,3937,3
5230,142,4067,4
5231,8,433,4
5232,80,1607,5
5233,88,5174,4
5234,56,4467,5
5235,31,1056,5
5236,132,1982,5
5237,131,3401,4
5238,83,3046,4
5239,6,4016,3
5240,80,4000,5
5241,127,3976,3
5242,104,3555,5
5243,26,3893,5
5244,142,2633,4
5245,10,3757,4
5246,96,1255,4
5247,30,97,4
5248,121,1899,5
5249,104,2341,5
5250,15,4383,4
5251,26,2521,5
5252,96,4540,3
5253,128,4329,2
5254,61,356,5
5255,41,709,3
5256,85,816,4
5257,16,3323,5
5258,42,3523,4
5259,113,3237,5
5260,67,4062,4
5261,114,1605,3
5262,114,3699,3
5263,76,2787,5
5264,103,4820,1
5265,144,3945,4
5266,28,1916,3
5267,39,106,4
5268,32,1051,4
5269,92,2319,4
5270,4,3637,4
5271,86,1964,2
5272,50,1902,4
5273,129,2769,4
5274,86,320,4
5275,147,2358,3
5276,24,2041,2
5277,84,1785,3
5278,104,4824,3
5279,84,2481,3
5280,149,1510,3
5281,54,1198,4
5282,70,3523,5
5283,5,2959,3
5284,26,3481,4
5285,2,566,4
5286,138,236,4
5287,114,3648,3
5288,105,185,4
5289,151,1644,4
5290,93,4625,4
5291,58,1365,4
5292,43,576,3
5293,116,4512,4
5294,118,3034,5
5295,96,1292,5
5296,52,969,5
5297,61,1893,5
5298,88,4478,4
5299,94,4021,4
5300,146,3408,4
5301,118,4992,3
5302,102,1943,5
5303,8,1675,5
5304,118,4279,3
5305,39,4828,4
5306,71,2120,5
5307,17,395,2
5308,46,2745,5
5309,114,1659,3
5310,34,202,3
5311,126,39,5
5312,16,330,5
5313,147,1290,4
5314,149,3890,4
5315,103,104,5
5316,149,3657,5
5317,100,2165,3
5318,142,3095,4
5319,116,4152,4
5320,10,2194,4
5321,147,546,5
5322,141,352,5
5323,14,1189,4
5324,142,299,4
5325,147,963,3
5326,83,4761,4
5327,51,2740,3
5328,127,3052,4
5329,29,4003,5
5330,146,1672,4
5331,128,3010,5
5332,112,5171,3
5333,101,4270,5
5334,11,2232,3
5335,42,3808,4
5336,149,4030,4
5337,39,3904,5
5338,88,2662,5
5339,4,1277,4
5340,93,1109,4
5341,143,4112,4
5342,67,3318,4
5343,147,5204,5
5344,93,3924,2
5345,146,232,4
5346,19,1132,4
5347,56,626,5
5348,140,3377,4
5349,123,823,5
5350,28,1288,3
5351,60,868,5
5352,96,2776,5
5353,86,4023,2
5354,113,502,4
5355,114,5048,1
5356,109,4274,4
5357,22,4635,4
5358,77,927,5
5359,80,2863,5
5360,56,4920,4
5361,62,2526,3
5362,147,3978,4
5363,53,4488,5
5364,10,2812,4
5365,141,2247,4
5366,41,1677,3
5367,108,604,4
5368,103,3345,4
5369,144,4783,5
5370,107,1823,4
5371,31,4581,5
5372,8,4206,3
5373,39,991,3
5374,42,3081,5
5375,139,4648,4
5376,147,3619,4
5377,29,2847,5
5378,102,1362,4
5379,115,977,4
5380,100,4110,5
5381,20,2947,3
5382,139,933,4
5383,92,714,5
5384,146,716,3
5385,75,4266,4
5386,83,3376,4
5387,147,4519,5
5388,56,4966,4
5389,81,2896,4
5390,31,2072,5
5391,72,2051,4
5392,79,5137,5
5393,141,1293,4
5394,144,1285,4
5395,39,1131,4
5396,116,2705,4
5397,38,3950,3
5398,52,3917,2
5399,134,3675,5
5400,70,1438,4
5401,90,3755,4
5402,83,2680,1
5403,105,5117,4
5404,83,1626,3
5405,10,1450,4
5406,104,2133,4
5407,17,1438,5
5408,62,4923,5
5409,18,4984,4
5410,56,3393,5
5411,10,4898,2
5412,87,2033,4
5413,60,2270,5
5414,112,1500,4
5415,112,3035,3
5416,151,4915,4
5417,1,479,3
5418,135,3797,3
5419,145,795,5
5420,143,1082,5
5421,27,3797,5
5422,92,2406,4
5423,98,5225,4
5424,30,1687,3
5425,149,1824,4
5426,115,4512,2
5427,62,1962,3
5428,99,3978,3
5429,10,1523,5
5430,3,2407,4
5431,10,4125,4
5432,29,4561,2
5433,100,5054,5
5434,81,3877,4
5435,75,506,5
5436,51,5131,4
5437,18,2804,4
5438,149,3630,3
5439,38,2022,3
5440,116,3519,4
5441,113,3833,4
5442,39,3575,5
5443,143,2088,5
5444,146,5107,4
5445,10,1662,3
5446,10,446,2
5447,135,2968,4
5448,50,5113,3
5449,8,1784,4
5450,62,2644,3
5451,76,4912,4
5452,50,2516,3
5453,28,4781,1
5454,42,4363,5
5455,147,3844,3
5456,95,3377,3
5457,62,850,4
5458,122,989,2
5459,143,5141,4
5460,108,3890,3
5461,24,2584,4
5462,7,5245,5
5463,50,2702,4
5464,104,4923,5
5465,89,2013,2
5466,147,5059,5
5467,86,2777,4
5468,133,1000,4
5469,94,1891,3
5470,56,4447,5
5471,50,3032,3
5472,25,4531,4
5473,83,784,3
5474,147,1918,3
5475,56,2456,4
5476,101,4900,5
5477,143,2799,5
5478,114,2813,3
5479,145,4017,4
5480,125,5110,4
5481,48,1028,4
5482,89,2767,5
5483,147,1131,4
5484,133,4035,3
5485,42,3914,5
5486,31,2651,5
5487,114,2010,4
5488,143,3002,5
5489,28,3955,5
5490,81,1571,4
5491,80,4756,3
5492,17,4285,5
5493,124,4249,3
5494,58,4345,4
5495,70,4904,4
5496,109,3061,5
5497,33,3701,2
5498,8,264,4
5499,139,246,4
5500,147,416,2
5501,35,1233,3
5502,149,1607,4
5503,42,3515,3
5504,70,4455,5
5505,86,1289,4
5506,63,1565,3
5507,18,3399,4
5508,47,2760,3
5509,9,4748,4
5510,18,4354,4
5511,105,2292,4
5512,114,2476,4
5513,146,4141,4
5514,76,780,3
5515,83,795,5
5516,147,1723,4
5517,71,3780,3
5518,109,2508,4
5519,140,2684,5
5520,85,2737,3
5521,79,424,4
5522,50,4402,5
5523,72,3695,5
5524,92,4613,3
5525,127,246,3
5526,105,4150,5
5527,92,1613,4
5528,88,3512,4
5529,118,1999,3
5530,68,5154,5
5531,114,4725,4
5532,16,7,5
5533,100,5020,5
5534,83,2680,1
5535,125,2719,4
5536,116,4115,2
5537,99,916,2
5538,10,2962,4
5539,22,2689,3
5540,114,4801,4
5541,86,4442,3
5542,10,2749,4
5543,16,395,4
5544,72,3800,4
5545,125,4992,3
5546,117,3010,4
5547,128,335,4
5548,20,1698,4
5549,70,4423,4
5550,73,4740,5
5551,9,3458,2
5552,47,632,3
5553,147,916,4
5554,42,77,4
5555,103,330,5
5556,67,497,4
5557,109,526,5
5558,39,168,3
5559,129,1839,3
5560,81,208,4
5561,121,4761,4
5562,95,4596,3
5563,91,2404,4
5564,115,3480,2
5565,89,2331,5
5566,115,3466,5
5567,88,208,3
5568,88,393,4
5569,74,3303,4
5570,56,1933,4
5571,92,3582,4
5572,138,659,4
5573,56,3608,5
5574,134,3545,5
5575,56,1597,3
5576,9,4168,5
5577,64,5213,3
5578,137,1955,3
5579,151,2650,5
5580,136,3160,4
5581,99,3572,4
5582,31,2845,4
5583,74,3229,5
5584,66,3053,3
5585,131,2914,4
5586,102,178,4
5587,50,2830,3
5588,51,4544,4
5589,145,5230,1
5590,8,4282,4
5591,56,2364,4
5592,71,1082,3
5593,79,4388,4
5594,67,2219,4
5595,92,4561,3
5596,108,3323,4
5597,100,5143,4
5598,43,3833,4
5599,151,4874,4
5600,74,3757,3
5601,76,4050,5
5602,3,2215,3
5603,77,77,5
5604,83,2750,4
5605,39,2551,4
5606,100,416,5
5607,151,1337,4
5608,83,2863,1
5609,100,147,4
5610,69,4757,4
5611,103,1081,4
5612,43,4689,3
5613,142,5144,5
5614,150,823,5
5615,92,4439,4
5616,10,3137,5
5617,151,4629,3
5618,45,2535,4
5619,10,4198,4
5620,43,95,5
5621,86,2282,4
5622,62,4908,4
5623,38,778,4
5624,79,4623,4
5625,131,4886,4
5626,45,3160,5
5627,114,4494,3
5628,140,3854,3
5629,152,4503,4
5630,42,2103,4
5631,39,2658,4
5632,26,3766,3
5633,146,4594,3
5634,144,5067,5
5635,141,806,5
5636,132,205,4
5637,31,2326,4
5638,127,4081,4
5639,83,3334,4
5640,146,3154,4
5641,56,3032,4
5642,24,822,3
5643,59,2764,4
5644,1,1218,3
5645,76,1157,3
5646,78,4773,4
5647,50,3864,4
5648,114,4360,4
5649,92,3972,4
5650,40,113,5
5651,96,557,3
5652,88,1616,4
5653,10,1131,5
5654,142,596,4
5655,69,4827,4
5656,31,2239,5
5657,73,4921,5
5658,43,4320,4
5659,37,840,5
5660,120,1933,5
5661,115,3745,2
5662,129,4075,5
5663,8,4307,3
5664,147,2045,3
5665,29,2946,4
5666,92,340,3
5667,13,3873,2
5668,3,869,3
5669,61,1321,3
5670,149,3069,4
5671,31,299,5
5672,46,3689,5
5673,116,2308,1
5674,75,3623,3
5675,147,2496,3
5676,130,4206,4
5677,134,353,5
5678,56,4377,3
5679,96,3754,3
5680,128,4931,4
5681,36,4513,5
5682,59,1594,3
5683,137,2639,4
5684,147,520,5
5685,28,4439,5
5686,39,205,4
5687,51,5052,3
5688,131,335,4
5689,92,5181,3
5690,42,5143,3
5691,71,4021,5
5692,61,202,5
5693,3,5152,4
5694,50,2765,4
5695,105,442,5
5696,151,3904,3
5697,117,2671,5
5698,46,1073,5
5699,98,2723,4
5700,39,1144,4
5701,32,4220,4
5702,102,4338,4
5703,116,1336,5
5704,63,2320,3
5705,41,899,4
5706,77,3132,5
5707,79,2753,3
5708,37,1962,5
5709,92,2066,5
5710,96,758,4
5711,151,1652,3
5712,125,5251,4
5713,114,2571,1
5714,10,3247,5
5715,80,1068,4
5716,38,210,2
5717,20,1013,4
5718,133,1281,4
5719,144,4002,4
5720,47,4143,4
5721,96,5050,3
5722,137,1366,4
5723,99,963,3
5724,44,2399,4
5725,92,1925,4
5726,56,1174,2
5727,35,1690,4
5728,50,2622,5
5729,75,1718,4
5730,50,2786,3
5731,103,2234,2
5732,93,3694,4
5733,120,5129,5
5734,71,1529,2
5735,139,2133,2
5736,6,3262,5
5737,68,3800,4
5738,42,4308,5
5739,139,3864,5
5740,100,3756,4
5741,67,2900,3
5742,56,3697,4
5743,86,4148,4
5744,26,4769,5
5745,67,4524,4
5746,96,5020,2
5747,66,11,5
5748,142,3800,2
5749,38,3942,5
5750,78,2209,3
5751,146,2850,3
5752,61,939,5
5753,88,4569,3
5754,92,1909,4
5755,16,3454,4
5756,86,2897,4
5757,88,403,4
5758,61,5068,5
5759,78,3377,3
5760,8,970,4
5761,101,3742,4
5762,48,3281,4
5763,110,2045,4
5764,143,429,5
5765,47,1461,2
5766,71,1310,4
5767,74,977,5
5768,152,2681,4
5769,147,52,5
5770,69,943,5
5771,7,4193,2
5772,47,61,5
5773,71,3565,4
5774,61,120,5
5775,96,653,4
5776,117,1653,3
5777,65,52,5
5778,118,2519,4
5779,90,893,5
5780,119,22,1
5781,10,1081,4
5782,82,3960,5
5783,133,333,1
5784,145,2173,5
5785,140,3948,4
5786,8,5252,5
5787,26,30,3
5788,56,235,5
5789,69,1214,4
5790,52,2845,2
5791,42,2352,4
5792,80,3029,4
5793,62,4102,2
5794,135,1472,3
5795,3,4102,4
5796,95,24,3
5797,75,795,5
5798,89,5062,5
5799,35,4369,4
5800,106,5099,4
5801,60,3207,4
5802,104,1975,5
5803,92,3344,2
5804,144,3108,4
5805,37,5132,3
5806,64,2649,5
5807,149,898,3
5808,118,2645,4
5809,43,4261,3
5810,122,1853,5
5811,114,3241,3
