user,item,feature,rate
43,449,"[[967, 1]]",4
27,1652,"[[17, 1], [1437, 1]]",4
12,2560,"[[1476, 1], [436, 1], [1122, 1], [811, 1], [365, 1], [1167, 1], [43, 1], [435, 1], [1048, 1]]",4
42,307,"[[809, 1], [615, 1], [889, 1], [1048, 1], [1437, 1], [1026, 1]]",3
6,2642,"[[506, 1], [131, 1], [506, 1]]",5
5,2171,"[[131, 1], [1386, 1], [892, 1], [892, 1]]",3
37,2679,"[[692, 1], [1086, 1], [542, 1], [987, 1], [1026, 1]]",4
28,2542,"[[1433, 1]]",3
37,1824,"[[1459, 1], [190, 1]]",2
14,2026,"[[478, 1]]",4
48,2508,"[[131, 1], [935, 1]]",4
33,1604,"[[1382, 1], [1495, 1], [468, 1]]",4
52,806,"[[501, 1], [1167, 1], [365, 1], [1315, 1]]",4
59,508,"[[586, 1], [1396, 1]]",4
25,1771,"[[473, 1], [639, 1], [94, 1], [751, 1], [1532, 1]]",5
59,213,"[[436, 1], [131, 1], [746, 1]]",4
16,1439,"[[1540, 1], [538, 1]]",5
61,1198,"[[574, 1], [1120, 1]]",3
34,1737,"[[88, 1]]",4
59,2057,"[[1093, 1], [935, 1], [41, 1], [37, 1]]",4
41,1578,"[[1425, 1]]",4
24,1672,"[[1458, 1]]",4
12,877,"[[1006, 1], [1093, 1]]",4
31,2316,"[[190, 1], [614, 1], [256, 1], [1367, 1], [131, 1]]",4
57,1128,"[[468, 1], [41, 1], [1048, 1], [41, 1]]",4
27,396,"[[1286, 1], [1218, 1]]",5
37,799,"[[586, 1]]",4
25,1448,"[[1001, 1], [1385, 1], [7, 1], [435, 1], [815, 1], [1453, 1], [435, 1]]",4
62,2170,"[[468, 1], [615, 1], [435, 1]]",4
61,386,"[[1382, 1], [1320, 1], [369, 1], [1060, 1], [573, 1], [1386, 1], [815, 1], [41, 1]]",3
55,1859,"[[795, 1]]",5
29,958,"[[1392, 1]]",2
52,399,"[[631, 1], [435, 1], [660, 1]]",5
39,1994,"[[506, 1], [892, 1]]",5
15,1783,"[[640, 1], [41, 1], [935, 1]]",5
46,1714,"[[1060, 1], [566, 1]]",4
59,1009,"[[1379, 1], [321, 1], [892, 1]]",5
16,2615,"[[1386, 1], [892, 1]]",5
27,1225,"[[51, 1]]",4
17,1994,"[[106, 1], [900, 1], [506, 1]]",5
12,951,"[[98, 1], [1205, 1], [556, 1], [561, 1], [892, 1], [1276, 1], [914, 1]]",4
36,1506,"[[1483, 1], [1093, 1], [864, 1], [21, 1]]",4
24,2586,"[[77, 1]]",5
33,2177,"[[506, 1], [131, 1], [1386, 1], [1026, 1]]",5
43,433,"[[98, 1], [173, 1], [1523, 1]]",5
58,1161,"[[413, 1], [1007, 1], [413, 1]]",3
8,939,"[[807, 1], [421, 1], [1219, 1], [131, 1], [889, 1], [72, 1], [892, 1]]",5
1,469,"[[131, 1], [1505, 1]]",4
17,178,"[[203, 1]]",4
55,2350,"[[935, 1]]",4
25,778,"[[1527, 1], [655, 1], [809, 1], [1547, 1], [755, 1], [615, 1], [793, 1], [435, 1], [1125, 1], [809, 1], [834, 1]]",3
27,1392,"[[1093, 1]]",4
39,431,"[[421, 1], [573, 1]]",5
5,431,"[[1009, 1], [1382, 1], [190, 1], [735, 1], [1007, 1]]",5
16,1901,"[[101, 1], [1385, 1]]",5
34,2144,"[[46, 1], [506, 1], [1392, 1], [889, 1], [815, 1], [506, 1], [131, 1], [1513, 1]]",4
59,2033,"[[506, 1]]",5
63,2326,"[[98, 1]]",4
55,1420,"[[413, 1]]",5
8,42,"[[617, 1], [1386, 1]]",4
63,1179,"[[98, 1], [421, 1], [967, 1]]",5
12,780,"[[576, 1], [421, 1], [255, 1]]",5
37,2140,"[[692, 1], [815, 1]]",3
12,306,"[[1086, 1], [573, 1], [675, 1]]",2
33,1418,"[[71, 1], [94, 1], [468, 1], [1093, 1], [864, 1], [573, 1]]",4
37,1073,"[[1240, 1], [1095, 1]]",5
27,430,"[[769, 1], [131, 1], [370, 1], [39, 1], [892, 1], [607, 1]]",5
20,1973,"[[12, 1], [798, 1]]",5
15,110,"[[1382, 1], [875, 1], [19, 1], [51, 1], [131, 1], [1385, 1]]",4
22,837,"[[1240, 1], [1174, 1], [1465, 1], [131, 1], [20, 1], [889, 1], [24, 1], [470, 1], [538, 1], [912, 1]]",4
10,1445,"[[99, 1], [544, 1], [131, 1], [892, 1]]",2
60,2332,"[[190, 1], [1390, 1], [746, 1], [1501, 1], [1445, 1]]",4
0,1711,"[[209, 1], [1416, 1]]",5
14,1215,"[[421, 1], [42, 1]]",1
24,1622,"[[1527, 1], [506, 1], [573, 1], [755, 1], [224, 1], [538, 1], [506, 1]]",4
33,1927,"[[435, 1], [1279, 1]]",3
52,9,"[[60, 1], [617, 1]]",2
9,1246,"[[1437, 1]]",5
28,1202,"[[617, 1], [1236, 1], [385, 1], [660, 1], [1462, 1], [232, 1]]",5
12,337,"[[143, 1], [557, 1], [1009, 1], [98, 1], [1251, 1], [1136, 1], [864, 1], [889, 1], [1542, 1], [143, 1], [1452, 1]]",4
10,2132,"[[1049, 1], [892, 1], [1093, 1]]",4
37,1921,"[[1270, 1], [56, 1], [190, 1], [555, 1], [1441, 1], [1462, 1], [1380, 1]]",4
57,459,"[[795, 1], [1548, 1], [280, 1], [1250, 1]]",5
36,25,"[[53, 1], [807, 1], [1385, 1]]",2
6,763,"[[1366, 1]]",3
26,2608,"[[586, 1], [1462, 1]]",4
37,301,"[[1547, 1]]",4
0,997,"[[106, 1], [851, 1], [131, 1], [892, 1], [538, 1]]",5
46,2493,"[[864, 1], [1279, 1]]",3
55,650,"[[1399, 1], [635, 1], [1445, 1]]",4
52,1573,"[[361, 1]]",4
26,1716,"[[971, 1]]",4
1,746,"[[421, 1], [334, 1], [1286, 1], [912, 1], [51, 1], [334, 1]]",2
59,950,"[[356, 1], [405, 1], [173, 1], [735, 1], [892, 1]]",4
54,1030,"[[1205, 1], [1386, 1], [173, 1], [1542, 1], [441, 1], [1279, 1]]",5
46,890,"[[309, 1], [704, 1], [892, 1]]",4
27,82,"[[1093, 1], [892, 1], [1445, 1]]",5
51,2666,"[[692, 1], [1425, 1], [573, 1], [384, 1], [1093, 1], [309, 1], [993, 1], [441, 1]]",4
4,1161,"[[190, 1], [614, 1], [304, 1], [909, 1], [1422, 1], [718, 1], [1007, 1], [1444, 1], [356, 1]]",1
46,977,"[[1555, 1]]",4
48,524,"[[538, 1]]",3
33,1115,"[[618, 1]]",4
13,1320,"[[468, 1]]",4
16,1588,"[[421, 1], [1086, 1], [429, 1], [334, 1], [399, 1], [429, 1]]",4
25,958,"[[1024, 1]]",5
51,992,"[[692, 1]]",4
3,640,"[[209, 1]]",5
31,2802,"[[421, 1], [851, 1], [1484, 1], [232, 1]]",3
26,2263,"[[892, 1], [538, 1], [1553, 1]]",3
26,1161,"[[176, 1]]",5
41,2028,"[[586, 1]]",5
59,955,"[[1240, 1], [493, 1], [413, 1], [1048, 1], [892, 1], [1242, 1]]",4
59,244,"[[586, 1], [586, 1]]",5
34,709,"[[9, 1], [1342, 1], [131, 1]]",3
37,2541,"[[692, 1], [752, 1], [957, 1]]",4
25,1440,"[[1527, 1], [1001, 1], [732, 1], [889, 1]]",4
4,2028,"[[190, 1], [586, 1]]",4
19,759,"[[631, 1], [309, 1]]",3
41,2112,"[[1196, 1], [1425, 1]]",4
12,1576,"[[1320, 1], [9, 1], [900, 1], [223, 1], [755, 1], [827, 1], [1180, 1]]",5
54,85,"[[522, 1]]",4
53,445,"[[1284, 1]]",5
37,853,"[[692, 1]]",4
60,2346,"[[106, 1], [1266, 1], [1168, 1], [230, 1], [892, 1]]",3
38,731,"[[621, 1]]",5
41,1069,"[[1386, 1], [1533, 1], [406, 1]]",4
41,636,"[[1338, 1], [345, 1]]",4
59,288,"[[65, 1]]",4
36,1686,"[[435, 1], [573, 1]]",3
37,576,"[[935, 1]]",2
56,2082,"[[809, 1], [827, 1]]",4
25,339,"[[614, 1], [29, 1], [892, 1], [538, 1], [1437, 1]]",4
4,853,"[[402, 1], [1048, 1]]",3
55,1530,"[[1527, 1], [835, 1], [131, 1], [329, 1], [835, 1]]",5
58,229,"[[755, 1], [1542, 1], [1433, 1]]",4
1,168,"[[131, 1], [1093, 1], [1439, 1], [1422, 1]]",3
41,2586,"[[94, 1], [393, 1], [1089, 1], [875, 1]]",4
6,2345,"[[1477, 1], [1386, 1]]",5
14,2255,"[[1102, 1]]",3
21,2042,"[[1548, 1], [1093, 1]]",3
53,2284,"[[618, 1], [440, 1], [1386, 1], [202, 1]]",4
29,155,"[[586, 1]]",4
12,460,"[[30, 1], [900, 1], [809, 1], [615, 1], [1533, 1], [98, 1], [1093, 1]]",3
0,2205,"[[421, 1], [404, 1], [1460, 1], [468, 1], [1422, 1], [892, 1]]",4
8,1360,"[[514, 1], [782, 1], [1386, 1], [1445, 1], [232, 1]]",3
37,576,"[[1210, 1], [1048, 1], [482, 1]]",3
37,578,"[[900, 1], [421, 1]]",4
38,61,"[[426, 1]]",5
59,676,"[[1093, 1], [935, 1], [472, 1]]",4
6,560,"[[1102, 1], [615, 1], [556, 1], [72, 1]]",2
20,542,"[[1386, 1]]",4
44,296,"[[615, 1]]",5
34,1591,"[[967, 1]]",3
25,1029,"[[934, 1]]",3
61,2040,"[[892, 1]]",3
10,364,"[[1048, 1], [993, 1], [344, 1]]",3
12,1301,"[[692, 1], [1385, 1], [851, 1], [437, 1], [131, 1], [889, 1], [173, 1], [1422, 1], [470, 1], [892, 1], [263, 1], [1385, 1], [889, 1], [181, 1]]",2
1,539,"[[1468, 1]]",3
57,901,"[[1531, 1]]",5
17,717,"[[1495, 1], [1495, 1]]",5
22,1585,"[[851, 1]]",5
29,71,"[[131, 1]]",3
22,345,"[[692, 1], [506, 1], [106, 1]]",3
16,1570,"[[1100, 1], [755, 1]]",2
33,1536,"[[875, 1]]",4
29,1771,"[[807, 1], [900, 1], [1251, 1], [186, 1], [755, 1], [1244, 1], [1086, 1], [473, 1], [538, 1]]",3
41,2473,"[[815, 1], [1251, 1]]",4
27,2717,"[[71, 1], [640, 1], [1507, 1]]",4
5,37,"[[1093, 1]]",1
52,585,"[[1385, 1], [1075, 1], [365, 1], [1097, 1], [935, 1]]",5
35,2145,"[[1446, 1], [1386, 1], [1416, 1], [389, 1]]",4
36,2036,"[[51, 1], [614, 1], [440, 1], [771, 1], [1085, 1], [912, 1]]",4
51,182,"[[1352, 1], [1461, 1], [60, 1]]",4
8,1090,"[[430, 1], [441, 1], [384, 1]]",2
19,1828,"[[1009, 1], [13, 1], [46, 1], [1086, 1], [851, 1], [131, 1]]",4
52,2797,"[[1385, 1], [494, 1], [592, 1], [1214, 1], [161, 1], [1398, 1]]",5
10,2471,"[[875, 1], [190, 1], [1385, 1], [387, 1], [851, 1], [1205, 1], [1386, 1], [1048, 1], [741, 1], [892, 1], [1422, 1]]",4
27,219,"[[1240, 1], [875, 1], [443, 1], [720, 1]]",4
42,1508,"[[809, 1], [1009, 1]]",4
52,2307,"[[334, 1]]",4
29,164,"[[206, 1], [1513, 1], [206, 1]]",4
26,2400,"[[413, 1]]",2
12,292,"[[13, 1], [586, 1]]",4
27,1994,"[[506, 1]]",4
10,430,"[[98, 1], [468, 1], [1093, 1], [344, 1]]",4
35,2234,"[[892, 1]]",4
42,2612,"[[51, 1], [334, 1], [892, 1], [892, 1]]",4
1,2666,"[[131, 1], [41, 1], [892, 1]]",4
23,503,"[[98, 1], [506, 1], [864, 1], [889, 1]]",4
59,337,"[[1205, 1], [755, 1], [1093, 1], [435, 1], [1045, 1], [892, 1]]",4
41,1342,"[[1386, 1]]",5
37,708,"[[557, 1]]",3
33,505,"[[468, 1], [1131, 1], [321, 1]]",4
45,1491,"[[586, 1]]",5
2,389,"[[617, 1]]",4
27,1875,"[[1093, 1], [173, 1], [1120, 1]]",5
32,2653,"[[432, 1], [1251, 1], [561, 1], [847, 1], [892, 1]]",4
10,611,"[[501, 1], [190, 1], [421, 1], [370, 1], [1439, 1]]",3
59,2770,"[[131, 1], [1093, 1]]",4
11,151,"[[542, 1]]",5
12,1518,"[[583, 1], [1136, 1], [1033, 1], [746, 1], [319, 1], [548, 1], [728, 1], [573, 1], [1553, 1]]",5
12,370,"[[736, 1], [1399, 1], [851, 1], [755, 1], [736, 1]]",4
38,289,"[[1006, 1], [1049, 1]]",5
62,1574,"[[106, 1], [542, 1], [755, 1]]",4
25,1125,"[[30, 1], [1205, 1], [728, 1], [1026, 1], [39, 1], [889, 1], [815, 1]]",3
59,2033,"[[1547, 1], [1422, 1]]",5
37,1392,"[[190, 1], [892, 1], [989, 1]]",4
9,323,"[[1495, 1]]",4
36,1095,"[[98, 1], [1547, 1], [967, 1]]",4
61,2270,"[[755, 1], [135, 1], [1125, 1], [161, 1], [538, 1]]",4
25,1612,"[[41, 1], [98, 1]]",3
63,2679,"[[369, 1], [892, 1]]",5
28,1933,"[[51, 1], [614, 1], [334, 1], [1230, 1], [847, 1]]",3
59,1745,"[[356, 1], [125, 1], [1437, 1]]",4
4,257,"[[583, 1], [1266, 1], [864, 1], [967, 1], [1417, 1], [344, 1]]",4
55,2095,"[[1361, 1]]",4
58,2652,"[[1048, 1]]",4
16,378,"[[1444, 1], [1368, 1], [614, 1], [131, 1], [413, 1], [1006, 1], [1048, 1], [413, 1], [1553, 1]]",4
28,167,"[[1386, 1], [173, 1]]",4
10,181,"[[432, 1]]",5
12,312,"[[1308, 1], [501, 1], [276, 1], [421, 1], [581, 1], [1041, 1], [1046, 1], [365, 1], [1220, 1], [1441, 1], [173, 1], [718, 1], [401, 1], [892, 1], [1437, 1], [692, 1], [841, 1], [1205, 1], [833, 1], [186, 1], [1501, 1], [313, 1]]",3
1,748,"[[771, 1]]",5
34,1477,"[[501, 1], [506, 1], [755, 1], [889, 1], [173, 1], [815, 1]]",4
61,1273,"[[190, 1], [356, 1], [614, 1], [1093, 1], [892, 1]]",4
47,1629,"[[506, 1], [935, 1]]",3
25,2048,"[[192, 1], [1527, 1], [421, 1], [98, 1], [1540, 1], [176, 1], [993, 1], [131, 1], [173, 1], [176, 1], [892, 1]]",4
46,1290,"[[1425, 1], [1048, 1]]",4
37,839,"[[148, 1], [190, 1], [25, 1], [60, 1], [716, 1], [1552, 1], [1352, 1]]",5
48,2557,"[[209, 1], [935, 1]]",4
59,738,"[[935, 1]]",5
32,2071,"[[1170, 1], [1235, 1]]",5
61,2765,"[[432, 1], [935, 1], [435, 1], [697, 1], [1422, 1]]",5
12,2105,"[[692, 1]]",3
25,1248,"[[446, 1], [1009, 1], [190, 1], [87, 1], [254, 1]]",3
41,1964,"[[1416, 1]]",4
12,861,"[[506, 1], [1168, 1]]",3
33,1963,"[[668, 1]]",4
57,2083,"[[1461, 1], [937, 1], [1386, 1]]",4
36,1407,"[[421, 1], [755, 1]]",4
25,242,"[[1125, 1]]",3
4,2519,"[[1443, 1], [573, 1], [399, 1], [194, 1], [1048, 1]]",2
16,1528,"[[131, 1], [538, 1]]",4
11,2154,"[[441, 1]]",5
13,871,"[[19, 1], [421, 1], [1044, 1], [851, 1], [186, 1], [443, 1], [405, 1], [889, 1], [538, 1], [254, 1]]",5
47,1232,"[[542, 1], [771, 1], [1006, 1]]",4
4,1837,"[[1442, 1], [501, 1], [182, 1], [538, 1]]",3
33,2648,"[[851, 1], [618, 1], [413, 1], [125, 1], [892, 1]]",4
10,884,"[[678, 1], [501, 1], [1044, 1], [1386, 1], [1093, 1], [173, 1]]",4
1,1159,"[[1383, 1], [209, 1], [756, 1]]",4
41,1557,"[[1382, 1], [9, 1], [1520, 1], [42, 1], [807, 1], [904, 1]]",5
12,2626,"[[807, 1], [402, 1], [1547, 1], [573, 1], [622, 1], [1093, 1], [1379, 1], [33, 1], [697, 1], [176, 1]]",5
28,26,"[[964, 1]]",2
25,1583,"[[46, 1]]",2
37,1874,"[[131, 1]]",3
1,1600,"[[453, 1]]",2
1,1355,"[[506, 1], [506, 1]]",1
42,2630,"[[807, 1], [573, 1], [755, 1], [1386, 1]]",5
24,578,"[[228, 1], [506, 1], [7, 1]]",5
48,1959,"[[13, 1], [586, 1]]",4
59,1252,"[[164, 1], [892, 1], [795, 1]]",4
42,1994,"[[506, 1], [1048, 1], [538, 1], [815, 1]]",5
57,2034,"[[875, 1], [734, 1]]",3
10,1712,"[[57, 1], [71, 1], [72, 1], [1029, 1]]",4
61,1216,"[[190, 1], [421, 1], [51, 1], [436, 1], [173, 1], [232, 1], [312, 1]]",3
57,1088,"[[106, 1], [1131, 1], [155, 1], [553, 1]]",4
6,2345,"[[459, 1], [522, 1]]",4
59,1887,"[[206, 1]]",4
43,2727,"[[440, 1], [892, 1]]",2
42,1886,"[[1096, 1], [573, 1], [435, 1]]",4
51,498,"[[1407, 1], [755, 1], [730, 1], [805, 1]]",4
52,1050,"[[692, 1], [809, 1], [864, 1], [1065, 1], [131, 1]]",5
52,2696,"[[356, 1], [1251, 1], [1026, 1], [864, 1], [1315, 1], [435, 1], [173, 1], [506, 1]]",5
49,349,"[[1256, 1], [98, 1], [131, 1], [209, 1], [892, 1]]",2
12,2748,"[[1385, 1], [1437, 1]]",5
31,2230,"[[430, 1], [1315, 1]]",5
13,721,"[[1009, 1], [468, 1]]",5
12,2142,"[[935, 1]]",3
0,2737,"[[1385, 1], [614, 1], [1489, 1]]",5
8,2525,"[[1536, 1], [230, 1], [1422, 1], [1530, 1]]",3
59,1315,"[[807, 1]]",2
25,708,"[[1501, 1], [916, 1], [46, 1], [856, 1], [892, 1], [209, 1]]",3
16,1146,"[[755, 1]]",4
60,1414,"[[321, 1], [1083, 1], [1501, 1]]",5
13,226,"[[1134, 1]]",5
37,1930,"[[182, 1]]",3
25,1319,"[[755, 1], [406, 1], [892, 1]]",3
37,2351,"[[1093, 1]]",5
1,1197,"[[1086, 1], [1367, 1], [993, 1]]",4
12,789,"[[356, 1]]",3
40,406,"[[250, 1], [809, 1], [1315, 1], [321, 1], [1422, 1]]",3
61,1205,"[[718, 1]]",4
26,735,"[[935, 1]]",4
29,2405,"[[432, 1], [161, 1]]",5
10,2324,"[[807, 1], [775, 1], [660, 1], [1422, 1]]",4
5,503,"[[1044, 1], [1214, 1], [805, 1], [892, 1], [864, 1]]",4
37,855,"[[42, 1]]",4
28,884,"[[1270, 1], [1288, 1], [182, 1], [1278, 1], [173, 1], [690, 1], [718, 1], [538, 1], [1223, 1], [275, 1], [1390, 1], [72, 1], [1422, 1], [309, 1], [182, 1]]",4
12,561,"[[1048, 1]]",4
10,339,"[[106, 1], [421, 1], [98, 1], [1205, 1], [851, 1], [313, 1], [254, 1], [42, 1]]",5
24,1719,"[[1320, 1], [99, 1], [621, 1], [864, 1]]",4
48,1569,"[[855, 1], [441, 1]]",4
29,811,"[[426, 1], [426, 1]]",5
6,2291,"[[466, 1], [506, 1], [892, 1]]",5
23,1489,"[[697, 1]]",3
45,869,"[[935, 1]]",4
1,2526,"[[190, 1], [555, 1], [468, 1], [440, 1]]",4
25,1970,"[[692, 1], [1251, 1], [209, 1], [864, 1], [176, 1], [538, 1], [1382, 1]]",4
19,1753,"[[1093, 1], [1048, 1]]",4
12,1595,"[[350, 1], [809, 1], [1513, 1], [125, 1], [892, 1]]",4
46,2010,"[[1386, 1], [1048, 1]]",4
42,1074,"[[1386, 1], [1048, 1], [471, 1], [812, 1]]",4
55,414,"[[1495, 1], [710, 1], [1048, 1], [487, 1]]",4
41,355,"[[56, 1], [581, 1], [614, 1], [851, 1], [567, 1], [650, 1], [41, 1], [106, 1]]",3
24,2768,"[[692, 1], [131, 1], [1422, 1]]",4
22,909,"[[912, 1], [1445, 1], [1309, 1]]",4
6,110,"[[875, 1], [714, 1], [56, 1], [1249, 1], [615, 1], [182, 1], [157, 1], [725, 1]]",4
10,289,"[[56, 1], [1472, 1], [621, 1], [405, 1]]",5
12,426,"[[432, 1], [807, 1], [190, 1], [1513, 1], [925, 1], [692, 1]]",4
57,1080,"[[506, 1], [152, 1], [114, 1]]",4
29,2724,"[[1382, 1], [875, 1], [98, 1], [365, 1], [72, 1]]",3
31,1147,"[[692, 1], [106, 1], [356, 1], [99, 1], [1046, 1], [1386, 1], [173, 1], [1422, 1]]",4
30,2722,"[[875, 1]]",4
10,1363,"[[1382, 1], [621, 1]]",2
42,1161,"[[614, 1], [413, 1]]",4
41,2615,"[[167, 1]]",5
41,290,"[[443, 1]]",5
37,2465,"[[356, 1]]",5
47,2088,"[[929, 1], [209, 1], [1093, 1], [478, 1]]",5
24,950,"[[1372, 1], [360, 1], [157, 1], [1422, 1], [1437, 1]]",4
63,563,"[[892, 1]]",5
52,1548,"[[98, 1], [1284, 1], [542, 1], [472, 1], [892, 1]]",4
12,432,"[[404, 1], [851, 1], [1544, 1], [804, 1], [1525, 1], [1103, 1], [1048, 1], [993, 1], [1380, 1], [692, 1], [413, 1], [668, 1], [1380, 1]]",3
21,2486,"[[1093, 1]]",4
41,592,"[[755, 1], [1523, 1], [1125, 1]]",4
22,2637,"[[1086, 1]]",4
3,2092,"[[82, 1], [520, 1]]",5
42,1739,"[[421, 1]]",4
57,1750,"[[795, 1], [1385, 1], [544, 1], [1168, 1]]",4
42,121,"[[1112, 1], [1386, 1], [892, 1], [280, 1]]",3
0,1656,"[[1286, 1], [413, 1]]",3
36,1218,"[[542, 1], [42, 1]]",3
3,704,"[[615, 1], [1542, 1], [892, 1], [864, 1]]",2
52,23,"[[586, 1]]",5
10,2411,"[[501, 1], [552, 1], [718, 1], [1219, 1], [1453, 1]]",4
52,2055,"[[1093, 1], [892, 1], [1422, 1], [912, 1]]",4
10,2096,"[[1026, 1], [435, 1]]",4
25,1462,"[[1044, 1], [1026, 1], [1220, 1], [161, 1], [1067, 1]]",3
36,2713,"[[464, 1]]",5
1,1508,"[[106, 1], [889, 1], [847, 1], [1048, 1]]",5
25,814,"[[1143, 1]]",3
31,1975,"[[1548, 1], [1150, 1]]",4
41,480,"[[573, 1], [453, 1], [1048, 1]]",4
15,1012,"[[9, 1], [1048, 1], [1235, 1]]",4
1,837,"[[421, 1], [190, 1], [851, 1], [1390, 1], [435, 1], [892, 1], [1431, 1]]",4
24,1597,"[[692, 1], [718, 1], [1086, 1]]",3
33,634,"[[131, 1], [967, 1]]",5
8,1744,"[[937, 1]]",5
37,193,"[[190, 1], [1461, 1], [1026, 1]]",3
23,909,"[[714, 1], [614, 1], [1167, 1], [746, 1], [232, 1], [892, 1]]",4
9,1968,"[[1144, 1]]",2
47,2247,"[[704, 1]]",5
33,449,"[[9, 1], [98, 1], [864, 1]]",4
10,1642,"[[615, 1], [892, 1]]",3
12,1270,"[[561, 1], [1553, 1]]",4
10,1664,"[[501, 1], [1386, 1], [864, 1], [892, 1], [538, 1], [421, 1], [468, 1]]",4
14,2691,"[[1086, 1], [1093, 1], [1533, 1], [1086, 1], [1419, 1], [477, 1]]",4
12,463,"[[232, 1]]",4
37,1251,"[[106, 1], [1513, 1]]",4
10,825,"[[9, 1], [1048, 1], [1366, 1]]",4
31,267,"[[1283, 1]]",4
48,2489,"[[1060, 1], [1315, 1], [176, 1], [1521, 1], [435, 1]]",3
41,417,"[[730, 1]]",3
59,2159,"[[432, 1], [795, 1], [615, 1], [309, 1], [421, 1]]",4
23,1942,"[[190, 1], [773, 1], [675, 1], [615, 1], [309, 1], [1065, 1], [1089, 1], [615, 1]]",3
17,618,"[[435, 1], [604, 1]]",3
25,845,"[[798, 1]]",3
16,313,"[[1507, 1], [39, 1], [1184, 1], [892, 1]]",5
41,935,"[[72, 1], [561, 1], [1366, 1], [538, 1]]",4
46,2513,"[[161, 1]]",5
4,460,"[[892, 1], [1533, 1]]",3
43,1338,"[[514, 1], [173, 1]]",3
46,2760,"[[557, 1], [1093, 1], [1048, 1], [471, 1]]",4
28,289,"[[1009, 1], [190, 1], [614, 1], [87, 1]]",5
11,2146,"[[46, 1]]",3
62,607,"[[557, 1], [468, 1], [586, 1], [1386, 1], [1462, 1]]",5
10,580,"[[186, 1], [173, 1]]",3
33,2265,"[[190, 1], [334, 1], [375, 1], [360, 1], [376, 1], [413, 1]]",3
37,1565,"[[938, 1]]",4
47,585,"[[1235, 1]]",5
4,821,"[[533, 1], [15, 1], [1048, 1]]",2
50,1414,"[[692, 1], [441, 1], [1236, 1]]",5
37,2755,"[[1472, 1], [573, 1], [675, 1], [1168, 1]]",4
29,1004,"[[370, 1], [967, 1], [864, 1]]",4
29,1684,"[[1484, 1], [309, 1], [176, 1], [1086, 1]]",4
37,2575,"[[1527, 1], [150, 1], [692, 1]]",3
25,2558,"[[1382, 1], [78, 1], [1006, 1], [946, 1], [435, 1]]",3
27,377,"[[621, 1], [987, 1]]",5
34,1046,"[[501, 1], [1401, 1], [557, 1]]",4
6,934,"[[795, 1], [506, 1]]",2
32,2109,"[[1270, 1], [190, 1], [1286, 1], [1228, 1], [345, 1], [1445, 1], [51, 1], [345, 1]]",5
48,1419,"[[94, 1], [1048, 1], [41, 1], [131, 1]]",5
6,2328,"[[112, 1]]",4
59,1085,"[[106, 1]]",3
33,629,"[[856, 1], [875, 1], [478, 1], [807, 1], [514, 1], [191, 1], [967, 1], [41, 1], [9, 1], [1251, 1]]",5
61,617,"[[795, 1], [1060, 1], [1521, 1], [173, 1], [1279, 1]]",4
55,1199,"[[1292, 1], [1386, 1], [371, 1], [60, 1], [1552, 1]]",4
10,1851,"[[755, 1]]",4
58,1688,"[[106, 1], [714, 1], [421, 1], [131, 1], [1026, 1], [1422, 1], [892, 1], [912, 1], [1422, 1]]",2
54,2774,"[[601, 1], [173, 1], [1422, 1], [309, 1]]",3
28,1638,"[[1118, 1], [969, 1]]",3
14,2212,"[[428, 1], [304, 1], [376, 1], [993, 1], [1380, 1]]",4
37,1547,"[[1122, 1]]",5
12,2098,"[[1425, 1], [435, 1], [345, 1], [1542, 1]]",3
61,1614,"[[190, 1], [851, 1], [1022, 1], [555, 1], [1422, 1], [1445, 1], [356, 1]]",3
37,1315,"[[755, 1], [1155, 1], [815, 1], [755, 1]]",4
54,2778,"[[1405, 1], [755, 1], [135, 1], [161, 1], [280, 1]]",3
28,1615,"[[1449, 1]]",5
4,275,"[[615, 1]]",2
33,1705,"[[94, 1], [718, 1], [892, 1]]",5
37,458,"[[192, 1]]",4
33,953,"[[506, 1], [468, 1], [538, 1]]",4
12,51,"[[181, 1]]",3
4,378,"[[614, 1], [851, 1], [615, 1], [405, 1]]",4
62,1109,"[[1462, 1]]",4
42,1076,"[[935, 1], [1048, 1], [1235, 1], [399, 1], [309, 1]]",2
40,1772,"[[190, 1], [567, 1], [447, 1], [371, 1], [1048, 1], [60, 1]]",4
33,165,"[[813, 1], [864, 1]]",3
41,1701,"[[807, 1], [98, 1], [350, 1], [370, 1], [1510, 1]]",5
11,1596,"[[755, 1]]",2
10,529,"[[1362, 1], [426, 1]]",5
10,1604,"[[1235, 1]]",4
0,666,"[[1240, 1], [875, 1], [190, 1], [614, 1], [1399, 1]]",4
41,2343,"[[190, 1]]",3
55,763,"[[573, 1], [41, 1]]",3
34,7,"[[755, 1], [864, 1], [301, 1]]",5
1,1309,"[[421, 1], [334, 1]]",4
12,553,"[[506, 1], [755, 1]]",2
6,147,"[[132, 1], [173, 1]]",2
59,1795,"[[432, 1], [506, 1], [1472, 1], [1144, 1], [1386, 1], [176, 1], [41, 1], [892, 1]]",4
45,384,"[[892, 1], [462, 1], [892, 1]]",5
29,1584,"[[884, 1]]",4
10,1970,"[[892, 1], [345, 1]]",4
57,848,"[[542, 1], [94, 1], [309, 1], [309, 1]]",4
60,824,"[[1048, 1]]",5
41,1756,"[[755, 1], [41, 1], [471, 1]]",3
37,2067,"[[1270, 1], [131, 1]]",3
