,0,1,2
1180,16@1901,"[[101, 1], [1385, 1]]",5.0
1181,34@2144,"[[46, 1], [506, 1], [1392, 1], [889, 1], [815, 1], [506, 1], [131, 1], [1513, 1]]",4.0
1182,59@2033,"[[506, 1], [1547, 1], [1422, 1]]",5.0
1183,63@2326,"[[98, 1]]",4.0
1184,55@1420,"[[413, 1]]",5.0
1185,8@42,"[[617, 1], [1386, 1]]",4.0
1186,63@1179,"[[98, 1], [421, 1], [967, 1]]",5.0
1187,12@780,"[[576, 1], [421, 1], [255, 1]]",5.0
1188,37@2140,"[[692, 1], [815, 1]]",3.0
1189,12@306,"[[1086, 1], [573, 1], [675, 1]]",2.0
1190,33@1418,"[[71, 1], [94, 1], [468, 1], [1093, 1], [864, 1], [573, 1]]",4.0
1191,37@1073,"[[1240, 1], [1095, 1]]",5.0
1192,27@430,"[[769, 1], [131, 1], [370, 1], [39, 1], [892, 1], [607, 1]]",5.0
1193,20@1973,"[[12, 1], [798, 1]]",5.0
1194,15@110,"[[1382, 1], [875, 1], [19, 1], [51, 1], [131, 1], [1385, 1]]",4.0
1195,22@837,"[[1240, 1], [1174, 1], [1465, 1], [131, 1], [20, 1], [889, 1], [24, 1], [470, 1], [538, 1], [912, 1]]",4.0
1196,10@1445,"[[99, 1], [544, 1], [131, 1], [892, 1]]",2.0
1197,60@2332,"[[190, 1], [1390, 1], [746, 1], [1501, 1], [1445, 1]]",4.0
1198,0@1711,"[[209, 1], [1416, 1]]",5.0
1199,14@1215,"[[421, 1], [42, 1]]",1.0
1200,24@1622,"[[1527, 1], [506, 1], [573, 1], [755, 1], [224, 1], [538, 1], [506, 1]]",4.0
1201,33@1927,"[[435, 1], [1279, 1]]",3.0
1202,52@9,"[[60, 1], [617, 1]]",2.0
1203,9@1246,"[[1437, 1]]",5.0
1204,28@1202,"[[617, 1], [1236, 1], [385, 1], [660, 1], [1462, 1], [232, 1]]",5.0
1205,12@337,"[[143, 1], [557, 1], [1009, 1], [98, 1], [1251, 1], [1136, 1], [864, 1], [889, 1], [1542, 1], [143, 1], [1452, 1]]",4.0
1206,10@2132,"[[1049, 1], [892, 1], [1093, 1]]",4.0
1207,37@1921,"[[1270, 1], [56, 1], [190, 1], [555, 1], [1441, 1], [1462, 1], [1380, 1]]",4.0
1208,57@459,"[[795, 1], [1548, 1], [280, 1], [1250, 1]]",5.0
1209,36@25,"[[53, 1], [807, 1], [1385, 1]]",2.0
1210,6@763,"[[1366, 1]]",3.0
1211,26@2608,"[[586, 1], [1462, 1]]",4.0
1212,37@301,"[[1547, 1]]",4.0
1213,0@997,"[[106, 1], [851, 1], [131, 1], [892, 1], [538, 1]]",5.0
1214,46@2493,"[[864, 1], [1279, 1]]",3.0
1215,55@650,"[[1399, 1], [635, 1], [1445, 1]]",4.0
1216,52@1573,"[[361, 1]]",4.0
1217,26@1716,"[[971, 1]]",4.0
1218,1@746,"[[421, 1], [334, 1], [1286, 1], [912, 1], [51, 1], [334, 1]]",2.0
1219,59@950,"[[356, 1], [405, 1], [173, 1], [735, 1], [892, 1]]",4.0
1220,54@1030,"[[1205, 1], [1386, 1], [173, 1], [1542, 1], [441, 1], [1279, 1]]",5.0
1221,46@890,"[[309, 1], [704, 1], [892, 1]]",4.0
1222,27@82,"[[1093, 1], [892, 1], [1445, 1]]",5.0
1223,51@2666,"[[692, 1], [1425, 1], [573, 1], [384, 1], [1093, 1], [309, 1], [993, 1], [441, 1]]",4.0
1224,4@1161,"[[190, 1], [614, 1], [304, 1], [909, 1], [1422, 1], [718, 1], [1007, 1], [1444, 1], [356, 1]]",1.0
1225,46@977,"[[1555, 1]]",4.0
1226,48@524,"[[538, 1]]",3.0
1227,33@1115,"[[618, 1]]",4.0
1228,13@1320,"[[468, 1]]",4.0
1229,16@1588,"[[421, 1], [1086, 1], [429, 1], [334, 1], [399, 1], [429, 1]]",4.0
1230,25@958,"[[1024, 1]]",5.0
1231,51@992,"[[692, 1]]",4.0
1232,3@640,"[[209, 1]]",5.0
1233,31@2802,"[[421, 1], [851, 1], [1484, 1], [232, 1]]",3.0
1234,26@2263,"[[892, 1], [538, 1], [1553, 1]]",3.0
1235,26@1161,"[[176, 1]]",5.0
1236,41@2028,"[[586, 1]]",5.0
1237,59@955,"[[1240, 1], [493, 1], [413, 1], [1048, 1], [892, 1], [1242, 1]]",4.0
1238,59@244,"[[586, 1], [586, 1]]",5.0
1239,34@709,"[[9, 1], [1342, 1], [131, 1]]",3.0
1240,37@2541,"[[692, 1], [752, 1], [957, 1]]",4.0
1241,25@1440,"[[1527, 1], [1001, 1], [732, 1], [889, 1]]",4.0
1242,4@2028,"[[190, 1], [586, 1]]",4.0
1243,19@759,"[[631, 1], [309, 1]]",3.0
1244,41@2112,"[[1196, 1], [1425, 1]]",4.0
1245,12@1576,"[[1320, 1], [9, 1], [900, 1], [223, 1], [755, 1], [827, 1], [1180, 1]]",5.0
1246,54@85,"[[522, 1]]",4.0
1247,53@445,"[[1284, 1]]",5.0
1248,37@853,"[[692, 1]]",4.0
1249,60@2346,"[[106, 1], [1266, 1], [1168, 1], [230, 1], [892, 1]]",3.0
1250,38@731,"[[621, 1]]",5.0
1251,41@1069,"[[1386, 1], [1533, 1], [406, 1]]",4.0
1252,41@636,"[[1338, 1], [345, 1]]",4.0
1253,59@288,"[[65, 1]]",4.0
1254,36@1686,"[[435, 1], [573, 1]]",3.0
1255,37@576,"[[935, 1], [1210, 1], [1048, 1], [482, 1]]",2.5
1256,56@2082,"[[809, 1], [827, 1]]",4.0
1257,25@339,"[[614, 1], [29, 1], [892, 1], [538, 1], [1437, 1], [1370, 1], [421, 1], [190, 1], [1086, 1], [1141, 1], [20, 1], [1168, 1], [405, 1], [1367, 1], [651, 1], [1269, 1]]",3.5
1258,55@1530,"[[1527, 1], [835, 1], [131, 1], [329, 1], [835, 1]]",5.0
1259,58@229,"[[755, 1], [1542, 1], [1433, 1]]",4.0
1260,1@168,"[[131, 1], [1093, 1], [1439, 1], [1422, 1]]",3.0
1261,41@2586,"[[94, 1], [393, 1], [1089, 1], [875, 1]]",4.0
1262,6@2345,"[[1477, 1], [1386, 1], [459, 1], [522, 1]]",4.5
1263,14@2255,"[[1102, 1]]",3.0
1264,21@2042,"[[1548, 1], [1093, 1]]",3.0
1265,53@2284,"[[618, 1], [440, 1], [1386, 1], [202, 1]]",4.0
1266,29@155,"[[586, 1]]",4.0
1267,12@460,"[[30, 1], [900, 1], [809, 1], [615, 1], [1533, 1], [98, 1], [1093, 1]]",3.0
1268,0@2205,"[[421, 1], [404, 1], [1460, 1], [468, 1], [1422, 1], [892, 1]]",4.0
1269,8@1360,"[[514, 1], [782, 1], [1386, 1], [1445, 1], [232, 1]]",3.0
1270,37@578,"[[900, 1], [421, 1]]",4.0
1271,38@61,"[[426, 1]]",5.0
1272,59@676,"[[1093, 1], [935, 1], [472, 1]]",4.0
1273,6@560,"[[1102, 1], [615, 1], [556, 1], [72, 1]]",2.0
1274,20@542,"[[1386, 1]]",4.0
1275,34@1591,"[[967, 1]]",3.0
1276,61@2040,"[[892, 1]]",3.0
1277,10@364,"[[1048, 1], [993, 1], [344, 1]]",3.0
1278,12@1301,"[[692, 1], [1385, 1], [851, 1], [437, 1], [131, 1], [889, 1], [173, 1], [1422, 1], [470, 1], [892, 1], [263, 1], [1385, 1], [889, 1], [181, 1]]",2.0
1279,1@539,"[[1468, 1]]",3.0
1280,57@901,"[[1531, 1]]",5.0
1281,17@717,"[[1495, 1], [1495, 1]]",5.0
1282,22@1585,"[[851, 1]]",5.0
1283,29@71,"[[131, 1]]",3.0
1284,22@345,"[[692, 1], [506, 1], [106, 1]]",3.0
1285,16@1570,"[[1100, 1], [755, 1]]",2.0
1286,33@1536,"[[875, 1]]",4.0
1287,29@1771,"[[807, 1], [900, 1], [1251, 1], [186, 1], [755, 1], [1244, 1], [1086, 1], [473, 1], [538, 1]]",3.0
1288,41@2473,"[[815, 1], [1251, 1]]",4.0
1289,27@2717,"[[71, 1], [640, 1], [1507, 1]]",4.0
1290,5@37,"[[1093, 1]]",1.0
1291,52@585,"[[1385, 1], [1075, 1], [365, 1], [1097, 1], [935, 1]]",5.0
1292,35@2145,"[[1446, 1], [1386, 1], [1416, 1], [389, 1]]",4.0
1293,51@182,"[[1352, 1], [1461, 1], [60, 1]]",4.0
1294,8@1090,"[[430, 1], [441, 1], [384, 1]]",2.0
1295,19@1828,"[[1009, 1], [13, 1], [46, 1], [1086, 1], [851, 1], [131, 1]]",4.0
1296,52@2797,"[[1385, 1], [494, 1], [592, 1], [1214, 1], [161, 1], [1398, 1]]",5.0
1297,10@2471,"[[875, 1], [190, 1], [1385, 1], [387, 1], [851, 1], [1205, 1], [1386, 1], [1048, 1], [741, 1], [892, 1], [1422, 1]]",4.0
1298,27@219,"[[1240, 1], [875, 1], [443, 1], [720, 1]]",4.0
1299,42@1508,"[[809, 1], [1009, 1]]",4.0
1300,52@2307,"[[334, 1]]",4.0
1301,29@164,"[[206, 1], [1513, 1], [206, 1]]",4.0
1302,26@2400,"[[413, 1]]",2.0
1303,12@292,"[[13, 1], [586, 1]]",4.0
1304,27@1994,"[[506, 1]]",4.0
1305,10@430,"[[98, 1], [468, 1], [1093, 1], [344, 1]]",4.0
1306,35@2234,"[[892, 1]]",4.0
1307,42@2612,"[[51, 1], [334, 1], [892, 1], [892, 1]]",4.0
1308,1@2666,"[[131, 1], [41, 1], [892, 1]]",4.0
1309,23@503,"[[98, 1], [506, 1], [864, 1], [889, 1]]",4.0
1310,59@337,"[[1205, 1], [755, 1], [1093, 1], [435, 1], [1045, 1], [892, 1]]",4.0
1311,41@1342,"[[1386, 1]]",5.0
1312,37@708,"[[557, 1]]",3.0
1313,33@505,"[[468, 1], [1131, 1], [321, 1]]",4.0
1314,45@1491,"[[586, 1]]",5.0
1315,2@389,"[[617, 1]]",4.0
1316,27@1875,"[[1093, 1], [173, 1], [1120, 1]]",5.0
1317,32@2653,"[[432, 1], [1251, 1], [561, 1], [847, 1], [892, 1]]",4.0
1318,10@611,"[[501, 1], [190, 1], [421, 1], [370, 1], [1439, 1]]",3.0
1319,59@2770,"[[131, 1], [1093, 1]]",4.0
1320,11@151,"[[542, 1]]",5.0
1321,12@1518,"[[583, 1], [1136, 1], [1033, 1], [746, 1], [319, 1], [548, 1], [728, 1], [573, 1], [1553, 1]]",5.0
1322,12@370,"[[736, 1], [1399, 1], [851, 1], [755, 1], [736, 1]]",4.0
1323,38@289,"[[1006, 1], [1049, 1]]",5.0
1324,62@1574,"[[106, 1], [542, 1], [755, 1]]",4.0
1325,25@1125,"[[30, 1], [1205, 1], [728, 1], [1026, 1], [39, 1], [889, 1], [815, 1]]",3.0
1326,37@1392,"[[190, 1], [892, 1], [989, 1]]",4.0
1327,9@323,"[[1495, 1]]",4.0
1328,36@1095,"[[98, 1], [1547, 1], [967, 1]]",4.0
1329,61@2270,"[[755, 1], [135, 1], [1125, 1], [161, 1], [538, 1]]",4.0
1330,25@1612,"[[41, 1], [98, 1]]",3.0
1331,63@2679,"[[369, 1], [892, 1]]",5.0
1332,28@1933,"[[51, 1], [614, 1], [334, 1], [1230, 1], [847, 1]]",3.0
1333,59@1745,"[[356, 1], [125, 1], [1437, 1]]",4.0
1334,4@257,"[[583, 1], [1266, 1], [864, 1], [967, 1], [1417, 1], [344, 1]]",4.0
1335,55@2095,"[[1361, 1]]",4.0
1336,58@2652,"[[1048, 1]]",4.0
1337,16@378,"[[1444, 1], [1368, 1], [614, 1], [131, 1], [413, 1], [1006, 1], [1048, 1], [413, 1], [1553, 1]]",4.0
1338,28@167,"[[1386, 1], [173, 1]]",4.0
1339,10@181,"[[432, 1]]",5.0
1340,12@312,"[[1308, 1], [501, 1], [276, 1], [421, 1], [581, 1], [1041, 1], [1046, 1], [365, 1], [1220, 1], [1441, 1], [173, 1], [718, 1], [401, 1], [892, 1], [1437, 1], [692, 1], [841, 1], [1205, 1], [833, 1], [186, 1], [1501, 1], [313, 1]]",3.0
1341,1@748,"[[771, 1]]",5.0
1342,34@1477,"[[501, 1], [506, 1], [755, 1], [889, 1], [173, 1], [815, 1]]",4.0
1343,61@1273,"[[190, 1], [356, 1], [614, 1], [1093, 1], [892, 1]]",4.0
1344,47@1629,"[[506, 1], [935, 1]]",3.0
1345,25@2048,"[[192, 1], [1527, 1], [421, 1], [98, 1], [1540, 1], [176, 1], [993, 1], [131, 1], [173, 1], [176, 1], [892, 1], [1147, 1], [435, 1], [1425, 1]]",4.0
1346,46@1290,"[[1425, 1], [1048, 1]]",4.0
1347,37@839,"[[148, 1], [190, 1], [25, 1], [60, 1], [716, 1], [1552, 1], [1352, 1]]",5.0
1348,48@2557,"[[209, 1], [935, 1]]",4.0
1349,59@738,"[[935, 1]]",5.0
1350,32@2071,"[[1170, 1], [1235, 1]]",5.0
1351,61@2765,"[[432, 1], [935, 1], [435, 1], [697, 1], [1422, 1]]",5.0
1352,12@2105,"[[692, 1]]",3.0
1353,25@1248,"[[446, 1], [1009, 1], [190, 1], [87, 1], [254, 1]]",3.0
1354,41@1964,"[[1416, 1]]",4.0
1355,12@861,"[[506, 1], [1168, 1]]",3.0
1356,33@1963,"[[668, 1]]",4.0
1357,57@2083,"[[1461, 1], [937, 1], [1386, 1]]",4.0
1358,36@1407,"[[421, 1], [755, 1]]",4.0
1359,4@2519,"[[1443, 1], [573, 1], [399, 1], [194, 1], [1048, 1]]",2.0
1360,16@1528,"[[131, 1], [538, 1]]",4.0
1361,11@2154,"[[441, 1]]",5.0
1362,13@871,"[[19, 1], [421, 1], [1044, 1], [851, 1], [186, 1], [443, 1], [405, 1], [889, 1], [538, 1], [254, 1]]",5.0
1363,47@1232,"[[542, 1], [771, 1], [1006, 1]]",4.0
1364,4@1837,"[[1442, 1], [501, 1], [182, 1], [538, 1]]",3.0
1365,33@2648,"[[851, 1], [618, 1], [413, 1], [125, 1], [892, 1]]",4.0
1366,10@884,"[[678, 1], [501, 1], [1044, 1], [1386, 1], [1093, 1], [173, 1]]",4.0
1367,1@1159,"[[1383, 1], [209, 1], [756, 1]]",4.0
1368,41@1557,"[[1382, 1], [9, 1], [1520, 1], [42, 1], [807, 1], [904, 1]]",5.0
1369,12@2626,"[[807, 1], [402, 1], [1547, 1], [573, 1], [622, 1], [1093, 1], [1379, 1], [33, 1], [697, 1], [176, 1]]",5.0
1370,28@26,"[[964, 1]]",2.0
1371,25@1583,"[[46, 1]]",2.0
1372,37@1874,"[[131, 1]]",3.0
1373,1@1600,"[[453, 1]]",2.0
1374,1@1355,"[[506, 1], [506, 1]]",1.0
1375,42@2630,"[[807, 1], [573, 1], [755, 1], [1386, 1]]",5.0
1376,24@578,"[[228, 1], [506, 1], [7, 1]]",5.0
1377,48@1959,"[[13, 1], [586, 1]]",4.0
1378,59@1252,"[[164, 1], [892, 1], [795, 1]]",4.0
1379,42@1994,"[[506, 1], [1048, 1], [538, 1], [815, 1]]",5.0
1380,57@2034,"[[875, 1], [734, 1]]",3.0
1381,10@1712,"[[57, 1], [71, 1], [72, 1], [1029, 1]]",4.0
1382,61@1216,"[[190, 1], [421, 1], [51, 1], [436, 1], [173, 1], [232, 1], [312, 1]]",3.0
1383,57@1088,"[[106, 1], [1131, 1], [155, 1], [553, 1]]",4.0
1384,59@1887,"[[206, 1]]",4.0
1385,43@2727,"[[440, 1], [892, 1]]",2.0
1386,42@1886,"[[1096, 1], [573, 1], [435, 1]]",4.0
1387,51@498,"[[1407, 1], [755, 1], [730, 1], [805, 1]]",4.0
1388,52@1050,"[[692, 1], [809, 1], [864, 1], [1065, 1], [131, 1]]",5.0
1389,52@2696,"[[356, 1], [1251, 1], [1026, 1], [864, 1], [1315, 1], [435, 1], [173, 1], [506, 1]]",5.0
1390,49@349,"[[1256, 1], [98, 1], [131, 1], [209, 1], [892, 1]]",2.0
1391,31@2230,"[[430, 1], [1315, 1]]",5.0
1392,13@721,"[[1009, 1], [468, 1]]",5.0
1393,12@2142,"[[935, 1]]",3.0
1394,0@2737,"[[1385, 1], [614, 1], [1489, 1]]",5.0
1395,8@2525,"[[1536, 1], [230, 1], [1422, 1], [1530, 1]]",3.0
1396,59@1315,"[[807, 1]]",2.0
1397,16@1146,"[[755, 1]]",4.0
1398,60@1414,"[[321, 1], [1083, 1], [1501, 1]]",5.0
1399,13@226,"[[1134, 1]]",5.0
1400,25@1319,"[[755, 1], [406, 1], [892, 1]]",3.0
1401,37@2351,"[[1093, 1]]",5.0
1402,1@1197,"[[1086, 1], [1367, 1], [993, 1]]",4.0
1403,12@789,"[[356, 1]]",3.0
1404,40@406,"[[250, 1], [809, 1], [1315, 1], [321, 1], [1422, 1]]",3.0
1405,61@1205,"[[718, 1]]",4.0
1406,26@735,"[[935, 1]]",4.0
1407,29@2405,"[[432, 1], [161, 1]]",5.0
1408,10@2324,"[[807, 1], [775, 1], [660, 1], [1422, 1]]",4.0
1409,5@503,"[[1044, 1], [1214, 1], [805, 1], [892, 1], [864, 1]]",4.0
1410,37@855,"[[42, 1]]",4.0
1411,28@884,"[[1270, 1], [1288, 1], [182, 1], [1278, 1], [173, 1], [690, 1], [718, 1], [538, 1], [1223, 1], [275, 1], [1390, 1], [72, 1], [1422, 1], [309, 1], [182, 1]]",4.0
1412,12@561,"[[1048, 1]]",4.0
1413,10@339,"[[106, 1], [421, 1], [98, 1], [1205, 1], [851, 1], [313, 1], [254, 1], [42, 1]]",5.0
1414,24@1719,"[[1320, 1], [99, 1], [621, 1], [864, 1]]",4.0
1415,48@1569,"[[855, 1], [441, 1]]",4.0
1416,29@811,"[[426, 1], [426, 1]]",5.0
1417,6@2291,"[[466, 1], [506, 1], [892, 1]]",5.0
1418,23@1489,"[[697, 1]]",3.0
1419,45@869,"[[935, 1]]",4.0
1420,1@2526,"[[190, 1], [555, 1], [468, 1], [440, 1]]",4.0
1421,25@1970,"[[692, 1], [1251, 1], [209, 1], [864, 1], [176, 1], [538, 1], [1382, 1]]",4.0
1422,19@1753,"[[1093, 1], [1048, 1]]",4.0
1423,12@1595,"[[350, 1], [809, 1], [1513, 1], [125, 1], [892, 1]]",4.0
1424,46@2010,"[[1386, 1], [1048, 1]]",4.0
1425,42@1074,"[[1386, 1], [1048, 1], [471, 1], [812, 1]]",4.0
1426,55@414,"[[1495, 1], [710, 1], [1048, 1], [487, 1]]",4.0
1427,41@355,"[[56, 1], [581, 1], [614, 1], [851, 1], [567, 1], [650, 1], [41, 1], [106, 1]]",3.0
1428,24@2768,"[[692, 1], [131, 1], [1422, 1], [190, 1], [421, 1], [131, 1], [1026, 1], [248, 1], [321, 1], [892, 1]]",2.5
1429,22@909,"[[912, 1], [1445, 1], [1309, 1]]",4.0
1430,6@110,"[[875, 1], [714, 1], [56, 1], [1249, 1], [615, 1], [182, 1], [157, 1], [725, 1]]",4.0
1431,10@289,"[[56, 1], [1472, 1], [621, 1], [405, 1]]",5.0
1432,12@426,"[[432, 1], [807, 1], [190, 1], [1513, 1], [925, 1], [692, 1]]",4.0
1433,57@1080,"[[506, 1], [152, 1], [114, 1]]",4.0
1434,29@2724,"[[1382, 1], [875, 1], [98, 1], [365, 1], [72, 1]]",3.0
1435,31@1147,"[[692, 1], [106, 1], [356, 1], [99, 1], [1046, 1], [1386, 1], [173, 1], [1422, 1]]",4.0
1436,30@2722,"[[875, 1]]",4.0
1437,10@1363,"[[1382, 1], [621, 1]]",2.0
1438,42@1161,"[[614, 1], [413, 1]]",4.0
1439,41@2615,"[[167, 1]]",5.0
1440,41@290,"[[443, 1]]",5.0
1441,47@2088,"[[929, 1], [209, 1], [1093, 1], [478, 1]]",5.0
1442,24@950,"[[1372, 1], [360, 1], [157, 1], [1422, 1], [1437, 1]]",4.0
1443,63@563,"[[892, 1]]",5.0
1444,52@1548,"[[98, 1], [1284, 1], [542, 1], [472, 1], [892, 1]]",4.0
1445,12@432,"[[404, 1], [851, 1], [1544, 1], [804, 1], [1525, 1], [1103, 1], [1048, 1], [993, 1], [1380, 1], [692, 1], [413, 1], [668, 1], [1380, 1]]",3.0
1446,21@2486,"[[1093, 1]]",4.0
1447,41@592,"[[755, 1], [1523, 1], [1125, 1]]",4.0
1448,22@2637,"[[1086, 1]]",4.0
1449,3@2092,"[[82, 1], [520, 1]]",5.0
1450,42@1739,"[[421, 1]]",4.0
1451,57@1750,"[[795, 1], [1385, 1], [544, 1], [1168, 1]]",4.0
1452,42@121,"[[1112, 1], [1386, 1], [892, 1], [280, 1]]",3.0
1453,0@1656,"[[1286, 1], [413, 1]]",3.0
1454,36@1218,"[[542, 1], [42, 1]]",3.0
1455,3@704,"[[615, 1], [1542, 1], [892, 1], [864, 1]]",2.0
1456,52@23,"[[586, 1]]",5.0
1457,10@2411,"[[501, 1], [552, 1], [718, 1], [1219, 1], [1453, 1]]",4.0
1458,52@2055,"[[1093, 1], [892, 1], [1422, 1], [912, 1]]",4.0
1459,10@2096,"[[1026, 1], [435, 1]]",4.0
1460,25@1462,"[[1044, 1], [1026, 1], [1220, 1], [161, 1], [1067, 1]]",3.0
1461,36@2713,"[[464, 1]]",5.0
1462,1@1508,"[[106, 1], [889, 1], [847, 1], [1048, 1]]",5.0
1463,25@814,"[[1143, 1]]",3.0
1464,31@1975,"[[1548, 1], [1150, 1]]",4.0
1465,41@480,"[[573, 1], [453, 1], [1048, 1]]",4.0
1466,15@1012,"[[9, 1], [1048, 1], [1235, 1]]",4.0
1467,1@837,"[[421, 1], [190, 1], [851, 1], [1390, 1], [435, 1], [892, 1], [1431, 1]]",4.0
1468,24@1597,"[[692, 1], [718, 1], [1086, 1]]",3.0
1469,33@634,"[[131, 1], [967, 1]]",5.0
1470,8@1744,"[[937, 1]]",5.0
1471,23@909,"[[714, 1], [614, 1], [1167, 1], [746, 1], [232, 1], [892, 1]]",4.0
1472,9@1968,"[[1144, 1]]",2.0
1473,47@2247,"[[704, 1]]",5.0
1474,33@449,"[[9, 1], [98, 1], [864, 1]]",4.0
1475,10@1642,"[[615, 1], [892, 1]]",3.0
1476,10@1664,"[[501, 1], [1386, 1], [864, 1], [892, 1], [538, 1], [421, 1], [468, 1]]",4.0
1477,14@2691,"[[1086, 1], [1093, 1], [1533, 1], [1086, 1], [1419, 1], [477, 1]]",4.0
1478,12@463,"[[232, 1], [937, 1], [925, 1], [232, 1]]",4.5
1479,37@1251,"[[106, 1], [1513, 1]]",4.0
1480,10@825,"[[9, 1], [1048, 1], [1366, 1]]",4.0
1481,31@267,"[[1283, 1]]",4.0
1482,48@2489,"[[1060, 1], [1315, 1], [176, 1], [1521, 1], [435, 1]]",3.0
1483,41@417,"[[730, 1]]",3.0
1484,59@2159,"[[432, 1], [795, 1], [615, 1], [309, 1], [421, 1]]",4.0
1485,23@1942,"[[190, 1], [773, 1], [675, 1], [615, 1], [309, 1], [1065, 1], [1089, 1], [615, 1]]",3.0
1486,17@618,"[[435, 1], [604, 1]]",3.0
1487,25@845,"[[798, 1]]",3.0
1488,16@313,"[[1507, 1], [39, 1], [1184, 1], [892, 1]]",5.0
1489,41@935,"[[72, 1], [561, 1], [1366, 1], [538, 1]]",4.0
1490,46@2513,"[[161, 1]]",5.0
1491,4@460,"[[892, 1], [1533, 1]]",3.0
1492,43@1338,"[[514, 1], [173, 1]]",3.0
1493,46@2760,"[[557, 1], [1093, 1], [1048, 1], [471, 1]]",4.0
1494,28@289,"[[1009, 1], [190, 1], [614, 1], [87, 1]]",5.0
1495,11@2146,"[[46, 1]]",3.0
1496,62@607,"[[557, 1], [468, 1], [586, 1], [1386, 1], [1462, 1]]",5.0
1497,10@580,"[[186, 1], [173, 1]]",3.0
1498,33@2265,"[[190, 1], [334, 1], [375, 1], [360, 1], [376, 1], [413, 1]]",3.0
1499,37@1565,"[[938, 1]]",4.0
1500,47@585,"[[1235, 1]]",5.0
1501,4@821,"[[533, 1], [15, 1], [1048, 1]]",2.0
1502,50@1414,"[[692, 1], [441, 1], [1236, 1]]",5.0
1503,37@2755,"[[1472, 1], [573, 1], [675, 1], [1168, 1]]",4.0
1504,29@1004,"[[370, 1], [967, 1], [864, 1]]",4.0
1505,29@1684,"[[1484, 1], [309, 1], [176, 1], [1086, 1]]",4.0
1506,37@2575,"[[1527, 1], [150, 1], [692, 1]]",3.0
1507,25@2558,"[[1382, 1], [78, 1], [1006, 1], [946, 1], [435, 1]]",3.0
1508,34@1046,"[[501, 1], [1401, 1], [557, 1]]",4.0
1509,6@934,"[[795, 1], [506, 1]]",2.0
1510,32@2109,"[[1270, 1], [190, 1], [1286, 1], [1228, 1], [345, 1], [1445, 1], [51, 1], [345, 1]]",5.0
1511,48@1419,"[[94, 1], [1048, 1], [41, 1], [131, 1]]",5.0
1512,6@2328,"[[112, 1]]",4.0
1513,59@1085,"[[106, 1]]",3.0
1514,33@629,"[[856, 1], [875, 1], [478, 1], [807, 1], [514, 1], [191, 1], [967, 1], [41, 1], [9, 1], [1251, 1]]",5.0
1515,61@617,"[[795, 1], [1060, 1], [1521, 1], [173, 1], [1279, 1]]",4.0
1516,55@1199,"[[1292, 1], [1386, 1], [371, 1], [60, 1], [1552, 1]]",4.0
1517,10@1851,"[[755, 1]]",4.0
1518,58@1688,"[[106, 1], [714, 1], [421, 1], [131, 1], [1026, 1], [1422, 1], [892, 1], [912, 1], [1422, 1]]",2.0
1519,54@2774,"[[601, 1], [173, 1], [1422, 1], [309, 1]]",3.0
1520,28@1638,"[[1118, 1], [969, 1]]",3.0
1521,14@2212,"[[428, 1], [304, 1], [376, 1], [993, 1], [1380, 1]]",4.0
1522,37@1547,"[[1122, 1]]",5.0
1523,12@2098,"[[1425, 1], [435, 1], [345, 1], [1542, 1]]",3.0
1524,61@1614,"[[190, 1], [851, 1], [1022, 1], [555, 1], [1422, 1], [1445, 1], [356, 1]]",3.0
1525,54@2778,"[[1405, 1], [755, 1], [135, 1], [161, 1], [280, 1]]",3.0
1526,28@1615,"[[1449, 1]]",5.0
1527,33@1705,"[[94, 1], [718, 1], [892, 1]]",5.0
1528,37@458,"[[192, 1]]",4.0
1529,33@953,"[[506, 1], [468, 1], [538, 1]]",4.0
1530,4@378,"[[614, 1], [851, 1], [615, 1], [405, 1]]",4.0
1531,62@1109,"[[1462, 1]]",4.0
1532,42@1076,"[[935, 1], [1048, 1], [1235, 1], [399, 1], [309, 1]]",2.0
1533,40@1772,"[[190, 1], [567, 1], [447, 1], [371, 1], [1048, 1], [60, 1]]",4.0
1534,33@165,"[[813, 1], [864, 1]]",3.0
1535,41@1701,"[[807, 1], [98, 1], [350, 1], [370, 1], [1510, 1]]",5.0
1536,11@1596,"[[755, 1]]",2.0
1537,10@529,"[[1362, 1], [426, 1]]",5.0
1538,10@1604,"[[1235, 1]]",4.0
1539,0@666,"[[1240, 1], [875, 1], [190, 1], [614, 1], [1399, 1]]",4.0
1540,41@2343,"[[190, 1]]",3.0
1541,55@763,"[[573, 1], [41, 1]]",3.0
1542,34@7,"[[755, 1], [864, 1], [301, 1]]",5.0
1543,1@1309,"[[421, 1], [334, 1]]",4.0
1544,12@553,"[[506, 1], [755, 1]]",2.0
1545,6@147,"[[132, 1], [173, 1]]",2.0
1546,59@1795,"[[432, 1], [506, 1], [1472, 1], [1144, 1], [1386, 1], [176, 1], [41, 1], [892, 1]]",4.0
1547,45@384,"[[892, 1], [462, 1], [892, 1]]",5.0
1548,29@1584,"[[884, 1]]",4.0
1549,10@1970,"[[892, 1], [345, 1]]",4.0
1550,57@848,"[[542, 1], [94, 1], [309, 1], [309, 1]]",4.0
1551,41@1756,"[[755, 1], [41, 1], [471, 1]]",3.0
1552,37@2067,"[[1270, 1], [131, 1]]",3.0
1553,51@584,"[[1407, 1], [221, 1], [60, 1]]",5.0
1554,37@2214,"[[692, 1], [131, 1], [1168, 1], [892, 1]]",4.0
