,0,1,2
3644,19@1369,"[[573, 1], [42, 1]]",5.0
3645,36@755,"[[430, 1], [432, 1], [1483, 1], [755, 1], [309, 1]]",5.0
3646,56@1225,"[[421, 1], [51, 1], [851, 1], [440, 1], [660, 1], [1422, 1], [1317, 1]]",3.0
3647,13@2022,"[[1032, 1], [1266, 1], [755, 1], [594, 1]]",4.0
3648,23@2759,"[[807, 1], [1205, 1], [1093, 1], [421, 1]]",5.0
3649,33@1330,"[[875, 1], [583, 1], [129, 1], [644, 1], [94, 1], [1168, 1]]",4.0
3650,30@2691,"[[432, 1]]",4.0
3651,37@1000,"[[1501, 1], [435, 1], [587, 1], [892, 1], [41, 1]]",5.0
3652,55@934,"[[506, 1], [889, 1], [506, 1]]",2.0
3653,29@1865,"[[1009, 1], [1501, 1], [98, 1], [39, 1]]",4.0
3654,0@624,"[[807, 1], [42, 1]]",4.0
3655,39@2326,"[[1511, 1], [51, 1], [614, 1], [851, 1], [468, 1], [1026, 1], [1445, 1], [87, 1], [429, 1]]",4.0
3656,14@9,"[[60, 1]]",2.0
3657,12@1976,"[[644, 1], [556, 1]]",5.0
3658,27@671,"[[1461, 1], [1552, 1]]",4.0
3659,1@1872,"[[872, 1]]",3.0
3660,10@82,"[[692, 1]]",4.0
3661,48@1658,"[[586, 1]]",4.0
3662,14@1701,"[[807, 1], [775, 1], [1548, 1], [1136, 1], [384, 1], [1131, 1]]",4.0
3663,59@234,"[[1130, 1], [1143, 1], [131, 1]]",4.0
3664,48@1039,"[[692, 1], [501, 1], [1086, 1], [755, 1]]",4.0
3665,31@997,"[[1009, 1], [1501, 1], [736, 1], [614, 1], [684, 1], [1301, 1], [692, 1]]",4.0
3666,54@615,"[[404, 1], [1483, 1], [755, 1], [1521, 1]]",5.0
3667,37@1019,"[[1006, 1]]",4.0
3668,10@261,"[[94, 1], [176, 1], [1445, 1], [692, 1]]",3.0
3669,10@2082,"[[1547, 1], [892, 1], [514, 1], [1086, 1], [1251, 1], [514, 1], [1422, 1], [892, 1], [131, 1]]",3.5
3670,29@835,"[[192, 1], [368, 1], [99, 1], [127, 1], [280, 1]]",4.0
3671,28@146,"[[756, 1], [843, 1]]",5.0
3672,10@709,"[[1278, 1], [611, 1]]",3.0
3673,11@372,"[[1547, 1], [544, 1]]",4.0
3674,1@740,"[[1445, 1]]",2.0
3675,42@657,"[[692, 1], [1086, 1], [345, 1], [892, 1], [875, 1], [1385, 1]]",4.0
3676,42@790,"[[1386, 1]]",3.0
3677,62@776,"[[1151, 1], [791, 1]]",4.0
3678,33@1459,"[[807, 1], [795, 1]]",4.0
3679,51@260,"[[1266, 1], [131, 1], [892, 1], [967, 1], [627, 1]]",5.0
3680,30@1931,"[[1009, 1], [140, 1], [1270, 1]]",4.0
3681,33@1463,"[[1210, 1]]",4.0
3682,57@2573,"[[851, 1], [131, 1], [365, 1], [1007, 1], [1445, 1], [190, 1], [51, 1]]",4.0
3683,8@2611,"[[1390, 1], [360, 1]]",3.0
3684,48@1295,"[[501, 1], [1468, 1]]",3.0
3685,62@771,"[[1205, 1], [595, 1], [1422, 1]]",4.0
3686,7@2037,"[[295, 1]]",4.0
3687,61@1476,"[[468, 1], [458, 1], [471, 1], [232, 1], [653, 1], [885, 1]]",3.5
3688,62@566,"[[894, 1], [1086, 1], [1330, 1]]",3.0
3689,24@448,"[[1093, 1]]",4.0
3690,10@1783,"[[583, 1], [1483, 1], [1485, 1], [681, 1], [935, 1]]",4.0
3691,16@1321,"[[1382, 1], [678, 1], [1093, 1], [122, 1]]",4.0
3692,10@2269,"[[807, 1], [420, 1], [441, 1]]",4.0
3693,24@553,"[[938, 1]]",5.0
3694,36@252,"[[621, 1]]",4.0
3695,11@871,"[[544, 1], [246, 1]]",5.0
3696,36@1595,"[[1518, 1], [795, 1], [809, 1], [1533, 1], [538, 1]]",3.0
3697,14@532,"[[345, 1]]",5.0
3698,58@1655,"[[491, 1], [892, 1]]",5.0
3699,13@600,"[[502, 1]]",5.0
3700,12@577,"[[469, 1]]",3.0
3701,25@1673,"[[190, 1], [809, 1], [676, 1], [440, 1]]",2.0
3702,62@2233,"[[106, 1], [561, 1], [538, 1]]",3.0
3703,25@350,"[[106, 1], [421, 1], [1251, 1], [1266, 1], [506, 1], [435, 1]]",5.0
3704,51@1154,"[[755, 1], [615, 1], [795, 1]]",4.0
3705,60@2461,"[[223, 1], [1276, 1], [1266, 1], [1143, 1], [72, 1], [1029, 1], [1422, 1], [892, 1], [432, 1], [892, 1]]",4.0
3706,7@81,"[[1259, 1], [192, 1]]",4.0
3707,12@1247,"[[851, 1], [131, 1], [1305, 1], [615, 1], [1093, 1], [232, 1], [1422, 1], [892, 1], [254, 1], [131, 1], [440, 1], [538, 1]]",4.0
3708,26@800,"[[542, 1], [615, 1], [538, 1], [573, 1]]",3.0
3709,10@587,"[[1089, 1], [914, 1], [1168, 1], [1425, 1], [441, 1]]",4.0
3710,32@471,"[[190, 1], [334, 1], [1315, 1], [735, 1], [1007, 1], [1445, 1], [990, 1]]",5.0
3711,29@2257,"[[1009, 1], [1411, 1], [131, 1], [615, 1]]",3.0
3712,59@1491,"[[573, 1], [586, 1]]",5.0
3713,14@2789,"[[692, 1], [807, 1], [1086, 1], [98, 1], [809, 1], [404, 1], [182, 1], [280, 1], [351, 1], [889, 1]]",5.0
3714,61@1135,"[[615, 1], [1386, 1]]",3.0
3715,49@2565,"[[795, 1], [70, 1], [468, 1], [615, 1], [1006, 1], [309, 1], [1048, 1]]",5.0
3716,3@1733,"[[421, 1], [9, 1], [561, 1]]",2.0
3717,48@891,"[[912, 1], [12, 1], [586, 1]]",4.0
3718,36@1189,"[[557, 1]]",4.0
3719,12@2797,"[[692, 1], [98, 1], [1102, 1], [41, 1], [692, 1]]",3.0
3720,16@1160,"[[892, 1]]",5.0
3721,25@720,"[[370, 1], [435, 1]]",4.0
3722,3@2367,"[[432, 1], [313, 1]]",5.0
3723,32@2061,"[[190, 1], [131, 1], [190, 1], [131, 1]]",2.0
3724,52@404,"[[1483, 1]]",5.0
3725,41@791,"[[892, 1]]",3.0
3726,25@1687,"[[934, 1], [209, 1], [1168, 1]]",3.0
3727,52@1875,"[[831, 1], [621, 1], [47, 1], [960, 1], [232, 1], [538, 1]]",5.0
3728,39@2118,"[[1122, 1], [468, 1]]",5.0
3729,22@574,"[[506, 1], [614, 1]]",3.0
3730,37@1041,"[[864, 1]]",4.0
3731,61@685,"[[851, 1], [468, 1]]",4.0
3732,10@663,"[[1442, 1], [501, 1], [1251, 1], [468, 1], [358, 1], [1525, 1], [1533, 1], [1437, 1]]",4.0
3733,16@718,"[[1399, 1], [827, 1], [102, 1]]",4.0
3734,37@2786,"[[692, 1], [827, 1], [42, 1], [718, 1], [173, 1]]",4.0
3735,11@142,"[[192, 1]]",4.0
3736,33@2681,"[[809, 1], [892, 1]]",2.0
3737,48@2238,"[[99, 1], [692, 1], [938, 1]]",5.0
3738,12@1873,"[[1136, 1], [615, 1], [1329, 1], [1136, 1]]",3.0
3739,36@1696,"[[255, 1]]",4.0
3740,18@422,"[[827, 1], [719, 1], [309, 1]]",4.0
3741,37@2748,"[[432, 1], [851, 1], [332, 1], [1093, 1], [692, 1]]",4.0
3742,42@806,"[[421, 1], [98, 1], [506, 1], [1386, 1]]",2.0
3743,58@1910,"[[573, 1], [42, 1], [892, 1], [471, 1]]",4.0
3744,45@853,"[[131, 1], [131, 1], [892, 1]]",4.0
3745,59@1925,"[[106, 1], [1205, 1], [154, 1], [735, 1], [176, 1]]",5.0
3746,59@2276,"[[173, 1], [892, 1]]",4.0
3747,41@426,"[[827, 1]]",3.0
3748,27@1135,"[[1093, 1]]",5.0
3749,16@621,"[[501, 1]]",1.0
3750,59@1779,"[[441, 1]]",3.0
3751,21@319,"[[851, 1], [615, 1], [735, 1], [892, 1]]",3.0
3752,31@1418,"[[71, 1]]",4.0
3753,31@1016,"[[190, 1], [1367, 1]]",3.0
3754,54@1212,"[[557, 1]]",5.0
3755,39@1309,"[[1460, 1]]",4.0
3756,6@1300,"[[426, 1]]",5.0
3757,7@1337,"[[131, 1], [426, 1]]",4.0
3758,13@1880,"[[1386, 1]]",4.0
3759,20@1597,"[[112, 1], [131, 1]]",2.0
3760,34@1823,"[[156, 1]]",3.0
3761,55@2025,"[[1445, 1]]",5.0
3762,37@2637,"[[25, 1]]",4.0
3763,27@611,"[[892, 1]]",4.0
3764,52@734,"[[506, 1], [1044, 1], [640, 1], [892, 1]]",4.0
3765,29@2803,"[[534, 1], [1432, 1], [1513, 1], [1278, 1], [735, 1]]",5.0
3766,22@2547,"[[1437, 1]]",4.0
3767,17@1295,"[[131, 1], [992, 1]]",3.0
3768,12@782,"[[1382, 1], [190, 1], [51, 1], [804, 1], [1441, 1], [435, 1], [1367, 1], [912, 1]]",3.0
3769,4@2310,"[[190, 1], [1411, 1], [51, 1], [614, 1], [334, 1], [1396, 1]]",4.0
3770,29@441,"[[573, 1], [892, 1]]",2.0
3771,15@1047,"[[501, 1], [1425, 1], [1540, 1], [755, 1], [1484, 1], [935, 1], [345, 1], [1422, 1], [538, 1]]",4.0
3772,61@377,"[[795, 1], [809, 1], [538, 1]]",5.0
3773,52@9,"[[628, 1]]",1.0
3774,23@2231,"[[994, 1]]",4.0
3775,28@699,"[[1533, 1]]",4.0
3776,11@857,"[[356, 1]]",4.0
3777,62@530,"[[413, 1], [1401, 1], [892, 1]]",4.0
3778,41@1952,"[[773, 1], [735, 1], [892, 1]]",3.0
3779,29@713,"[[1168, 1]]",4.0
3780,11@382,"[[482, 1]]",4.0
3781,49@1538,"[[89, 1], [1099, 1]]",1.0
3782,25@2613,"[[46, 1], [1385, 1], [1144, 1], [1167, 1]]",4.0
3783,16@1921,"[[51, 1], [413, 1]]",3.0
3784,48@2627,"[[557, 1], [9, 1], [1437, 1]]",3.0
3785,59@2011,"[[715, 1], [692, 1], [824, 1], [309, 1]]",3.5
3786,48@1858,"[[1548, 1]]",4.0
3787,44@1876,"[[1386, 1], [538, 1]]",5.0
3788,55@560,"[[190, 1], [615, 1], [556, 1], [875, 1], [468, 1]]",3.0
3789,33@2430,"[[1461, 1], [1516, 1], [979, 1], [1552, 1]]",5.0
3790,54@738,"[[1386, 1]]",4.0
3791,46@1425,"[[1075, 1], [718, 1]]",4.0
3792,36@2697,"[[413, 1], [176, 1], [1422, 1]]",4.0
3793,54@1784,"[[98, 1], [573, 1], [1386, 1], [512, 1], [41, 1], [538, 1], [309, 1]]",3.0
3794,33@1498,"[[190, 1], [468, 1]]",4.0
3795,58@896,"[[1385, 1], [157, 1]]",5.0
3796,47@585,"[[897, 1], [1386, 1], [935, 1], [441, 1]]",5.0
3797,27@1773,"[[42, 1]]",5.0
3798,49@33,"[[573, 1], [413, 1], [94, 1], [140, 1]]",5.0
3799,33@2161,"[[1476, 1], [129, 1], [436, 1], [306, 1], [735, 1]]",3.0
3800,2@2792,"[[131, 1], [1093, 1]]",4.0
3801,41@1161,"[[614, 1], [1285, 1], [3, 1], [321, 1], [573, 1], [892, 1]]",2.0
3802,57@1535,"[[256, 1], [889, 1], [1048, 1], [1385, 1], [1142, 1]]",4.0
3803,37@893,"[[42, 1]]",3.0
3804,11@774,"[[735, 1], [432, 1]]",2.0
3805,29@2350,"[[432, 1], [583, 1]]",4.0
3806,63@1498,"[[1382, 1], [190, 1]]",4.0
3807,37@911,"[[9, 1], [692, 1], [1093, 1]]",5.0
3808,19@1166,"[[131, 1]]",3.0
3809,37@2677,"[[794, 1], [468, 1]]",4.0
3810,27@118,"[[1174, 1], [736, 1], [1120, 1], [1422, 1]]",4.0
3811,11@1740,"[[610, 1], [1221, 1], [692, 1]]",2.0
3812,10@2695,"[[501, 1], [99, 1], [717, 1], [1026, 1], [735, 1], [913, 1]]",4.0
3813,8@155,"[[1369, 1]]",3.0
3814,10@199,"[[356, 1], [535, 1]]",4.0
3815,41@669,"[[106, 1], [1385, 1]]",4.0
3816,33@1757,"[[1386, 1], [1000, 1]]",5.0
3817,57@420,"[[1240, 1], [465, 1], [334, 1], [804, 1], [440, 1]]",3.0
3818,6@1420,"[[1006, 1], [413, 1]]",5.0
3819,57@1752,"[[1540, 1], [441, 1]]",5.0
3820,37@2791,"[[1026, 1], [1093, 1]]",4.0
3821,12@1579,"[[681, 1], [586, 1]]",5.0
3822,22@628,"[[1553, 1]]",4.0
3823,4@1137,"[[443, 1], [1445, 1]]",5.0
3824,10@2013,"[[586, 1], [586, 1], [1128, 1], [681, 1]]",4.5
3825,16@2451,"[[170, 1], [1251, 1], [864, 1]]",4.0
3826,12@823,"[[682, 1]]",4.0
3827,33@433,"[[1382, 1], [98, 1], [404, 1], [1235, 1], [538, 1], [435, 1]]",5.0
3828,10@320,"[[1386, 1]]",5.0
3829,16@1435,"[[1114, 1], [1170, 1], [309, 1]]",4.0
3830,52@2313,"[[557, 1], [1048, 1]]",3.0
3831,46@1374,"[[344, 1]]",4.0
3832,46@931,"[[892, 1]]",5.0
3833,29@675,"[[718, 1]]",4.0
3834,35@1959,"[[1386, 1]]",4.0
3835,27@24,"[[1240, 1], [614, 1]]",5.0
3836,6@2136,"[[1009, 1], [190, 1], [399, 1], [1445, 1]]",2.0
3837,23@2562,"[[1144, 1], [1168, 1], [151, 1], [41, 1], [1542, 1]]",4.0
3838,19@2755,"[[809, 1], [889, 1], [1120, 1], [615, 1]]",2.0
3839,0@2328,"[[1240, 1], [1009, 1], [190, 1], [851, 1], [962, 1], [190, 1]]",3.0
3840,47@54,"[[1451, 1], [1237, 1], [644, 1], [321, 1], [967, 1]]",4.5
3841,55@1533,"[[614, 1], [1194, 1]]",4.0
3842,54@2400,"[[360, 1]]",4.0
3843,16@356,"[[135, 1], [967, 1], [173, 1]]",4.0
3844,2@1946,"[[1427, 1], [1210, 1], [1528, 1], [309, 1]]",4.0
3845,0@586,"[[557, 1]]",3.0
3846,35@1957,"[[1093, 1], [892, 1]]",4.0
3847,29@398,"[[692, 1], [900, 1], [718, 1], [538, 1]]",5.0
3848,27@1739,"[[795, 1], [809, 1], [468, 1], [892, 1], [1437, 1]]",5.0
3849,41@1658,"[[586, 1], [586, 1]]",5.0
3850,37@2038,"[[190, 1], [356, 1], [131, 1], [173, 1], [692, 1]]",3.0
3851,37@1458,"[[557, 1], [692, 1], [1256, 1], [468, 1], [309, 1], [1542, 1]]",4.0
3852,1@1650,"[[412, 1]]",4.0
3853,28@1235,"[[1416, 1], [26, 1]]",5.0
3854,6@240,"[[855, 1], [714, 1], [239, 1], [413, 1], [1340, 1], [331, 1], [1120, 1]]",3.0
3855,29@1914,"[[71, 1]]",4.0
3856,29@39,"[[573, 1]]",3.0
3857,27@1224,"[[1120, 1], [232, 1]]",4.0
3858,37@2783,"[[1513, 1], [435, 1], [173, 1], [1422, 1], [892, 1]]",4.0
3859,37@1225,"[[51, 1], [566, 1], [1422, 1]]",3.0
3860,12@1449,"[[698, 1]]",4.0
3861,52@671,"[[334, 1], [231, 1], [771, 1], [1437, 1]]",4.0
3862,4@1194,"[[369, 1], [809, 1], [755, 1], [1093, 1], [892, 1], [1553, 1], [615, 1]]",4.0
3863,25@1768,"[[94, 1], [384, 1], [384, 1]]",4.0
3864,2@1297,"[[1495, 1]]",3.0
3865,14@1150,"[[755, 1], [864, 1], [967, 1], [173, 1], [173, 1]]",4.0
3866,52@1108,"[[377, 1], [1313, 1], [435, 1]]",4.0
3867,12@1701,"[[692, 1], [807, 1], [1293, 1], [1514, 1], [423, 1], [1186, 1], [1540, 1], [1533, 1], [176, 1], [1398, 1], [538, 1], [441, 1], [1425, 1], [1279, 1], [1398, 1], [1542, 1]]",4.0
3868,11@181,"[[501, 1], [1026, 1], [755, 1]]",4.0
3869,22@1907,"[[827, 1], [668, 1]]",4.0
3870,25@310,"[[13, 1], [614, 1], [851, 1], [334, 1], [6, 1], [1422, 1], [708, 1]]",2.0
3871,33@1525,"[[692, 1], [1220, 1]]",5.0
3872,19@2199,"[[1009, 1], [356, 1], [573, 1]]",3.0
3873,58@2516,"[[42, 1]]",3.0
3874,37@1627,"[[190, 1], [567, 1], [131, 1], [1422, 1], [131, 1]]",4.0
3875,43@2067,"[[321, 1]]",4.0
3876,50@137,"[[192, 1]]",4.0
3877,2@2701,"[[583, 1], [1523, 1]]",2.0
3878,14@865,"[[190, 1], [583, 1], [413, 1], [502, 1], [1166, 1], [309, 1], [1315, 1], [1086, 1]]",2.0
3879,54@2232,"[[491, 1], [1342, 1], [615, 1], [431, 1], [1278, 1], [538, 1], [1385, 1], [477, 1]]",4.0
3880,27@1690,"[[271, 1], [142, 1], [875, 1]]",4.0
3881,23@2254,"[[1131, 1], [1386, 1]]",3.0
3882,8@564,"[[946, 1], [795, 1]]",4.0
3883,20@2236,"[[413, 1], [435, 1]]",4.0
3884,25@1899,"[[91, 1]]",4.0
3885,41@1040,"[[1495, 1], [710, 1]]",4.0
3886,37@2057,"[[935, 1]]",4.0
3887,42@1057,"[[892, 1]]",4.0
3888,41@862,"[[1523, 1]]",4.0
3889,41@706,"[[807, 1], [892, 1], [1422, 1], [682, 1]]",5.0
3890,27@603,"[[106, 1], [199, 1], [173, 1], [892, 1]]",5.0
3891,12@2176,"[[1240, 1], [1367, 1], [735, 1]]",3.0
3892,11@1900,"[[1328, 1]]",5.0
3893,33@2435,"[[131, 1], [567, 1], [1093, 1], [889, 1], [815, 1]]",5.0
3894,41@1230,"[[49, 1], [413, 1], [1532, 1], [892, 1], [506, 1]]",3.0
3895,6@2415,"[[875, 1], [421, 1], [56, 1], [131, 1]]",4.0
3896,16@1745,"[[413, 1]]",3.0
3897,50@2747,"[[477, 1]]",1.0
3898,43@2311,"[[280, 1]]",5.0
3899,23@1221,"[[935, 1], [471, 1]]",4.0
3900,44@1741,"[[809, 1]]",3.0
3901,26@639,"[[691, 1]]",5.0
3902,17@2241,"[[1050, 1], [1445, 1], [322, 1]]",5.0
3903,31@145,"[[42, 1]]",3.0
3904,23@1315,"[[130, 1]]",4.0
3905,4@523,"[[56, 1], [440, 1], [15, 1]]",5.0
3906,37@2121,"[[892, 1]]",3.0
3907,36@1676,"[[435, 1], [1120, 1]]",2.0
3908,49@1364,"[[935, 1], [41, 1], [1190, 1]]",5.0
3909,59@325,"[[851, 1], [131, 1], [96, 1]]",3.0
3910,16@1062,"[[581, 1], [1460, 1], [321, 1], [254, 1], [1380, 1]]",5.0
3911,27@120,"[[900, 1]]",4.0
3912,33@1916,"[[190, 1], [51, 1]]",4.0
3913,55@2780,"[[94, 1]]",4.0
3914,10@2029,"[[51, 1], [851, 1], [399, 1], [1386, 1], [435, 1], [1315, 1], [892, 1], [401, 1]]",4.0
3915,54@672,"[[807, 1], [1548, 1], [755, 1], [384, 1], [1093, 1], [435, 1], [173, 1], [1548, 1]]",2.0
3916,29@226,"[[19, 1], [101, 1], [692, 1]]",4.0
3917,57@2480,"[[370, 1], [1026, 1], [131, 1], [370, 1], [1144, 1], [1026, 1], [41, 1], [603, 1], [182, 1]]",4.0
3918,46@2218,"[[1320, 1], [190, 1]]",3.0
3919,12@920,"[[60, 1], [1552, 1]]",4.0
3920,36@428,"[[1221, 1], [1251, 1], [542, 1], [1303, 1], [864, 1], [1048, 1], [516, 1], [1131, 1]]",3.0
3921,32@1637,"[[1009, 1], [581, 1], [493, 1], [1006, 1], [1441, 1], [718, 1], [1422, 1], [892, 1], [1501, 1]]",3.0
3922,23@360,"[[1060, 1]]",4.0
3923,51@2503,"[[935, 1]]",4.0
3924,47@1145,"[[875, 1], [755, 1], [94, 1], [94, 1]]",5.0
3925,10@1757,"[[42, 1], [1495, 1]]",4.0
3926,33@1111,"[[666, 1]]",4.0
3927,57@1520,"[[51, 1], [1141, 1], [851, 1], [436, 1], [334, 1], [833, 1], [468, 1], [363, 1], [379, 1], [51, 1], [321, 1]]",3.0
3928,20@1161,"[[51, 1], [1249, 1], [1048, 1], [892, 1]]",2.0
3929,55@394,"[[573, 1], [586, 1], [1386, 1]]",4.0
3930,31@1319,"[[106, 1], [1276, 1], [370, 1], [1430, 1], [1278, 1], [1547, 1]]",5.0
3931,22@2624,"[[1461, 1], [1086, 1], [413, 1], [1552, 1]]",4.0
3932,41@1624,"[[506, 1], [728, 1]]",3.0
3933,46@334,"[[1011, 1]]",4.0
3934,2@389,"[[1086, 1]]",4.0
3935,36@2412,"[[816, 1], [583, 1], [94, 1]]",5.0
3936,43@1332,"[[131, 1]]",1.0
3937,4@2505,"[[1093, 1], [1513, 1]]",3.0
3938,11@2678,"[[1210, 1]]",5.0
3939,61@993,"[[1100, 1], [889, 1], [232, 1]]",2.0
3940,1@589,"[[190, 1], [462, 1], [851, 1], [555, 1], [399, 1], [413, 1], [468, 1], [868, 1], [173, 1], [1445, 1]]",4.0
3941,59@138,"[[106, 1]]",4.0
3942,4@2039,"[[356, 1], [1129, 1], [618, 1], [442, 1], [1007, 1], [915, 1], [1144, 1]]",5.0
3943,35@36,"[[287, 1], [827, 1], [1048, 1]]",3.0
3944,25@1638,"[[435, 1]]",4.0
3945,6@40,"[[334, 1]]",3.0
3946,33@1512,"[[501, 1], [506, 1]]",5.0
3947,25@675,"[[967, 1], [1093, 1]]",4.0
3948,4@2000,"[[430, 1], [755, 1], [471, 1]]",4.0
3949,29@2005,"[[365, 1], [1142, 1], [41, 1], [54, 1]]",4.0
3950,54@377,"[[19, 1], [421, 1], [1266, 1], [1411, 1], [573, 1], [127, 1], [280, 1], [538, 1]]",4.0
3951,33@2087,"[[514, 1], [632, 1], [345, 1], [173, 1], [718, 1], [1086, 1], [542, 1], [1540, 1]]",5.0
3952,8@1536,"[[468, 1], [1168, 1], [1386, 1]]",5.0
3953,3@1622,"[[506, 1], [42, 1], [538, 1], [889, 1], [538, 1]]",5.0
3954,37@1210,"[[771, 1]]",1.0
3955,48@705,"[[572, 1], [586, 1]]",5.0
3956,14@1636,"[[131, 1], [94, 1], [538, 1]]",3.0
3957,30@248,"[[1093, 1], [435, 1]]",3.0
3958,21@805,"[[51, 1], [157, 1]]",3.0
3959,11@159,"[[1422, 1]]",4.0
3960,42@2014,"[[692, 1], [1533, 1]]",2.0
3961,34@2556,"[[892, 1], [815, 1]]",4.0
3962,0@611,"[[1286, 1], [194, 1], [538, 1]]",4.0
3963,20@1492,"[[851, 1], [755, 1]]",5.0
3964,0@2484,"[[892, 1]]",3.0
3965,11@2314,"[[309, 1], [538, 1], [432, 1]]",2.0
3966,44@1885,"[[1266, 1], [1219, 1], [889, 1], [173, 1], [538, 1]]",5.0
3967,1@1701,"[[345, 1]]",4.0
3968,34@2796,"[[190, 1], [327, 1], [851, 1], [1026, 1], [256, 1], [718, 1], [733, 1]]",4.0
3969,52@2682,"[[430, 1], [1485, 1], [309, 1], [1097, 1], [345, 1], [569, 1], [206, 1]]",4.0
3970,0@24,"[[714, 1], [421, 1], [190, 1], [1060, 1], [1315, 1]]",5.0
3971,4@2322,"[[441, 1]]",4.0
3972,8@239,"[[413, 1]]",2.0
3973,61@478,"[[851, 1], [1161, 1], [1422, 1]]",3.0
3974,37@1871,"[[1240, 1], [421, 1]]",2.0
3975,41@491,"[[94, 1], [1462, 1], [1445, 1]]",5.0
3976,36@1331,"[[468, 1], [960, 1], [892, 1]]",3.0
3977,54@111,"[[935, 1], [697, 1], [441, 1]]",4.0
3978,26@1694,"[[396, 1], [468, 1], [365, 1], [87, 1]]",4.0
3979,61@1296,"[[190, 1], [1141, 1], [1286, 1], [3, 1], [360, 1], [139, 1], [51, 1], [413, 1]]",5.0
3980,11@1147,"[[648, 1], [1026, 1], [435, 1], [321, 1], [179, 1], [1090, 1]]",4.0
3981,29@1377,"[[692, 1], [755, 1], [1303, 1], [834, 1]]",4.0
3982,36@2102,"[[674, 1]]",5.0
3983,31@1660,"[[153, 1], [1465, 1], [892, 1], [99, 1]]",4.0
3984,3@2459,"[[851, 1], [1093, 1], [1555, 1], [1048, 1], [718, 1], [441, 1], [1089, 1]]",4.0
3985,37@1515,"[[98, 1], [501, 1]]",4.0
3986,26@992,"[[1221, 1]]",5.0
3987,22@2180,"[[587, 1], [60, 1]]",3.0
3988,48@333,"[[935, 1]]",5.0
3989,47@1616,"[[1270, 1], [131, 1], [173, 1], [1438, 1], [82, 1]]",5.0
3990,27@1558,"[[953, 1], [621, 1], [795, 1]]",3.5
3991,12@486,"[[1266, 1], [809, 1], [435, 1], [632, 1], [1048, 1], [892, 1]]",3.0
3992,52@1400,"[[849, 1], [131, 1], [567, 1], [1093, 1]]",5.0
3993,0@2527,"[[190, 1], [1048, 1]]",5.0
3994,33@1123,"[[875, 1], [1514, 1], [435, 1]]",4.0
3995,29@882,"[[692, 1], [98, 1], [1223, 1], [506, 1], [755, 1], [1168, 1], [1542, 1], [755, 1], [1168, 1]]",4.0
3996,59@284,"[[892, 1]]",3.0
3997,6@2635,"[[1547, 1]]",5.0
3998,33@2533,"[[1476, 1], [190, 1], [421, 1], [334, 1], [413, 1], [435, 1], [892, 1], [131, 1], [1298, 1]]",3.0
3999,33@1117,"[[506, 1], [91, 1], [737, 1], [1542, 1], [815, 1]]",5.0
4000,61@1962,"[[1382, 1], [190, 1], [851, 1], [1382, 1]]",4.0
4001,31@2369,"[[192, 1], [815, 1]]",5.0
4002,37@734,"[[421, 1], [506, 1]]",5.0
4003,6@2082,"[[9, 1]]",4.0
4004,16@227,"[[1382, 1], [51, 1], [688, 1], [440, 1], [304, 1], [966, 1], [1422, 1]]",4.0
4005,55@827,"[[573, 1], [94, 1], [421, 1]]",3.0
4006,36@503,"[[864, 1], [967, 1], [435, 1]]",3.0
4007,10@668,"[[692, 1], [1385, 1], [1093, 1], [538, 1]]",3.0
4008,54@2256,"[[1462, 1]]",3.0
4009,30@1884,"[[524, 1], [882, 1], [614, 1], [544, 1], [413, 1], [970, 1], [322, 1], [1382, 1], [421, 1], [889, 1]]",3.0
4010,45@2112,"[[1170, 1], [131, 1], [561, 1]]",5.0
4011,61@144,"[[1476, 1], [421, 1], [1100, 1], [309, 1]]",3.0
4012,12@1438,"[[426, 1], [1225, 1]]",3.0
4013,10@2741,"[[1385, 1], [755, 1], [173, 1], [735, 1]]",4.0
4014,19@31,"[[756, 1]]",4.0
4015,12@2387,"[[615, 1], [889, 1], [892, 1]]",5.0
4016,58@1576,"[[967, 1], [1002, 1]]",5.0
4017,10@151,"[[542, 1], [1244, 1], [755, 1], [1048, 1]]",4.0
4018,20@298,"[[875, 1], [173, 1], [993, 1]]",4.0
4019,37@1442,"[[1484, 1]]",4.0
4020,25@2285,"[[1320, 1], [1205, 1], [131, 1], [755, 1], [1513, 1], [958, 1], [173, 1], [815, 1], [1205, 1], [1532, 1]]",3.0
4021,55@78,"[[1060, 1], [573, 1], [1126, 1]]",4.0
4022,62@642,"[[1060, 1], [1495, 1]]",5.0
4023,12@706,"[[692, 1], [1044, 1], [1405, 1], [809, 1], [951, 1], [929, 1], [755, 1], [1026, 1], [173, 1], [161, 1], [280, 1], [914, 1], [1405, 1], [655, 1], [356, 1], [468, 1], [615, 1], [230, 1], [280, 1], [855, 1], [1440, 1], [809, 1], [173, 1], [892, 1]]",4.0
4024,59@951,"[[9, 1], [692, 1], [170, 1], [795, 1]]",4.0
4025,55@1772,"[[586, 1], [586, 1]]",4.0
4026,10@1868,"[[1411, 1], [331, 1], [442, 1], [668, 1]]",4.0
4027,52@1501,"[[964, 1], [1484, 1]]",4.0
4028,10@2335,"[[309, 1], [599, 1]]",4.0
4029,11@825,"[[492, 1]]",5.0
4030,56@581,"[[190, 1], [614, 1], [195, 1], [573, 1]]",3.0
4031,48@2098,"[[1381, 1], [583, 1], [735, 1]]",5.0
4032,32@104,"[[573, 1], [1386, 1]]",4.0
4033,13@2686,"[[1529, 1]]",4.0
